recruit_index,recruit_id,recruit_name,recruit_year,committed_to,mapped_team,filled_athlete_id,matched_history_name,history_season_start,name_score,match_score
25108,117411,Pius Odjugo,2021,Central Michigan,Central Michigan,5219554,Pius Odjugo,2024,1.0,0.9
25159,117477,Robert Johnson,2021,North Texas,North Texas,4684974,Robert Johnson,2021,1.0,0.95
25182,117499,Tre Roberson,2021,Air Force,Air Force,5151939,Tre Roberson,2023,1.0,0.95
25224,117566,Sione Hingano,2021,BYU,BYU,5219657,Sione Hingano,2024,1.0,0.9
25241,117549,Dallin Havea,2021,BYU,BYU,5219647,Dallin Havea,2024,1.0,0.9
25303,117621,Cole Daniels,2021,South Alabama,South Alabama,4682763,Cole Daniels,2021,1.0,0.95
25401,117720,Jovesa Damuni,2021,BYU,BYU,5219644,Jovesa Damuni,2024,1.0,0.9
25444,117763,Kolbey Taylor,2021,Wyoming,Wyoming,4705596,Kolbey Taylor,2021,1.0,0.95
25458,117785,Tyler Williams,2021,UTEP,UTEP,4713659,Tyler Williams,2021,1.0,0.95
25484,117800,Jaylen Blackwell,2021,Boston College,Boston College,4709377,Jaylen Blackwell,2021,1.0,0.95
25611,117929,Tyriek Bell,2021,Marshall,Marshall,4710024,Tyriek Bell,2021,1.0,0.95
25645,117964,Jack Burnett,2021,Air Force,Air Force,5151929,Jack Burnett,2023,1.0,0.95
25656,117973,Joey Petersen,2021,Iowa State,Iowa State,4684976,Joey Petersen,2021,1.0,0.95
25801,118119,Aidan Swartz,2021,Air Force,Air Force,5121933,Aidan Swartz,2023,1.0,0.95
25871,118189,Alex Moore,2021,Air Force,Air Force,5103003,Alex Moore,2023,1.0,0.95
25872,118190,Parker Menefee,2021,Air Force,Air Force,5151940,Parker Menefee,2023,1.0,0.95
26024,118351,Kyle Orr,2021,Air Force,Air Force,5151919,Kyler Orr,2023,0.9412,0.9029
26028,118347,Jared Roznos,2021,Air Force,Air Force,5103004,Jared Roznos,2023,1.0,0.95
26030,118345,Jackson Kohal,2021,Air Force,Air Force,5100430,Jackson Kohal,2023,1.0,0.95
26093,113548,Domani Jackson,2022,USC,USC,4685402,Domani Jackson,2022,1.0,0.95
26111,113566,Denver Harris,2022,Texas A&M,Texas A&M,4685388,Denver Harris,2022,1.0,0.95
26113,113568,Chris Marshall,2022,Texas A&M,Texas A&M,4717430,Chris Marshall,2022,1.0,0.95
26130,113585,Raleek Brown,2022,USC,USC,4685268,Raleek Brown,2022,1.0,0.95
26171,113626,Terrance Brooks,2022,Texas,Texas,4701935,Terrance Brooks,2022,1.0,0.95
26181,113636,Gentry Williams,2022,Oklahoma,Oklahoma,4685616,Gentry Williams,2022,1.0,0.95
26191,113646,Christen Miller,2022,Georgia,Georgia,4685479,Christen Miller,2022,1.0,0.95
26267,113722,Maalik Murphy,2022,Texas,Texas,4685497,Maalik Murphy,2022,1.0,0.95
26280,113735,Jyaire Brown,2022,Ohio State,Ohio State,4685294,Jyaire Brown,2022,1.0,0.95
26481,113934,Zavion Thomas,2022,Mississippi State,Mississippi State,4869748,Zavion Thomas,2022,1.0,0.95
26484,113937,Kwan Williams,2022,Boston College,Boston College,4685622,Kwan Williams,2022,1.0,0.95
26525,113984,Kaleb Johnson,2022,Iowa,Iowa,4819231,Kaleb Johnson,2022,1.0,0.95
26572,114025,Bishop Thomas,2022,Florida State,Florida State,4742092,Bishop Thomas,2022,1.0,0.95
26613,114067,Trevell Johnson,2022,Texas,Texas,4702827,Trevell Johnson,2022,1.0,0.95
26720,114185,Aubrey Smith,2022,Colorado,Colorado,4685559,Aubrey Smith,2022,1.0,0.95
27221,114692,Jeremiah Wilson,2022,Syracuse,Syracuse,4837203,Jeremiah Wilson,2022,1.0,0.95
27256,114711,Noah Moeaki,2022,BYU,BYU,5219659,Noah Moeaki,2024,1.0,0.95
27298,114754,Christian Williams,2022,Florida,Florida,4832770,Christian Williams,2022,1.0,0.95
27326,114788,Van Wells,2022,Colorado,Colorado,4869750,Van Wells,2022,1.0,0.95
27377,114830,Jarinn Kalama,2022,BYU,BYU,5219648,Jarinn Kalama,2024,1.0,0.95
27592,115042,Tyson Molio’o,2022,Boise State,Boise State,5093402,Tyson Molioo,2022,1.0,0.95
27629,115083,Cannon DeVries,2022,BYU,BYU,5296270,Cannon DeVries,2025,1.0,0.9
27672,115121,Da'Shawn Davis,2022,Georgia Southern,Georgia Southern,4909261,Da'Shawn Davis,2022,1.0,0.95
27868,115328,Kemper Hodges,2022,Air Force,Air Force,5223112,Kemper Hodges,2024,1.0,0.95
27938,115393,Jake Steele,2022,San José State,San José State,4870243,Jake Steele,2022,1.0,0.95
28078,115534,Ryker Lotulelei,2022,Utah State,Utah State,5297069,Ryker Lotulelei,2025,1.0,0.9
28149,115604,Kauasi Hansen,2022,Utah State,Utah State,5297065,Kauasi Hansen,2025,1.0,0.9
28154,115609,Gabe Peterson,2022,New Mexico State,New Mexico State,4917309,Gabe Peterson,2022,1.0,0.95
28235,115698,Andrew Tillett,2022,Air Force,Air Force,5223158,Andrew Tillett,2024,1.0,0.95
28291,111251,Zachariah Branch,2023,USC,USC,4870612,Zachariah Branch,2023,1.0,0.95
28371,111331,Caleb Herring,2023,Tennessee,Tennessee,4870738,Caleb Herring,2023,1.0,0.95
28410,111370,Jayvon Thomas,2023,Texas A&M,Texas A&M,4871075,Jayvon Thomas,2023,1.0,0.95
28419,111379,Jaxon Howard,2023,LSU,LSU,4870787,Jaxon Howard,2023,1.0,0.95
28462,111422,DaKaari Nelson,2023,Penn State,Penn State,4870957,DaKaari Nelson,2023,1.0,0.95
28468,111428,Kamran James,2023,Florida,Florida,5083314,Kamran James,2023,1.0,0.95
28475,111435,Aaron Williams,2023,Louisville,Louisville,4871070,Aaron Williams,2023,1.0,0.95
28492,111452,Hunter Clegg,2023,BYU,BYU,5261392,Hunter Clegg,2025,1.0,0.95
28607,111567,Tyler Scott,2023,Auburn,Auburn,5076906,Tyler Scott,2023,1.0,0.95
28709,111668,Jayvant Brown,2023,Kentucky,Kentucky,4870647,Jayvant Brown,2023,1.0,0.95
29037,111997,Ethan Thomason,2023,BYU,BYU,5296286,Ethan Thomason,2025,1.0,0.95
29134,112094,Gabe Moore,2023,Mississippi State,Mississippi State,5092567,Gabe Moore,2023,1.0,0.95
29168,112128,Jaivian Thomas,2023,California,California,5114332,Jaivian Thomas,2023,1.0,0.95
29283,112248,Brandon Johnson,2023,Arizona,Arizona,5078014,Brandon Johnson,2023,1.0,0.95
29652,112613,Justin Johnson,2023,Fresno State,Fresno State,5019032,Justin Johnson,2023,1.0,0.95
29671,112641,Tyler White,2023,Texas A&M,Texas A&M,5027438,Tyler White,2023,1.0,0.95
29721,112681,Kainoa Carvalho,2023,Hawai'i,Hawai'i,5085972,Kainoa Carvalho,2025,1.0,0.95
29725,112685,Hank Brown,2023,Auburn,Auburn,5089314,Hank Brown,2023,1.0,0.95
29791,112750,Nate Johnson,2023,App State,App State,5151950,Nate Johnson,2023,1.0,0.95
29860,112820,Dante Scott,2023,Colorado State,Colorado State,5078224,Dante Scott,2023,1.0,0.95
29966,112931,Alijah Williams,2023,Bowling Green,Bowling Green,5077671,Alijah Williams,2023,1.0,0.95
30025,112988,Noah Braham,2023,West Virginia,West Virginia,5077962,Noah Braham,2023,1.0,0.95
30033,112993,Josiah Griffin,2023,Boston College,Boston College,4921436,Josiah Griffin,2023,1.0,0.95
30050,113010,Raydrian McKneely,2023,Memphis,Memphis,5152176,Raydrian McKneeley,2023,0.9714,0.9271
30067,113029,Julian Savaiinaea,2023,Arizona,Arizona,5076905,Julian Savaiinaea,2023,1.0,0.95
30152,113119,Pierson Watson,2023,BYU,BYU,5296272,Pierson Watson,2025,1.0,0.95
30166,113127,Micah Johnson,2023,Louisiana,Louisiana,5122112,Micah Johnson,2023,1.0,0.95
30459,113422,Ha’aheo Dela Cruz,2023,Hawai'i,Hawai'i,5218883,Ha'aheo Dela Cruz,2024,1.0,1.0
30492,113450,Vinnie Canosa,2023,Air Force,Air Force,5250954,Vinnie Canosa,2025,1.0,0.95
30557,113517,Kade Steadman,2023,Air Force,Air Force,5295022,Kade Steadman,2025,1.0,0.95
30795,108910,Amari Jefferson,2024,Alabama,Alabama,5079530,Amari Jefferson,2024,1.0,0.95
30824,108939,CJ Jackson,2024,LSU,LSU,5130412,CJ Jackson,2024,1.0,0.95
30836,108951,Jordan Anderson,2024,Oregon State,Oregon State,5079299,Jordan Anderson,2024,1.0,0.95
30844,108959,Elias Williams,2024,Missouri,Missouri,5146864,Elias Williams,2024,1.0,0.95
30845,108960,D'Antre Robinson,2024,Florida,Florida,5079696,D'Antre Robinson,2024,1.0,0.95
30864,108979,Mylachi Williams,2024,Penn State,Penn State,5127806,Mylachi Williams,2024,1.0,0.95
30866,108981,Gabe VanSickle,2024,Ohio State,Ohio State,5145224,Gabe VanSickle,2025,1.0,1.0
30888,109003,Gabe Williams,2024,Virginia Tech,Virginia Tech,5079740,Gabe Williams,2024,1.0,0.95
30923,109038,Justice Williams,2024,Washington,Washington,5146758,Justice Williams,2024,1.0,0.95
30942,109055,Edwin Spillman,2024,Tennessee,Tennessee,5079727,Edwin Spillman,2024,1.0,0.95
31065,109180,Eli Bowen,2024,Oklahoma,Oklahoma,5079337,Eli Bowen,2024,1.0,0.95
31070,109185,Cameron Jones,2024,UCLA,UCLA,5146674,Cameron Jones,2024,1.0,0.95
31212,109327,Jalon Thompson,2024,North Carolina,North Carolina,5127733,Jalon Thompson,2024,1.0,0.95
31369,109484,Keelan Smith,2024,Nebraska,Nebraska,5144160,Keelan Smith,2024,1.0,0.95
31426,109547,Luke Webb,2024,Oklahoma State,Oklahoma State,5151556,Luke Webb,2024,1.0,0.95
31878,109992,Rakeem Johnson,2024,Michigan State,Michigan State,5154672,Rakeem Johnson,2024,1.0,0.95
31919,110033,Gregory McClendon III,2024,San José State,San José State,5178688,Gregory McClendon III,2024,1.0,0.95
32040,110155,Heath McRee,2024,San Diego State,San Diego State,5146275,Heath McRee,2024,1.0,0.95
32101,110215,Trevor Szymanski,2024,Maryland,Maryland,5146851,Trevor Szymanski,2024,1.0,0.95
32110,110224,Cole Hodge,2024,East Carolina,East Carolina,5258470,Cole Hodge,2025,1.0,1.0
32138,110253,Michael McMonigle,2024,Maryland,Maryland,5295552,Michael McMonigle,2025,1.0,1.0
32139,110254,Cam Cole,2024,Fresno State,Fresno State,5196926,Cam Cole,2024,1.0,0.95
32164,110279,Tysen Smith,2024,Toledo,Toledo,5134568,Tysen Smith,2024,1.0,0.95
32190,110305,Braden Carter,2024,South Florida,South Florida,5190738,Braden Carter,2024,1.0,0.95
32264,110379,Devron Williams Jr.,2024,Louisiana,Louisiana,5221116,Devron Williams Jr.,2024,1.0,0.95
32318,110434,Cash McCollum,2024,North Texas,North Texas,5151291,Cash McCollum,2024,1.0,0.95
32381,110497,Adrian Thomas,2024,Northern Illinois,Northern Illinois,5132251,Adrian Thomas,2024,1.0,0.95
32385,110501,Austin Stull,2024,Navy,Navy,5295384,Austin Stull,2025,1.0,1.0
32445,110560,Kyle Williams,2024,Arkansas State,Arkansas State,5221050,Kyle Williams,2024,1.0,0.95
32465,110580,Cameron Gwinn,2024,Toledo,Toledo,5295447,Cameron Gwinn,2025,1.0,1.0
32537,110653,Nikhil Jefferson,2024,Vanderbilt,Vanderbilt,5294069,Nikhil Jefferson,2025,1.0,1.0
32541,110657,Peyton Reeder,2024,East Carolina,East Carolina,5293911,Peyton Reeder,2025,1.0,1.0
32545,110651,Tyler Burnham,2024,Delaware,Delaware,5079363,Tyler Burnham,2025,1.0,1.0
32559,110674,Frank Abreu,2024,Hawai'i,Hawai'i,5173623,Frank Abreu,2025,1.0,1.0
32728,110842,Ryan Eldridge,2024,Ball State,Ball State,5295204,Ryan Eldridge,2025,1.0,1.0
32737,110852,Marc Woods,2024,Jacksonville State,Jacksonville State,5180148,Marc Woods,2024,1.0,0.95
32740,110855,Jordan Davis,2024,Ball State,Ball State,5194647,Jordan Davis,2024,1.0,0.95
32749,110864,Meikhi Cuttino,2024,Delaware,Delaware,5224765,Meikhi Cuttino,2025,1.0,1.0
32755,110870,Alex Erby,2024,Navy,Navy,5295372,Alex Erby,2025,1.0,1.0
32778,110893,Braden Laux,2024,Eastern Michigan,Eastern Michigan,5295530,Braden Laux,2025,1.0,1.0
32780,110895,Bryson Banks,2024,Army,Army,5293710,Bryson Banks,2025,1.0,1.0
32794,110909,Dominic DeLuca,2024,Wake Forest,Wake Forest,5159481,Dominic Deluca,2024,1.0,0.95
32797,110912,Xavier McIntyre,2024,Coastal Carolina,Coastal Carolina,5193339,Xavier McIntyre,2024,1.0,0.95
32798,110913,Braden Hales,2024,Colorado State,Colorado State,5174868,Braden Hales,2025,1.0,1.0
32821,110937,Harry Caskey,2024,Air Force,Air Force,5295016,Harry Caskey,2025,1.0,1.0
32849,110964,Darius Wallace,2024,Charlotte,Charlotte,5228660,Darius Wallace,2024,1.0,0.95
32916,111031,John Holthaus,2024,Colorado State,Colorado State,5147348,John Holthaus,2025,1.0,1.0
32938,111053,Matteus Ioane,2024,Hawai'i,Hawai'i,5295247,Matteus Ioane,2025,1.0,1.0
32948,111063,Brady McDonough,2024,Navy,Navy,5295381,Brady McDonough,2025,1.0,1.0
32961,111076,Brady Barrowman,2024,Ball State,Ball State,5295203,Brady Barrowman,2025,1.0,1.0
33014,111129,Braydon Nelson,2024,North Texas,North Texas,5195740,Braydon Nelson,2024,1.0,0.95
33015,111130,Trason Hunt,2024,Arkansas State,Arkansas State,5193054,Trason Hunt,2024,1.0,0.95
33017,111132,Jacobi Jones,2024,Georgia State,Georgia State,5195953,Jacobi Jones,2024,1.0,0.95
33047,111163,Andrew Richard,2024,Louisiana Tech,Louisiana Tech,5194624,Andrew Richard,2024,1.0,0.95
33048,111164,Tuli Tagovailoa-Amosa,2024,San José State,San José State,5296616,Tuli Tagovailoa-Amosa,2025,1.0,1.0
33075,111192,Alex Harris,2024,Bowling Green,Bowling Green,5194650,Alex Harris,2024,1.0,0.95
33096,111211,CJ Zeltwanger,2024,Ball State,Ball State,5295210,CJ Zeltwanger,2025,1.0,1.0
33119,111234,Mason Riggins,2024,Ball State,Ball State,5295207,Mason Riggins,2025,1.0,1.0
33144,106204,Na'eem Offord,2025,Oregon,Oregon,5141617,Na'Eem Offord,2025,1.0,0.95
33162,106222,Trey McNutt,2025,Oregon,Oregon,5141578,Trey Mcnutt,2025,1.0,0.95
33170,106230,Ty Haywood,2025,Michigan,Michigan,5141493,Ty Haywood,2025,1.0,0.95
33192,106252,DaSaahn Brame,2025,Tennessee,Tennessee,5141391,Dasaahn Brame,2025,1.0,0.95
33227,106287,Kainoa Winston,2025,Michigan,Michigan,5141759,Kainoa Winston,2025,1.0,0.95
33228,106288,Anthony Rogers,2025,Ohio State,Ohio State,5141663,Anthony Rogers,2025,1.0,0.95
33234,106294,Daylan McCutcheon,2025,Texas,Texas,5141575,Daylan McCutcheon,2025,1.0,0.95
33239,106299,Derick Smith,2025,Auburn,Auburn,5222157,Erick Smith,2025,0.9565,0.9152
33262,106322,Elijah Dotson,2025,Michigan,Michigan,5164690,Elijah Dotson,2025,1.0,0.95
33286,106346,JaDon Blair,2025,Notre Dame,Notre Dame,5148620,Jadon Blair,2025,1.0,0.95
33327,106387,JonAnthony Hall,2025,Stanford,Stanford,5208218,Jonanthony Hall,2025,1.0,0.95
33331,106391,Jacob Washington,2025,Michigan,Michigan,5207806,Jacob Washington,2025,1.0,0.95
33336,106396,Micah DeBose,2025,Alabama,Alabama,5141424,Micah DeBose,2025,1.0,0.95
33360,106420,Jayden Sanders,2025,Michigan,Michigan,5214512,Jayden Sanders,2025,1.0,0.95
33375,106435,Demetres Samuel Jr.,2025,Syracuse,Syracuse,5200435,Demetres Samuel Jr.,2025,1.0,0.95
33380,106440,Thomas Blackshear,2025,Georgia,Georgia,5149473,Thomas Blackshear,2025,1.0,0.95
33384,106444,Epi Sitanilei,2025,Ohio State,Ohio State,5156154,Epi Sitanilei,2025,1.0,0.95
33411,106471,Nelson McGuire,2025,Texas A&M,Texas A&M,5215207,Nelson McGuire,2025,1.0,0.95
33415,106475,Jasper Parker,2025,Michigan,Michigan,5214410,Jasper Parker,2025,1.0,0.95
33429,106489,Jeremiah McCloud,2025,Florida,Florida,5195951,Jeramiah McCloud,2025,0.9375,0.9
33439,106499,Tariq Hayer,2025,Rutgers,Rutgers,5141510,Tariq Hayer,2025,1.0,0.95
33451,106511,Dontrell Glover,2025,Georgia,Georgia,5141474,Dontrell Glover,2025,1.0,0.95
33456,106516,Brody Lennon,2025,Ohio State,Ohio State,5214446,Brody Lennon,2025,1.0,0.95
33482,106542,Tae'shaun Gelsey,2025,Florida State,Florida State,5198289,Tae'Shaun Gelsey,2025,1.0,0.95
33487,106547,Maxwell Roy,2025,Ohio State,Ohio State,5141672,Maxwell Roy,2025,1.0,0.95
33492,106552,Benny Patterson,2025,Michigan,Michigan,5210185,Benny Patterson,2025,1.0,0.95
33493,106553,Rasean Dinkins,2025,Georgia,Georgia,5142602,Rasean Dinkins,2025,1.0,0.95
33526,106586,Jaimier Scott,2025,Wisconsin,Wisconsin,5148631,Jai'Mier Scott,2025,1.0,0.95
33563,106623,Jae'on Young,2025,California,California,5141771,Jae'On Young,2025,1.0,0.95
33606,106666,Jahmari DeLoatch,2025,Virginia Tech,Virginia Tech,5208217,Jahmari DeLoatch,2025,1.0,0.95
33636,106696,Tristan Ti'a,2025,Oregon State,Oregon State,5210501,Tristan Ti'a,2025,1.0,0.95
33655,106714,Kamar Archie,2025,Rutgers,Rutgers,5141372,Kamar Archie,2025,1.0,0.95
33766,106832,Jayquan Stubbs,2025,Minnesota,Minnesota,5214518,Jay'Quan Stubbs,2025,1.0,0.95
33768,106829,Houston Kaahaaina-Torres,2025,Nebraska,Nebraska,5295977,Houston Ka'aha'aina-Torres,2025,1.0,0.95
33769,106831,Darien Williams,2025,Syracuse,Syracuse,5206061,Darien Williams,2025,1.0,0.95
33929,106989,Julian McMahan,2025,Washington,Washington,5164330,Julian McMahan,2025,1.0,0.95
33979,107041,Daniel Pierre Louis,2025,Florida,Florida,5295822,Daniel Pierre Louis,2025,1.0,0.95
33980,107035,Niklas Fisher,2025,Oregon State,Oregon State,5207797,Niklas Fisher,2025,1.0,0.95
33988,107052,Julian McFadden,2025,Syracuse,Syracuse,5209143,Julian McFadden,2025,1.0,0.95
34071,107132,Travares Daniels II,2025,Maryland,Maryland,5156156,Travares Daniels Ii,2025,1.0,0.95
34085,107142,Gabe Daniels,2025,Syracuse,Syracuse,5199946,Gabe Daniels,2025,1.0,0.95
34086,107146,Miron Gurman,2025,Rutgers,Rutgers,5214827,Miron Gurman,2025,1.0,0.95
34089,107168,Nathan McNeil,2025,Iowa,Iowa,5246572,Nathan McNeil,2025,1.0,0.95
34120,107175,Lebron Bond,2025,Indiana,Indiana,5209424,LeBron Bond,2025,1.0,0.95
34191,107263,Micah Amedee,2025,Boston College,Boston College,5209761,Micah Amedee,2025,1.0,0.95
34197,107251,Max Gerlich,2025,UTSA,UTSA,5207798,Max Gerlich,2025,1.0,0.95
34211,107273,Malachi Coleman,2025,Syracuse,Syracuse,5209161,Malachi Coleman,2025,1.0,0.95
34212,107269,Bryce Lewis,2025,Boston College,Boston College,5158490,Bryce Lewis,2025,1.0,0.95
34215,107275,Jaylen Pray,2025,Syracuse,Syracuse,5208129,Jaylen Pray,2025,1.0,0.95
34227,107289,Blake Thompson,2025,Oregon State,Oregon State,5258366,Blake Thompson,2025,1.0,0.95
34244,107302,Antoine Deslauriers,2025,Syracuse,Syracuse,5173414,Antoine Deslauriers,2025,1.0,0.95
34258,107317,Trey Berry,2025,Minnesota,Minnesota,5214400,Tre Berry,2025,0.9474,0.9079
34365,107435,Zayne DeSouza,2025,Colorado,Colorado,5215361,Zayne Desouza,2025,1.0,0.95
34382,107441,Charleston Coldon,2025,Boston College,Boston College,5216516,Charleston Coldon,2025,1.0,0.95
34410,107470,Byron Washington,2025,Syracuse,Syracuse,5195707,Byron Washington,2025,1.0,0.95
34433,107479,Isaiah Butler-Tanner,2025,UTSA,UTSA,5215185,Isaiah Butler-Tanner,2025,1.0,0.95
34440,107506,Eric Thomas,2025,Syracuse,Syracuse,5203730,Eric Thomas,2025,1.0,0.95
34444,107504,Cody Siegner,2025,Oregon State,Oregon State,5216840,Cody Siegner,2025,1.0,0.95
34455,107514,Ziyyon Bredell,2025,Syracuse,Syracuse,5210184,Ziyyon Bredell,2025,1.0,0.95
34478,107538,Zacari Thomas,2025,Boston College,Boston College,5215579,Zacari Thomas,2025,1.0,0.95
34485,107554,Patrick McMath,2025,Texas Tech,Texas Tech,5207800,Patrick McMath,2025,1.0,0.95
34500,107559,Wyatt Bowman,2025,Syracuse,Syracuse,5213214,Wyatt Bowman,2025,1.0,0.95
34520,107571,Luke Carney,2025,Syracuse,Syracuse,5208138,Luke Carney,2025,1.0,0.95
34538,107600,Kenneth McManus IV,2025,Akron,Akron,5178087,Kenneth McManus IV,2025,1.0,0.95
34545,107605,Kaimana Tufaga,2025,San Diego State,San Diego State,5238022,Kaimana Tufaga,2025,1.0,0.95
34565,107614,Kahlil Stewart,2025,Syracuse,Syracuse,5141700,Kahlil Stewart,2025,1.0,0.95
34577,107627,Sione Tohi,2025,Arizona,Arizona,5164662,Soione Tohi,2025,0.9524,0.9119
34582,107642,Marcus Mozer,2025,San Diego State,San Diego State,5215367,Marcus Mozer,2025,1.0,0.95
34602,107662,Maddox Conway,2025,Oregon State,Oregon State,5257310,Maddox Conway,2025,1.0,0.95
34604,107678,Skylar Harvey,2025,Syracuse,Syracuse,5213220,Skylar Harvey,2025,1.0,0.95
34605,107667,Ma'khi Jones,2025,Duke,Duke,5144685,Ma'Khi Jones,2025,1.0,0.95
34610,107699,Sam Brousseau,2025,Utah State,Utah State,5258074,Sam Brousseau,2025,1.0,0.95
34611,107697,Nissi Ogbebor,2025,Syracuse,Syracuse,5239197,Nissi Ogbebor,2025,1.0,0.95
34612,107691,Braxtin McLester,2025,Georgia Southern,Georgia Southern,5238009,Braxtin McLester,2025,1.0,0.95
34613,107690,Nathan Nyandoro,2025,Syracuse,Syracuse,5216842,Nathan Nyandoro,2025,1.0,0.95
34616,107685,Marcelous Townsend,2025,Boston College,Boston College,5214943,Marcelous Townsend,2025,1.0,0.95
34618,107683,Braylan McDonald,2025,Texas Tech,Texas Tech,5205479,Braylan Mcdonald,2025,1.0,0.95
34647,107707,David Madison,2025,Oregon State,Oregon State,5216696,David Madison,2025,1.0,0.95
34651,107710,Rich Belin,2025,Syracuse,Syracuse,5216837,Rich Belin,2025,1.0,0.95
34652,107713,Matthew Hawn,2025,Syracuse,Syracuse,5208930,Matthew Hawn,2025,1.0,0.95
34658,107721,Charger Doty,2025,Utah State,Utah State,5216790,Charger Doty,2025,1.0,0.95
34669,107730,D'ontae Fulton,2025,Georgia State,Georgia State,5216496,D'Ontae Fulton,2025,1.0,0.95
34679,107743,Logan Knapp,2025,Oregon State,Oregon State,5216314,Logan Knapp,2025,1.0,0.95
34695,107751,Ashdon Wnetrzak,2025,San Diego State,San Diego State,5209013,Ashdon Wnetrzak,2025,1.0,0.95
34701,107767,Kardiear Shepherd,2025,Syracuse,Syracuse,5209763,Kardiear Shepherd,2025,1.0,0.95
34702,107768,Rae Sykes Jr.,2025,Boston College,Boston College,5215279,Rae Sykes Jr.,2025,1.0,0.95
34705,107759,Etene Pritchard,2025,San Diego State,San Diego State,5216643,Etene Pritchard,2025,1.0,0.95
34706,107760,JP Mialovski,2025,San Diego State,San Diego State,5209198,JP Mialovski,2025,1.0,0.95
34728,107787,Sidney Dupuy,2025,San Diego State,San Diego State,5216579,Sidney Dupuy,2025,1.0,0.95
34730,107791,Kingston Jones,2025,UTSA,UTSA,5215220,Kingston Jones,2025,1.0,0.95
34752,107809,Sean Craig,2025,Oregon State,Oregon State,5216545,Sean Craig,2025,1.0,0.95
34759,107826,Noah LaPorte,2025,Northwestern,Northwestern,5216333,Noah Laporte,2025,1.0,0.95
34763,107817,Jacob Alvarez,2025,San Diego State,San Diego State,5164348,Jacob Alvarez,2025,1.0,0.95
34764,107815,Kaleb Mitchell,2025,Utah State,Utah State,5189015,Kaleb Mitchell,2025,1.0,0.95
34772,107833,Elijah Crawford,2025,Syracuse,Syracuse,5213297,Elijah Crawford,2025,1.0,0.95
34789,107860,A'Marion Breland,2025,UTSA,UTSA,5222175,A'Marion Breland,2025,1.0,0.95
34790,107858,Nikko Boncore,2025,Utah State,Utah State,5243087,Nikko Boncore,2025,1.0,0.95
34791,107857,Jeremiah McKenzie,2025,Central Michigan,Central Michigan,5222590,Jeremiah McKenzie,2025,1.0,0.95
34811,107871,Noah Thomas,2025,Oregon State,Oregon State,5210431,Noah Thomas,2025,1.0,0.95
34836,107897,Braylen Wortham,2025,Sam Houston,Sam Houston,5215209,Braylen Wortham,2025,1.0,0.95
34848,107906,Jesse Myers,2025,Oregon State,Oregon State,5216567,Jesse Myers,2025,1.0,0.95
34849,107918,Skyler Jackson,2025,Oregon State,Oregon State,5230871,Skyler Jackson,2025,1.0,0.95
34854,107912,Joshua Rodriguez,2025,Old Dominion,Old Dominion,5295921,Josh Rodriguez,2025,0.9333,0.8967
34855,107913,Braylon Cardwell,2025,San Diego State,San Diego State,5216709,Braylon Cardwell,2025,1.0,0.95
34863,107934,Ty Olsen,2025,Utah State,Utah State,5209199,Ty Olsen,2025,1.0,0.95
34909,107970,Lucan Amituanai,2025,San Diego State,San Diego State,5215265,Lucan Amituanai,2025,1.0,0.95
34910,107969,DeAngelo Bowden,2025,South Florida,South Florida,5216548,DeAngelo Bowden,2025,1.0,0.95
