Player_ID,Player,School,Year,pos,pos_norm,games_total,award_count,sos,games_defense,games_pff,tackles_combined,tackles_loss,sacks,def_int,pass_defended,fumbles_forced,awards,heisman_finish,award_aa,award_aac_defensive_player_of_the_year,award_acc_defensive_player_of_the_year,award_bednarik,award_big_12_defensive_player_of_the_year,award_big_ten_defensive_player_of_the_year,award_bronko_nagurski_award_most_outstanding_defensive_player,award_cusa_defensive_player_of_the_year,award_chuck_bednarik_award_defensive_player_of_the_year,award_john_outland_trophy_most_outstanding_interior_lineman,award_mac_defensive_player_of_the_year,award_mwc_defensive_player_of_the_year,award_nagurski,award_pac_12_defensive_player_of_the_year,award_ronnie_lott_trophy_defensive_impact_player_of_the_year,award_sec_defensive_player_of_the_year,award_sun_belt_defensive_player_of_the_year,award_sun_belt_player_of_the_year,award_ted_hendricks_award_defensive_end_of_the_year_award,award_vern_smith_leadership_award,award_vince_lombardi_award_lineman_of_the_year
johnathan-lay-1,Johnathan Lay,Army,2015,DL,IDL,0.0,0.0,-5.9,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-smith-4,Jordan Smith,Army,2015,DL,IDL,12.0,0.0,-5.9,12.0,12.0,47.0,2.5,0.0,0.0,1.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raymond-wright-1,Raymond Wright,Army,2015,DL,IDL,4.0,0.0,-5.9,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawn-lemoto-1,Shawn Lemoto,Army,2015,DL,IDL,0.0,0.0,-5.9,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sheldon-johnson-jr-1,Sheldon Johnson Jr.,Army,2015,DL,IDL,0.0,0.0,-5.9,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spencer-welton-1,Spencer Welton,Army,2015,DL,IDL,7.0,0.0,-5.9,,7.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tj-atimalala-1,T.J. Atimalala,Army,2015,DL,IDL,12.0,0.0,-5.9,12.0,12.0,36.0,6.5,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toese-tia-1,Toese Tia,Army,2015,DL,IDL,0.0,0.0,-5.9,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wyatt-wilkerson-1,Wyatt Wilkerson,Army,2015,DL,IDL,0.0,0.0,-5.9,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaron-garrison-1,Aaron Garrison,Auburn,2015,DL,IDL,0.0,0.0,5.39,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alec-brown-1,Alec Brown,Auburn,2015,DL,IDL,0.0,0.0,5.39,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-williams-5,Andrew Williams,Auburn,2015,DL,IDL,13.0,0.0,5.39,13.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carl-lawson-2,Carl Lawson,Auburn,2015,DL,IDL,7.0,0.0,5.39,7.0,6.0,17.0,3.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davonte-lambert-1,Davonte Lambert,Auburn,2015,DL,IDL,12.0,0.0,5.39,12.0,11.0,24.0,2.5,1.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devaroe-lawrence-1,Devaroe Lawrence,Auburn,2015,DL,IDL,13.0,0.0,5.39,13.0,12.0,31.0,2.0,0.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dontavius-russell-1,Dontavius Russell,Auburn,2015,DL,IDL,13.0,0.0,5.39,13.0,12.0,42.0,4.5,1.5,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gary-walker-4,Gary Walker,Auburn,2015,DL,IDL,0.0,0.0,5.39,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gimel-president-1,Gimel President,Auburn,2015,DL,IDL,10.0,0.0,5.39,10.0,9.0,12.0,2.0,2.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jauntavius-johnson-1,Jaunta'vius Johnson,Auburn,2015,DL,IDL,0.0,0.0,5.39,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-thornton-2,Justin Thomas-Thornton,Auburn,2015,DL,IDL,0.0,0.0,5.39,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keymiya-harrell-1,Keymiya Harrell,Auburn,2015,DL,IDL,0.0,0.0,5.39,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maurice-swain-1,Maurice Swain,Auburn,2015,DL,IDL,13.0,0.0,5.39,13.0,12.0,8.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
montravius-adams-1,Montravius Adams,Auburn,2015,DT,IDL,13.0,0.0,5.39,13.0,12.0,44.0,3.0,2.5,0.0,1.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raashed-kennion-1,Raashed Kennion,Auburn,2015,DL,IDL,9.0,0.0,5.39,9.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-carter-1,Tyler Carter,Auburn,2015,DL,IDL,0.0,0.0,5.39,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adam-ingersoll-1,Adam Ingersoll,BYU,2015,DL,IDL,0.0,0.0,0.66,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bronson-kaufusi-1,Bronson Kaufusi,BYU,2015,DL,IDL,13.0,0.0,0.66,13.0,,64.0,20.0,11.0,1.0,2.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cody-savage-1,Cody Savage,BYU,2015,DL,IDL,0.0,0.0,0.66,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dayan-lake-1,Dayan Lake,BYU,2015,DL,IDL,0.0,0.0,0.66,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
felesi-tofi-1,Felesi Tofi,BYU,2015,DL,IDL,0.0,0.0,0.66,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
graham-rowley-1,Graham Rowley,BYU,2015,DL,IDL,13.0,0.0,0.66,13.0,,17.0,2.5,0.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-nacua-1,Isaiah Nacua,BYU,2015,DL,IDL,0.0,0.0,0.66,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kamalani-kaluhiokalani-1,Kamalani Kaluhiokalani,BYU,2015,DL,IDL,0.0,0.0,0.66,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kesni-tausinga-1,Kesni Tausinga,BYU,2015,DL,IDL,11.0,0.0,0.66,11.0,,8.0,2.0,0.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logan-taele-1,Logan Taele,BYU,2015,DL,IDL,13.0,0.0,0.66,13.0,,27.0,6.5,1.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moses-kaumatule-1,Moses Kaumatule,BYU,2015,DL,IDL,7.0,0.0,0.66,7.0,,2.0,0.5,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roman-andrus-1,Roman Andrus,BYU,2015,DL,IDL,0.0,0.0,0.66,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tevita-mounga-1,Tevita Mo'unga,BYU,2015,DL,IDL,7.0,0.0,0.66,7.0,,5.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tomasi-laulile-1,Tomasi Laulile,BYU,2015,DL,IDL,12.0,0.0,0.66,12.0,,26.0,5.5,3.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
travis-tuiloma-1,Travis Tuiloma,BYU,2015,DL,IDL,9.0,0.0,0.66,9.0,,25.0,2.5,2.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
akeem-hutchinson-1,Akeem Hutchinson,Ball State,2015,DL,IDL,0.0,0.0,-1.16,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony-winbush-1,Anthony Winbush,Ball State,2015,DL,IDL,11.0,0.0,-1.16,11.0,11.0,15.0,5.5,5.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carlutorbantu-zaramo-1,Carlutorbantu Zaramo,Ball State,2015,DT,IDL,8.0,0.0,-1.16,7.0,8.0,9.0,1.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darnell-smith-3,Darnell Smith,Ball State,2015,DT,IDL,0.0,0.0,-1.16,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fred-schroeder-1,Fred Schroeder,Ball State,2015,DT,IDL,0.0,0.0,-1.16,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john-whitman-iii-1,John Whitman III,Ball State,2015,DL,IDL,12.0,0.0,-1.16,12.0,12.0,31.0,2.5,0.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
julian-jackson-1,Julian Jackson,Ball State,2015,DL,IDL,12.0,0.0,-1.16,12.0,12.0,14.0,0.5,0.0,0.0,2.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keenan-noel-1,Keenan Noel,Ball State,2015,NT,IDL,11.0,0.0,-1.16,11.0,11.0,8.0,0.0,0.0,0.0,4.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenny-knight-jr-1,Kenny Knight Jr.,Ball State,2015,DL,IDL,0.0,0.0,-1.16,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin-thurmon-1,Kevin Thurmon,Ball State,2015,DL,IDL,10.0,0.0,-1.16,6.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin-willis-1,Kevin Willis,Ball State,2015,DT,IDL,12.0,0.0,-1.16,12.0,12.0,26.0,3.5,1.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
patrick-oconnell-1,Patrick O'Connell,Ball State,2015,DT,IDL,0.0,0.0,-1.16,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sean-hammonds-jr-1,Sean Hammonds Jr.,Ball State,2015,DL,IDL,0.0,0.0,-1.16,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-billings-1,Andrew Billings,Baylor,2015,DT,IDL,12.0,1.0,0.31,12.0,11.0,39.0,14.0,5.5,0.0,0.0,1.0,Big 12 Defensive Player of the Year,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-morris-1,Andrew Morris,Baylor,2015,DT,IDL,7.0,0.0,0.31,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beau-blackshear-1,Beau Blackshear,Baylor,2015,DL,IDL,11.0,0.0,0.31,11.0,10.0,24.0,4.0,0.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byron-bonds-1,Byron Bonds,Baylor,2015,DT,IDL,8.0,0.0,0.31,8.0,8.0,7.0,0.5,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cody-george-1,Cody George,Baylor,2015,DL,IDL,0.0,0.0,0.31,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
connor-weaverling-1,Connor Weaverling,Baylor,2015,DL,IDL,0.0,0.0,0.31,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ira-lewis-1,Ira Lewis,Baylor,2015,DL,IDL,5.0,0.0,0.31,,5.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
antoine-turner-1,Antoine Turner,Boise State,2015,DT,IDL,0.0,0.0,-4.66,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armand-nance-1,Armand Nance,Boise State,2015,DT,IDL,13.0,0.0,-4.66,13.0,12.0,31.0,7.5,3.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david-moa-1,David Moa,Boise State,2015,DL,IDL,7.0,0.0,-4.66,5.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
derrick-boles-1,Dereck Boles,Boise State,2015,DT,IDL,13.0,0.0,-4.66,13.0,12.0,11.0,4.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elliot-hoyte-1,Elliot Hoyte,Boise State,2015,DT,IDL,13.0,0.0,-4.66,13.0,12.0,13.0,1.5,0.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-taimatuia-1,Justin Taimatuia,Boise State,2015,DT,IDL,13.0,0.0,-4.66,13.0,12.0,25.0,6.0,2.0,1.0,2.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kamalei-correa-1,Kamalei Correa,Boise State,2015,DL,IDL,13.0,0.0,-4.66,13.0,12.0,39.0,11.0,7.0,0.0,0.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-locher-1,Matt Locher,Boise State,2015,DL,IDL,0.0,0.0,-4.66,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paul-semons-1,Paul Semons,Boise State,2015,DT,IDL,1.0,0.0,-4.66,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robert-ash-1,Robert Ash,Boise State,2015,DT,IDL,11.0,0.0,-4.66,11.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam-whitney-1,Sam Whitney,Boise State,2015,DL,IDL,0.0,0.0,-4.66,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sawyer-shields-1,Sawyer Shields,Boise State,2015,DL,IDL,0.0,0.0,-4.66,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tutulupeatau-mataele-1,Tutulupeatau Mataele,Boise State,2015,DT,IDL,11.0,0.0,-4.66,11.0,10.0,12.0,0.5,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-horn-2,Tyler Horn,Boise State,2015,DT,IDL,13.0,0.0,-4.66,13.0,12.0,42.0,8.5,4.0,1.0,2.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
connor-wujciak-1,Connor Wujciak,Boston College,2015,DL,IDL,12.0,0.0,2.11,12.0,12.0,31.0,11.0,4.5,0.0,1.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evan-kelly-1,Evan Kelly,Boston College,2015,DL,IDL,12.0,0.0,2.11,12.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harold-landry-1,Harold Landry,Boston College,2015,DL,IDL,12.0,0.0,2.11,12.0,12.0,60.0,15.5,4.5,0.0,0.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-cottrell-1,Jack Cottrell,Boston College,2015,DL,IDL,2.0,0.0,2.11,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-kenny-1,Jack Kenny,Boston College,2015,DL,IDL,1.0,0.0,2.11,,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joseph-vitiello-1,Joseph Vitiello,Boston College,2015,DL,IDL,1.0,0.0,2.11,1.0,,1.0,0.5,0.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin-cohee-2,Kevin Cohee,Boston College,2015,DL,IDL,1.0,0.0,2.11,,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mehdi-abdesmad-1,Mehdi Abdesmad,Boston College,2015,DL,IDL,12.0,0.0,2.11,12.0,12.0,49.0,15.0,5.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noa-merritt-1,Noa Merritt,Boston College,2015,DL,IDL,1.0,0.0,2.11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ray-smith-6,Ray Smith,Boston College,2015,DT,IDL,5.0,0.0,2.11,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
truman-gutapfel-1,Truman Gutapfel,Boston College,2015,DL,IDL,12.0,0.0,2.11,12.0,12.0,26.0,7.5,2.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brian-sanders-1,Brian Sanders,Bowling Green,2015,DL,IDL,7.0,0.0,-0.34,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bryan-baird-1,Bryan Baird,Bowling Green,2015,DL,IDL,11.0,0.0,-0.34,11.0,8.0,11.0,1.5,0.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david-konowalski-1,David Konowalski,Bowling Green,2015,DL,IDL,6.0,0.0,-0.34,6.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david-runnoe-1,David Runnoe,Bowling Green,2015,DL,IDL,0.0,0.0,-0.34,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gus-schwieterman-1,Gus Schwieterman,Bowling Green,2015,DL,IDL,0.0,0.0,-0.34,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
izaah-lunsford-1,Izaah Lunsford,Bowling Green,2015,DL,IDL,14.0,0.0,-0.34,14.0,12.0,24.0,3.5,2.5,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-kramer-1,Jack Kramer,Bowling Green,2015,DL,IDL,0.0,0.0,-0.34,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyle-junior-1,Kyle Junior,Bowling Green,2015,DL,IDL,0.0,0.0,-0.34,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malik-brown-1,Malik Brown,Bowling Green,2015,DL,IDL,10.0,0.0,-0.34,10.0,9.0,13.0,2.5,0.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mike-minns-1,Mike Minns,Bowling Green,2015,DL,IDL,13.0,0.0,-0.34,13.0,12.0,20.0,0.5,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nico-lautanen-1,Nico Lautanen,Bowling Green,2015,DL,IDL,0.0,0.0,-0.34,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shannon-smith-2,Shannon Smith,Bowling Green,2015,DL,IDL,14.0,0.0,-0.34,14.0,12.0,28.0,6.0,3.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taylor-royster-1,Taylor Royster,Bowling Green,2015,DL,IDL,14.0,0.0,-0.34,14.0,12.0,60.0,11.0,6.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terrance-bush-1,Terrance Bush,Bowling Green,2015,DL,IDL,14.0,0.0,-0.34,14.0,12.0,68.0,8.0,6.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-horstman-1,Tyler Horstman,Bowling Green,2015,DL,IDL,0.0,0.0,-0.34,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zach-colvin-1,Zach Colvin,Bowling Green,2015,DL,IDL,12.0,0.0,-0.34,12.0,12.0,30.0,9.5,4.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon-crawford-2,Brandon Crawford,Buffalo,2015,DL,IDL,12.0,0.0,-4.56,12.0,12.0,34.0,4.5,2.0,0.0,2.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chris-ford-2,Chris Ford,Buffalo,2015,DL,IDL,12.0,0.0,-4.56,12.0,12.0,27.0,3.0,0.5,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christian-gonzalez-1,Christian Gonzalez,Buffalo,2015,DT,IDL,0.0,0.0,-4.56,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corey-henderson-1,Corey Henderson,Buffalo,2015,DL,IDL,2.0,0.0,-4.56,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duke-hwang-1,Duke Hwang,Buffalo,2015,DT,IDL,6.0,0.0,-4.56,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gusty-schwartzmeier-1,Gusty Schwartzmeier,Buffalo,2015,DL,IDL,11.0,0.0,-4.56,11.0,11.0,9.0,1.0,0.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jake-khoury-1,Jake Khoury,Buffalo,2015,DL,IDL,6.0,0.0,-4.56,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-tutela-1,Joe Tutela,Buffalo,2015,DL,IDL,0.0,0.0,-4.56,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-brandon-1,Justin Brandon,Buffalo,2015,DL,IDL,12.0,0.0,-4.56,12.0,12.0,14.0,1.0,1.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max-perisse-1,Max Perisse,Buffalo,2015,DL,IDL,12.0,0.0,-4.56,12.0,12.0,26.0,2.5,1.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zach-smekal-1,Zach Smekal,Buffalo,2015,DL,IDL,0.0,0.0,-4.56,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chris-palmer-2,Chris Palmer,California,2015,DT,IDL,1.0,0.0,4.92,,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david-davis-8,David Davis,California,2015,DT,IDL,13.0,0.0,4.92,13.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hunter-abel-1,Hunter Abel,California,2015,DT,IDL,0.0,0.0,4.92,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-looney-1,James Looney,California,2015,DT,IDL,12.0,0.0,4.92,12.0,11.0,35.0,3.0,1.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luc-bequette-1,Luc Bequette,California,2015,DT,IDL,0.0,0.0,4.92,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcus-manley-1,Marcus Manley,California,2015,DT,IDL,12.0,0.0,4.92,12.0,12.0,10.0,2.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mustafa-jalil-1,Mustafa Jalil,California,2015,DT,IDL,11.0,0.0,4.92,11.0,11.0,22.0,2.0,1.0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
