Player_ID,Player,School,Year,pos,pos_norm,games_total,award_count,sos,games_passing,games_rushing,pass_cmp,pass_att,pass_yds,pass_td,pass_int,pass_rating,pass_yds_per_att,rush_att,rush_yds,rush_td,yds_from_scrimmage,scrim_td,awards,heisman_finish,award_aa,award_aac_offensive_player_of_the_year,award_acc_offensive_player_of_the_year,award_acc_player_of_the_year,award_ap_player_of_the_year_award_most_outstanding_player,award_big_12_offensive_player_of_the_year,award_big_ten_offensive_player_of_the_year,award_cusa_most_valuable_player,award_cusa_offensive_player_of_the_year,award_camp,award_davey_o_brien_award_most_outstanding_quarterback,award_heisman_memorial_trophy_most_outstanding_player,award_johnny_unitas_golden_arm_award_most_outstanding_senior_quarterback,award_mac_offensive_player_of_the_year,award_mwc_offensive_player_of_the_year,award_manning_award_most_outstanding_quarterback,award_maxwell,award_maxwell_award_player_of_the_year,award_pac_12_offensive_player_of_the_year,award_sec_offensive_player_of_the_year,award_sammy_baugh_trophy_most_outstanding_passer,award_sun_belt_offensive_player_of_the_year,award_sun_belt_player_of_the_year,award_vern_smith_leadership_award,award_vince_lombardi_award_lineman_of_the_year,award_walter_camp_player_of_the_year_award_most_outstanding_player
matt-johnson-3,Matt Johnson,Bowling Green,2015,QB,QB,14.0,3.0,-0.34,14.0,14.0,383.0,569.0,4946.0,46.0,8.0,164.2,8.7,113.0,159.0,4.0,175.0,4.0,MAC Offensive Player of the Year|Sammy Baugh Trophy [Most Outstanding Passer]|Vern Smith Leadership Award,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
nolan-dieter-1,Nolan Dieter,Bowling Green,2015,QB,QB,1.0,0.0,-0.34,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chris-merchant-1,Chris Merchant,Buffalo,2015,QB,QB,1.0,0.0,-4.56,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collin-michael-1,Collin Michael,Buffalo,2015,QB,QB,0.0,0.0,-4.56,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe-licata-1,Joe Licata,Buffalo,2015,QB,QB,12.0,0.0,-4.56,12.0,12.0,280.0,449.0,2969.0,16.0,15.0,123.0,6.6,33.0,-60.0,1.0,-60.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tony-daniel-1,Tony Daniel,Buffalo,2015,QB,QB,4.0,0.0,-4.56,4.0,4.0,3.0,5.0,25.0,0.0,1.0,62.0,5.0,2.0,9.0,1.0,9.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyree-jackson-1,Tyree Jackson,Buffalo,2015,QB,QB,0.0,0.0,-4.56,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-black-1,Andrew Black,California,2015,QB,QB,0.0,0.0,4.92,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chase-forrest-1,Chase Forrest,California,2015,QB,QB,3.0,0.0,4.92,3.0,3.0,10.0,18.0,162.0,1.0,1.0,138.4,9.0,3.0,9.0,0.0,9.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cole-webb-1,Cole Webb,California,2015,QB,QB,1.0,0.0,4.92,,1.0,,,,,,,,3.0,18.0,0.0,18.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david-maaghul-1,David Maaghul,California,2015,QB,QB,1.0,0.0,4.92,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jared-goff-1,Jared Goff,California,2015,QB,QB,13.0,0.0,4.92,13.0,13.0,341.0,529.0,4719.0,43.0,13.0,161.3,8.9,56.0,-8.0,0.0,3.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ross-bowers-1,Ross Bowers,California,2015,QB,QB,1.0,0.0,4.92,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cooper-rush-1,Cooper Rush,Central Michigan,2015,QB,QB,13.0,0.0,-1.8,13.0,13.0,324.0,489.0,3848.0,25.0,11.0,144.7,7.9,63.0,48.0,3.0,48.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dakota-kupp-1,Dakota Kupp,Central Michigan,2015,QB,QB,0.0,0.0,-1.8,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jake-johnson-2,Jake Johnson,Central Michigan,2015,QB,QB,0.0,0.0,-1.8,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-lamb-1,Ryan Lamb,Central Michigan,2015,QB,QB,3.0,0.0,-1.8,,3.0,,,,,,,,2.0,-4.0,0.0,-4.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brooks-barden-1,Brooks Barden,Charlotte,2015,QB,QB,7.0,0.0,-7.03,7.0,7.0,49.0,99.0,440.0,4.0,5.0,90.1,4.4,38.0,21.0,1.0,21.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hasaan-klugh-1,Hasaan Klugh,Charlotte,2015,QB,QB,0.0,0.0,-7.03,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lee-mcneill-1,Lee McNeill,Charlotte,2015,QB,QB,12.0,0.0,-7.03,12.0,12.0,100.0,189.0,878.0,1.0,10.0,83.1,4.6,33.0,-101.0,1.0,-101.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-johnson-10,Matt Johnson,Charlotte,2015,QB,QB,11.0,0.0,-7.03,11.0,11.0,47.0,87.0,771.0,7.0,8.0,136.6,8.9,89.0,327.0,1.0,327.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gunner-kiel-1,Gunner Kiel,Cincinnati,2015,QB,QB,10.0,0.0,-0.65,10.0,10.0,206.0,316.0,2777.0,19.0,11.0,151.9,8.8,32.0,27.0,2.0,27.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hayden-moore-1,Hayden Moore,Cincinnati,2015,QB,QB,9.0,0.0,-0.65,9.0,9.0,133.0,225.0,1885.0,9.0,11.0,132.9,8.4,56.0,22.0,2.0,22.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luke-wright-1,Luke Wright,Cincinnati,2015,QB,QB,4.0,0.0,-0.65,4.0,4.0,1.0,3.0,16.0,0.0,0.0,78.1,5.3,2.0,3.0,0.0,3.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ross-trail-1,Ross Trail,Cincinnati,2015,QB,QB,0.0,0.0,-0.65,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam-fette-1,Sam Fette,Cincinnati,2015,QB,QB,0.0,0.0,-0.65,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deshaun-watson-1,Deshaun Watson,Clemson,2015,QB,QB,15.0,6.0,5.21,15.0,15.0,333.0,491.0,4104.0,35.0,13.0,156.3,8.4,207.0,1105.0,12.0,1105.0,12.0,AA|ACC Offensive Player of the Year|ACC Player of the Year|Davey O'Brien Award [Most Outstanding Quarterback]|H-3|Manning Award [Most Outstanding Quarterback],3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
james-barnes-1,James Barnes,Clemson,2015,QB,QB,0.0,0.0,5.21,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kelly-bryant-1,Kelly Bryant,Clemson,2015,QB,QB,8.0,0.0,5.21,8.0,8.0,7.0,9.0,27.0,0.0,1.0,80.8,3.0,23.0,156.0,2.0,156.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-schuessler-1,Nick Schuessler,Clemson,2015,QB,QB,5.0,0.0,5.21,5.0,5.0,13.0,23.0,177.0,0.0,1.0,112.5,7.7,6.0,-23.0,0.0,-23.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tucker-israel-1,Tucker Israel,Clemson,2015,QB,QB,0.0,0.0,5.21,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cade-apsay-1,Cade Apsay,Colorado,2015,QB,QB,5.0,0.0,1.33,5.0,5.0,59.0,92.0,582.0,3.0,5.0,117.2,6.3,27.0,-35.0,0.0,-35.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-gehrke-1,Jordan Gehrke,Colorado,2015,QB,QB,3.0,0.0,1.33,3.0,3.0,12.0,24.0,116.0,1.0,1.0,96.0,4.8,7.0,-19.0,0.0,-19.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sefo-liufau-1,Sefo Liufau,Colorado,2015,QB,QB,11.0,0.0,1.33,11.0,11.0,214.0,344.0,2418.0,9.0,6.0,126.4,7.0,107.0,266.0,5.0,278.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steven-montez-1,Steven Montez,Colorado,2015,QB,QB,0.0,0.0,1.33,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tj-patterson-3,T.J. Patterson,Colorado,2015,QB,QB,0.0,0.0,1.33,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chandler-drachslin-1,Chandler Drachslin,Colorado State,2015,QB,QB,0.0,0.0,-5.78,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coleman-key-1,Coleman Key,Colorado State,2015,QB,QB,6.0,0.0,-5.78,6.0,6.0,21.0,44.0,251.0,3.0,3.0,104.5,5.7,9.0,15.0,0.0,15.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
craig-leonard-1,Craig Leonard,Colorado State,2015,QB,QB,4.0,0.0,-5.78,,4.0,,,,,,,,9.0,43.0,0.0,43.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jc-robles-1,J.C. Robles,Colorado State,2015,QB,QB,0.0,0.0,-5.78,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-stevens-1,Nick Stevens,Colorado State,2015,QB,QB,13.0,0.0,-5.78,13.0,13.0,211.0,347.0,2679.0,21.0,12.0,138.7,7.7,45.0,36.0,3.0,36.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon-bisack-1,Brandon Bisack,Connecticut,2015,QB,QB,0.0,0.0,-1.37,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bryant-shirreffs-1,Bryant Shirreffs,Connecticut,2015,QB,QB,12.0,0.0,-1.37,12.0,12.0,168.0,279.0,2078.0,9.0,8.0,127.7,7.4,154.0,503.0,3.0,503.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garrett-anderson-2,Garrett Anderson,Connecticut,2015,QB,QB,3.0,0.0,-1.37,2.0,2.0,2.0,2.0,53.0,1.0,0.0,487.6,26.5,3.0,6.0,0.0,18.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tim-boyle-1,Tim Boyle,Connecticut,2015,QB,QB,10.0,0.0,-1.37,10.0,10.0,31.0,60.0,281.0,0.0,2.0,84.3,4.7,6.0,-7.0,0.0,-7.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-davis-2,Tyler Davis,Connecticut,2015,QB,QB,0.0,0.0,-1.37,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
will-rishell-1,Will Rishell,Connecticut,2015,QB,QB,0.0,0.0,-1.37,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christian-hutzler-1,Christian Hutzler,Duke,2015,QB,QB,0.0,0.0,-0.75,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daniel-jones-4,Daniel Jones,Duke,2015,QB,QB,0.0,0.0,-0.75,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nicodem-pierre-1,Nicodem Pierre,Duke,2015,QB,QB,11.0,0.0,-0.75,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,76.0,0.0,74.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parker-boehme-1,Parker Boehme,Duke,2015,QB,QB,10.0,0.0,-0.75,10.0,10.0,43.0,78.0,579.0,2.0,1.0,123.4,7.4,45.0,181.0,5.0,181.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quentin-harris-2,Quentin Harris,Duke,2015,QB,QB,0.0,0.0,-0.75,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomas-sirk-1,Thomas Sirk,Duke,2015,QB,QB,12.0,0.0,-0.75,12.0,12.0,251.0,427.0,2625.0,16.0,8.0,119.0,6.1,163.0,803.0,8.0,803.0,8.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blake-kemp-1,Blake Kemp,East Carolina,2015,QB,QB,11.0,0.0,-0.93,11.0,11.0,260.0,375.0,2658.0,16.0,10.0,137.6,7.1,39.0,-8.0,2.0,-8.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cody-keith-1,Cody Keith,East Carolina,2015,QB,QB,2.0,0.0,-0.93,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-summers-1,James Summers,East Carolina,2015,QB,QB,10.0,0.0,-0.93,10.0,10.0,60.0,94.0,683.0,5.0,2.0,138.2,7.3,96.0,446.0,8.0,453.0,8.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jason-connella-1,Jason Connella,East Carolina,2015,QB,QB,1.0,0.0,-0.93,,1.0,,,,,,,,1.0,2.0,0.0,2.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john-jacobs-5,John Jacobs,East Carolina,2015,QB,QB,0.0,0.0,-0.93,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kurt-benkert-1,Kurt Benkert,East Carolina,2015,QB,QB,0.0,0.0,-0.93,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
philip-nelson-1,Philip Nelson,East Carolina,2015,QB,QB,0.0,0.0,-0.93,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ray-smith-5,Ray Smith,East Carolina,2015,QB,QB,0.0,0.0,-0.93,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-duckett-1,Andrew Duckett,Eastern Michigan,2015,QB,QB,0.0,0.0,-3.83,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anton-skupin-1,Anton Skupin,Eastern Michigan,2015,QB,QB,0.0,0.0,-3.83,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
austin-bray-1,Austin Bray,Eastern Michigan,2015,QB,QB,0.0,0.0,-3.83,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brogan-roback-1,Brogan Roback,Eastern Michigan,2015,QB,QB,12.0,0.0,-3.83,12.0,12.0,211.0,346.0,2304.0,16.0,11.0,125.8,6.7,51.0,47.0,1.0,47.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-pensyl-1,James Pensyl,Eastern Michigan,2015,QB,QB,0.0,0.0,-3.83,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reggie-bell-1,Reggie Bell,Eastern Michigan,2015,QB,QB,7.0,0.0,-3.83,7.0,7.0,35.0,59.0,318.0,2.0,3.0,105.6,5.4,39.0,118.0,0.0,114.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderson-proctor-1,Anderson Proctor,Florida,2015,QB,QB,0.0,0.0,4.94,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brian-fallace-1,Brian Fallace,Florida,2015,QB,QB,0.0,0.0,4.94,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harry-gornto-v-1,Harry Gornto V,Florida,2015,QB,QB,0.0,0.0,4.94,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob-guy-1,Jacob Guy,Florida,2015,QB,QB,0.0,0.0,4.94,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-grady-1,Josh Grady,Florida,2015,QB,QB,5.0,0.0,4.94,5.0,5.0,2.0,3.0,10.0,0.0,0.0,94.7,3.3,3.0,18.0,0.0,43.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luke-del-rio-1,Luke Del Rio,Florida,2015,QB,QB,0.0,0.0,4.94,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
treon-harris-1,Treon Harris,Florida,2015,QB,QB,12.0,0.0,4.94,12.0,12.0,119.0,235.0,1676.0,9.0,6.0,118.1,7.1,96.0,238.0,0.0,233.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
will-grier-1,Will Grier,Florida,2015,QB,QB,6.0,0.0,4.94,6.0,6.0,106.0,161.0,1204.0,10.0,3.0,145.4,7.5,36.0,116.0,2.0,116.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daniel-parr-1,Daniel Parr,Florida Atlantic,2015,QB,QB,0.0,0.0,-4.74,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaquez-johnson-1,Jaquez Johnson,Florida Atlantic,2015,QB,QB,10.0,0.0,-4.74,10.0,10.0,129.0,241.0,1592.0,9.0,7.0,115.5,6.6,100.0,290.0,2.0,290.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jason-driskel-1,Jason Driskel,Florida Atlantic,2015,QB,QB,10.0,0.0,-4.74,10.0,10.0,77.0,151.0,965.0,3.0,4.0,105.9,6.4,28.0,22.0,1.0,22.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joshua-cartwright-1,Joshua Cartwright,Florida Atlantic,2015,QB,QB,1.0,0.0,-4.74,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raymond-rizk-1,Raymond Rizk,Florida Atlantic,2015,QB,QB,0.0,0.0,-4.74,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-cameron-1,Tyler Cameron,Florida Atlantic,2015,QB,QB,12.0,0.0,-4.74,12.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,261.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-mcgough-1,Alex McGough,Florida International,2015,QB,QB,12.0,0.0,-8.12,12.0,12.0,269.0,420.0,2722.0,21.0,8.0,131.2,6.5,88.0,95.0,3.0,95.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bud-martin-1,Bud Martin,Florida International,2015,QB,QB,0.0,0.0,-8.12,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christian-alexander-1,Christian Alexander,Florida International,2015,QB,QB,0.0,0.0,-8.12,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maurice-alexander-2,Maurice Alexander,Florida International,2015,QB,QB,0.0,0.0,-8.12,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trey-anderson-1,Trey Anderson,Florida International,2015,QB,QB,7.0,0.0,-8.12,7.0,7.0,5.0,20.0,132.0,1.0,0.0,96.9,6.6,10.0,90.0,0.0,90.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deondre-francois-1,Deondre Francois,Florida State,2015,QB,QB,0.0,0.0,1.97,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
everett-golson-1,Everett Golson,Florida State,2015,QB,QB,9.0,0.0,1.97,9.0,9.0,147.0,219.0,1778.0,11.0,3.0,149.2,8.1,47.0,-35.0,0.0,-35.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jj-cosentino-1,J.J. Cosentino,Florida State,2015,QB,QB,3.0,0.0,1.97,3.0,3.0,5.0,10.0,27.0,0.0,0.0,72.7,2.7,2.0,-12.0,0.0,-12.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lucas-clark-1,Lucas Clark,Florida State,2015,QB,QB,0.0,0.0,1.97,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sean-maguire-1,Sean Maguire,Florida State,2015,QB,QB,8.0,0.0,1.97,8.0,8.0,112.0,189.0,1520.0,11.0,6.0,139.7,8.0,7.0,-71.0,0.0,-71.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chason-virgil-1,Chason Virgil,Fresno State,2015,QB,QB,3.0,0.0,-1.79,3.0,3.0,31.0,56.0,298.0,3.0,3.0,107.0,5.3,9.0,53.0,0.0,53.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ford-childress-1,Ford Childress,Fresno State,2015,QB,QB,2.0,0.0,-1.79,2.0,2.0,19.0,34.0,159.0,2.0,2.0,102.8,4.7,2.0,-19.0,0.0,-19.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kilton-anderson-1,Kilton Anderson,Fresno State,2015,QB,QB,8.0,0.0,-1.79,8.0,8.0,78.0,157.0,817.0,2.0,5.0,91.2,5.2,51.0,211.0,5.0,211.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zack-greenlee-1,Zack Greenlee,Fresno State,2015,QB,QB,7.0,0.0,-1.79,7.0,7.0,74.0,156.0,866.0,13.0,6.0,113.9,5.6,27.0,1.0,0.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brice-ramsey-1,Brice Ramsey,Georgia,2015,QB,QB,11.0,0.0,1.83,11.0,11.0,21.0,35.0,249.0,1.0,2.0,117.8,7.1,3.0,-17.0,0.0,-17.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
faton-bauta-1,Faton Bauta,Georgia,2015,QB,QB,12.0,0.0,1.83,12.0,12.0,15.0,33.0,154.0,0.0,4.0,60.4,4.7,3.0,4.0,0.0,4.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
