Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_defense,games_pff,tackles_combined,tackles_loss,sacks,def_int,pass_defended,fumbles_forced,award_aa,award_aac_defensive_player_of_the_year,award_acc_defensive_player_of_the_year,award_bednarik,award_big_12_defensive_player_of_the_year,award_big_ten_defensive_player_of_the_year,award_bronko_nagurski_award_most_outstanding_defensive_player,award_cusa_defensive_player_of_the_year,award_chuck_bednarik_award_defensive_player_of_the_year,award_mac_defensive_player_of_the_year,award_nagurski,award_ronnie_lott_trophy_defensive_impact_player_of_the_year,award_sec_defensive_player_of_the_year,award_sun_belt_defensive_player_of_the_year,award_sun_belt_player_of_the_year,award_ted_hendricks_award_defensive_end_of_the_year_award,award_vern_smith_leadership_award,award_vince_lombardi_award_lineman_of_the_year
xavier-thomas-1,Xavier Thomas,EDGE,Clemson,Clemson,5,46.0,2.6319565217391307,0.0,,0,46.0,41.0,86.0,23.5,14.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zion-young-1,Zion Young,EDGE,Missouri,Michigan State|Missouri,4,46.0,4.111086956521739,0.0,,0,46.0,44.0,131.0,28.5,11.5,0.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clelin-ferrell-1,Clelin Ferrell,EDGE,Clemson,Clemson,4,45.0,6.157111111111111,3.0,AA|ACC Defensive Player of the Year|Ted Hendricks Award [Defensive End of the Year Award],0,45.0,36.0,165.0,50.0,27.0,0.0,7.0,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
desjuan-johnson-1,Desjuan Johnson,EDGE,Toledo,Toledo,4,45.0,-2.7088888888888887,0.0,,0,45.0,42.0,193.0,42.5,13.5,1.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glen-logan-1,Glen Logan,EDGE,LSU,LSU,4,45.0,4.0264444444444445,0.0,,0,45.0,40.0,100.0,8.5,6.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
immanuel-turner-1,Immanuel Turner,EDGE,Louisiana Tech,Louisiana Tech,4,45.0,-4.321333333333334,0.0,,0,44.0,41.0,58.0,10.5,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josiah-hall-1,Josiah Hall,EDGE,Wyoming,Wyoming,4,45.0,-2.9962222222222223,0.0,,0,45.0,42.0,75.0,11.0,3.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenyatta-jackson-1,Kenyatta Jackson,EDGE,Ohio State,Ohio State,4,45.0,6.971555555555556,0.0,,0,45.0,39.0,53.0,17.0,9.5,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malcolm-koonce-1,Malcolm Koonce,EDGE,Buffalo,Buffalo,4,45.0,-4.7139999999999995,0.0,,0,45.0,41.0,110.0,22.5,18.0,0.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mandy-alonso-1,Mandy Alonso,EDGE,Virginia,Virginia,4,45.0,1.1239999999999999,0.0,,0,45.0,43.0,102.0,19.5,9.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stephens-sings-v-1,Stephens Sings V,EDGE,Charlotte,Auburn|Charlotte|Liberty,5,45.0,-4.672444444444444,0.0,,0,45.0,12.0,56.0,11.5,9.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trae-philpots-1,Trae Philpots,EDGE,Middle Tennessee State,Middle Tennessee State,5,45.0,-4.397777777777778,0.0,,0,45.0,36.0,96.0,12.5,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zach-petersen-1,Zach Petersen,EDGE,Iowa State,Iowa State,4,45.0,4.293333333333333,0.0,,0,45.0,39.0,107.0,13.5,3.5,0.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amorie-morrison-1,Amorie Morrison,EDGE,UAB,Old Dominion|UAB,6,44.0,-1.9143181818181816,0.0,,0,44.0,43.0,109.0,17.0,6.0,0.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cj-bazile-jr-1,CJ Bazile Jr.,EDGE,Liberty,Liberty,4,44.0,-6.886590909090909,0.0,,0,44.0,34.0,137.0,22.0,6.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamal-hines-1,Jamal Hines,EDGE,Toledo,Toledo,4,44.0,-2.2609090909090908,0.0,,0,44.0,41.0,189.0,32.0,13.0,3.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayden-virgin-1,Jayden Virgin,EDGE,Boise State,Boise State,4,44.0,-1.4027272727272728,0.0,,0,42.0,38.0,120.0,31.0,16.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-foster-1,Justin Foster,EDGE,Clemson,Clemson,5,44.0,4.391136363636364,0.0,,0,44.0,35.0,64.0,17.5,7.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mika-tafua-1,Mika Tafua,EDGE,Utah,Utah,5,44.0,-0.33295454545454545,0.0,,0,44.0,38.0,133.0,32.0,17.5,0.0,9.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phillip-lee-1,Phillip Lee,EDGE,Arkansas,Arkansas|Troy,4,44.0,0.6652272727272727,0.0,,0,44.0,36.0,85.0,21.0,11.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quintin-wynne-1,Quintin Wynne,EDGE,Northern Illinois,Northern Illinois,5,44.0,-3.069090909090909,0.0,,0,44.0,42.0,71.0,16.5,6.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-lacy-1,Tyler Lacy,EDGE,Oklahoma State,Oklahoma State,5,44.0,4.337045454545454,0.0,,0,44.0,40.0,113.0,29.5,11.5,0.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hardrick-willis-1,Hardrick Willis,EDGE,Georgia State,Georgia State,5,43.0,-4.988139534883721,0.0,,0,43.0,38.0,105.0,21.0,12.5,0.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ivan-davis-1,Ivan Davis,EDGE,Northern Illinois,Northern Illinois,6,43.0,-3.603720930232558,0.0,,0,37.0,41.0,29.0,3.0,2.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacorey-johns-1,JaCorey Johns,EDGE,Wake Forest,Wake Forest,4,43.0,1.1281395348837209,0.0,,0,43.0,39.0,131.0,21.5,8.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-smith-williams-1,James Smith-Williams,EDGE,North Carolina State,North Carolina State,5,43.0,2.2639534883720933,0.0,,0,43.0,41.0,84.0,13.0,8.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonathan-ledbetter-1,Jonathan Ledbetter,EDGE,Georgia,Georgia,4,43.0,5.2225581395348835,0.0,,0,43.0,36.0,122.0,14.5,4.5,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcus-patterson-2,Marcus Patterson,EDGE,Kennesaw State,Kennesaw State|Western Kentucky,4,43.0,-5.203953488372092,0.0,,0,42.0,39.0,64.0,10.5,2.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shane-simmons-1,Shane Simmons,EDGE,Penn State,Penn State,4,43.0,5.122325581395349,0.0,,0,43.0,40.0,59.0,10.5,4.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomas-booker-1,Thomas Booker,EDGE,Stanford,Stanford,4,43.0,3.0779069767441865,0.0,,0,43.0,42.0,158.0,20.5,10.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carl-granderson-1,Carl Granderson,EDGE,Wyoming,Wyoming,4,42.0,-3.1445238095238093,0.0,,0,42.0,41.0,172.0,35.5,17.5,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
janarius-robinson-1,Janarius Robinson,EDGE,Florida State,Florida State,4,42.0,2.8909523809523807,0.0,,0,42.0,37.0,105.0,20.5,8.0,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayden-gray-1,Jayden Gray,EDGE,Western Kentucky,Iowa State|Louisiana Tech|Western Kentucky,5,42.0,-5.337857142857143,0.0,,0,41.0,39.0,52.0,11.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-henningsen-1,Matt Henningsen,EDGE,Wisconsin,Wisconsin,5,42.0,5.692380952380952,0.0,,0,42.0,38.0,91.0,13.0,8.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quinn-roff-1,Quinn Roff,EDGE,Washington State,Washington State,4,42.0,0.020476190476190464,0.0,,0,42.0,39.0,74.0,16.0,11.5,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ron-stone-jr-1,Ron Stone Jr.,EDGE,Washington State,Washington State,4,42.0,1.65,0.0,,0,42.0,40.0,169.0,28.5,13.5,0.0,7.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roy-williams-9,Roy Williams,EDGE,Northern Illinois,Northern Illinois,4,42.0,-6.530476190476191,0.0,,0,42.0,40.0,97.0,15.0,12.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shitta-sillah-1,Shitta Sillah,EDGE,Purdue,Boston College|Purdue,5,42.0,1.9516666666666667,0.0,,0,42.0,42.0,98.0,15.0,6.5,1.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vincent-jackson-1,Vincent Jackson,EDGE,South Florida,South Florida,4,42.0,-3.1466666666666665,0.0,,0,42.0,36.0,54.0,4.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brendan-mott-1,Brendan Mott,EDGE,Kansas State,Kansas State,5,41.0,5.243658536585366,0.0,,0,41.0,37.0,108.0,23.0,15.5,1.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cole-walterscheid-1,Cole Walterscheid,EDGE,Oklahoma State,Oklahoma State,4,41.0,2.736829268292683,0.0,,0,39.0,38.0,59.0,15.0,5.0,0.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darrius-liggins-1,Darrius Liggins,EDGE,Middle Tennessee State,Middle Tennessee State,4,41.0,-5.122926829268293,0.0,,0,41.0,37.0,52.0,6.0,3.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greg-roberts-2,Greg Roberts,EDGE,Baylor,Baylor,4,41.0,2.2417073170731707,0.0,,0,41.0,38.0,82.0,15.5,3.0,0.0,9.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james-thompson-jr-1,James Thompson Jr.,EDGE,Wisconsin,Wisconsin,5,41.0,3.9534146341463408,0.0,,0,39.0,35.0,59.0,12.0,5.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myles-nicholas-1,Myles Nicholas,EDGE,Buffalo,Buffalo,4,41.0,-5.333170731707318,0.0,,0,41.0,34.0,63.0,6.0,4.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terrance-lang-1,Terrance Lang,EDGE,Colorado,Colorado,5,41.0,1.9097560975609755,0.0,,0,41.0,40.0,62.0,15.0,8.5,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terrance-taylor-3,Terrance Taylor,EDGE,Toledo,Toledo,5,41.0,-2.2595121951219515,0.0,,0,41.0,35.0,104.0,22.0,10.5,0.0,3.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wesley-williams-3,Wesley Williams,EDGE,Duke,Duke,4,41.0,2.23,0.0,,0,40.0,37.0,131.0,29.0,11.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
will-mcdonald-1,Will McDonald,EDGE,Iowa State,Iowa State,4,41.0,4.846829268292682,0.0,,0,41.0,37.0,110.0,34.0,27.0,0.0,7.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zayin-west-1,Zayin West,EDGE,Kent State,Kent State,5,41.0,-3.33,0.0,,0,41.0,38.0,136.0,12.0,6.5,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zeandae-johnson-1,Zeandae Johnson,EDGE,California,California,6,41.0,2.4234146341463414,0.0,,0,41.0,31.0,59.0,9.5,5.5,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alec-james-1,Alec James,EDGE,Wisconsin,Wisconsin,3,40.0,0.417,0.0,,0,40.0,35.0,92.0,13.5,10.0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blayne-toll-1,Blayne Toll,EDGE,Arkansas State,Arkansas State|Colorado,4,40.0,-2.7357500000000003,0.0,,0,39.0,34.0,38.0,5.5,2.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cole-petrus-1,Cole Petrus,EDGE,Kansas,Kansas,4,40.0,4.859500000000001,0.0,,0,37.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
conor-sheehy-1,Conor Sheehy,EDGE,Wisconsin,Wisconsin,3,40.0,0.45175,0.0,,0,40.0,36.0,93.0,12.5,6.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dillon-springer-1,Dillon Springer,EDGE,Georgia Southern,Georgia Southern,4,40.0,-3.4579999999999997,0.0,,0,40.0,38.0,65.0,13.0,7.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
earnest-brown-iv-1,Earnest Brown IV,EDGE,Northwestern,Northwestern,4,40.0,1.9297499999999999,0.0,,0,40.0,36.0,71.0,18.5,7.0,0.0,9.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiahh-loudermilk-1,Isaiahh Loudermilk,EDGE,Wisconsin,Wisconsin,4,40.0,3.94,0.0,,0,40.0,34.0,63.0,11.5,7.5,0.0,9.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jahmal-jones-1,Jahmal Jones,EDGE,Middle Tennessee State,Middle Tennessee State,4,40.0,-5.148750000000001,0.0,,0,40.0,36.0,99.0,13.0,4.5,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juwuan-jones-1,Juwuan Jones,EDGE,Western Kentucky,Western Kentucky,3,40.0,-4.656000000000001,0.0,,0,40.0,36.0,124.0,15.0,7.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenny-willekes-1,Kenny Willekes,EDGE,Michigan State,Michigan State,4,40.0,6.074250000000001,0.0,,0,39.0,37.0,229.0,51.0,26.0,0.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leighton-mccarthy-1,Leighton McCarthy,EDGE,Florida Atlantic,Florida Atlantic,3,40.0,-3.1685000000000003,0.0,,0,40.0,36.0,121.0,22.5,11.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael-kennedy-1,Michael Kennedy,EDGE,Northern Illinois,Northern Illinois,4,40.0,0.5430000000000001,0.0,,0,40.0,33.0,74.0,11.0,4.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neil-farrell-jr-1,Neil Farrell Jr.,EDGE,LSU,LSU,4,40.0,3.79375,0.0,,0,40.0,37.0,99.0,13.5,5.5,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
patrick-joyner-1,Patrick Joyner,EDGE,Kansas,Kansas|Utah State,3,40.0,-1.51575,0.0,,0,40.0,36.0,78.0,13.0,6.5,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
romello-height-1,Romello Height,EDGE,Texas Tech,Georgia Tech|Texas Tech|USC,4,40.0,4.141500000000001,0.0,,0,38.0,37.0,92.0,24.0,16.5,1.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saivion-jones-1,Saivion Jones,EDGE,LSU,LSU,3,40.0,5.85725,0.0,,0,40.0,36.0,96.0,17.0,11.5,0.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam-hubbard-1,Sam Hubbard,EDGE,Ohio State,Ohio State,3,40.0,6.1415,0.0,,0,40.0,36.0,116.0,29.5,17.0,1.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shareef-miller-1,Shareef Miller,EDGE,Penn State,Penn State,4,40.0,5.53425,0.0,,0,40.0,35.0,100.0,31.5,14.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyreke-smith-1,Tyreke Smith,EDGE,Ohio State,Ohio State,4,40.0,6.1987499999999995,0.0,,0,39.0,35.0,55.0,11.0,7.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zach-vaughan-1,Zach Vaughan,EDGE,Houston,Houston,4,40.0,-0.74625,0.0,,0,36.0,33.0,22.0,2.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aj-epenesa-1,A.J. Epenesa,EDGE,Iowa,Iowa,3,39.0,5.49,0.0,,0,39.0,36.0,101.0,36.5,26.5,0.0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amin-vanover-1,Amin Vanover,EDGE,Penn State,Penn State,4,39.0,5.216410256410256,0.0,,0,39.0,34.0,46.0,10.5,6.0,0.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andre-turner-1,Andre Turner,EDGE,Western Michigan,Western Michigan,3,39.0,-1.3712820512820512,0.0,,0,39.0,36.0,77.0,12.5,6.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy-flusche-1,Andy Flusche,EDGE,North Texas,North Texas,3,39.0,-2.4153846153846152,0.0,,0,38.0,36.0,76.0,11.0,2.5,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony-nelson-1,Anthony Nelson,EDGE,Iowa,Iowa,4,39.0,4.713333333333334,0.0,,0,39.0,36.0,119.0,31.0,23.0,0.0,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben-kopenski-1,Ben Kopenski,EDGE,Tulsa,Oklahoma State|Tulsa,5,39.0,2.1351282051282054,0.0,,0,38.0,30.0,69.0,19.5,13.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chason-milner-1,Chason Milner,EDGE,South Alabama,South Alabama,4,39.0,-4.526666666666666,0.0,,0,39.0,36.0,67.0,10.0,7.5,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dean-miller-1,Dean Miller,EDGE,Kansas,Kansas,4,39.0,4.144871794871795,0.0,,0,39.0,28.0,65.0,13.5,7.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dion-washington-1,Dion Washington,EDGE,Hawaii,Hawaii|Nevada,4,39.0,-4.494615384615385,0.0,,0,39.0,37.0,54.0,14.5,5.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dj-harris-1,D.J. Harris,EDGE,South Florida,South Florida,3,39.0,-3.013333333333333,0.0,,0,39.0,36.0,87.0,9.0,3.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dj-ward-1,D.J. Ward,EDGE,Oklahoma,Oklahoma,3,39.0,4.455897435897436,0.0,,0,39.0,35.0,78.0,9.5,6.5,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ikenna-ezeogu-1,Ikenna Ezeogu,EDGE,Iowa State,Iowa State,4,39.0,3.3605128205128207,0.0,,0,39.0,36.0,60.0,6.0,3.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-mullens-1,Isaiah Mullens,EDGE,Wisconsin,Wisconsin,6,39.0,5.833333333333333,0.0,,0,39.0,28.0,40.0,4.5,2.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ishmael-davis-1,Ishmael Davis,EDGE,Texas State,Texas State,4,39.0,-4.084358974358974,0.0,,0,39.0,39.0,168.0,24.0,7.5,0.0,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaylon-white-mclain-1,Jaylon White-McLain,EDGE,Cincinnati,Cincinnati|Old Dominion,4,39.0,0.45589743589743575,0.0,,0,39.0,37.0,79.0,5.5,1.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerard-carter-1,Jerard Carter,EDGE,Houston,Houston,4,39.0,-0.6397435897435897,0.0,,0,39.0,34.0,83.0,11.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jj-hawkins-1,JJ Hawkins,EDGE,Southern Mississippi,Colorado|Marshall|Ole Miss|Southern Mississippi,4,39.0,-1.1074358974358975,0.0,,0,39.0,25.0,49.0,8.5,5.0,1.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john-hines-1,John Hines,EDGE,Troy,Troy,4,39.0,-4.612820512820512,0.0,,0,39.0,38.0,64.0,9.0,1.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jovan-swann-1,Jovan Swann,EDGE,Stanford,Stanford,3,39.0,4.476666666666667,0.0,,0,39.0,36.0,86.0,18.5,11.5,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyle-ball-1,Kyle Ball,EDGE,Kansas State,Kansas State,4,39.0,2.242051282051282,0.0,,0,39.0,36.0,59.0,14.5,9.5,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ladarius-hamilton-1,LaDarius Hamilton,EDGE,North Texas,North Texas,3,39.0,-4.745128205128205,0.0,,0,39.0,0.0,112.0,25.5,16.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam-brincks-1,Sam Brincks,EDGE,Iowa,Iowa,4,39.0,4.713333333333334,0.0,,0,39.0,29.0,40.0,2.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tanner-wood-1,Tanner Wood,EDGE,Kansas State,Kansas State,3,39.0,1.4866666666666668,0.0,,0,39.0,36.0,103.0,13.5,6.0,0.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taylor-upshaw-1,Taylor Upshaw,EDGE,Arizona,Arizona|Michigan,3,39.0,3.7035897435897436,0.0,,0,39.0,34.0,50.0,20.0,12.5,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tj-parker-1,T.J. Parker,EDGE,Clemson,Clemson,3,39.0,2.9394871794871795,0.0,,0,39.0,37.0,126.0,41.5,21.5,0.0,4.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bradley-chubb-1,Bradley Chubb,EDGE,North Carolina State,North Carolina State,3,38.0,3.2305263157894735,5.0,AA|ACC Defensive Player of the Year|Bronko Nagurski Award [Most Outstanding Defensive Player]|Nagurski|Ted Hendricks Award [Defensive End of the Year Award],0,38.0,36.0,200.0,60.0,26.0,1.0,4.0,9.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
javon-rolland-jones-1,Ja'Von Rolland-Jones,EDGE,Arkansas State,Arkansas State,3,38.0,-7.203684210526316,2.0,Sun Belt Player of the Year,0,38.0,35.0,150.0,53.0,35.5,1.0,2.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
brian-burns-2,Brian Burns,EDGE,Florida State,Florida State,3,38.0,5.631578947368421,0.0,,0,38.0,35.0,124.0,39.5,24.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bryan-whitehead-ii-1,Bryan Whitehead II,EDGE,Arkansas State,Arkansas State|Liberty,3,38.0,-4.705263157894737,0.0,,0,38.0,35.0,59.0,23.0,9.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caleb-caston-1,Caleb Caston,EDGE,Arkansas State,Arkansas State,3,38.0,-7.203684210526316,0.0,,0,38.0,35.0,62.0,15.0,7.5,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cian-slone-1,Cian Slone,EDGE,North Carolina State,North Carolina State|Utah State,3,38.0,-0.7442105263157891,0.0,,0,38.0,36.0,138.0,22.5,11.0,1.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demetrius-cooper-1,Demetrius Cooper,EDGE,Michigan State,Michigan State,3,38.0,6.233157894736842,0.0,,0,38.0,35.0,74.0,18.0,10.0,0.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demonte-russell-1,De'Monte Russell,EDGE,Mississippi State,Mississippi State,4,38.0,4.362631578947368,0.0,,0,38.0,0.0,54.0,6.5,2.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jared-ivey-1,Jared Ivey,EDGE,Ole Miss,Ole Miss,3,38.0,3.326578947368421,0.0,,0,38.0,35.0,125.0,26.5,16.0,0.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jereme-robinson-1,Jereme Robinson,EDGE,Kansas,Kansas,3,38.0,4.885526315789474,0.0,,0,38.0,36.0,81.0,23.0,13.0,0.0,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
