Player_ID,Player,School,Year,pos,pos_norm,games_total,award_count,sos,games_rushing,games_receiving,rush_att,rush_yds,rush_td,rec,rec_yds,rec_td,yds_from_scrimmage,scrim_td,awards,heisman_finish,award_aa,award_john_mackey_award_most_outstanding_tight_end,award_mac_offensive_player_of_the_year,award_vern_smith_leadership_award
jay-rome-1,Jay Rome,Georgia,2015,TE,TE,13.0,0.0,1.83,,13.0,,,,8.0,88.0,0.0,,,,0,0,0,0,0
jeb-blazevich-1,Jeb Blazevich,Georgia,2015,TE,TE,13.0,0.0,1.83,,13.0,,,,15.0,144.0,1.0,,,,0,0,0,0,0
jordan-davis-3,Jordan Davis,Georgia,2015,TE,TE,4.0,0.0,1.83,,4.0,,,,1.0,24.0,0.0,,,,0,0,0,0,0
cody-rediger-1,Cody Rediger,Georgia Southern,2015,TE,TE,13.0,0.0,-5.42,,,,,,,,,,,,0,0,0,0,0
daquan-heard-1,Da'Quan Heard,Georgia Southern,2015,TE,TE,7.0,0.0,-5.42,,,,,,,,,,,,0,0,0,0,0
isaiah-seise-1,Isaiah Seise,Georgia Southern,2015,TE,TE,7.0,0.0,-5.42,,,,,,,,,,,,0,0,0,0,0
jl-banks-1,J.L. Banks,Georgia Southern,2015,TE,TE,0.0,0.0,-5.42,,,,,,,,,,,,0,0,0,0,0
james-dean-1,James Dean,Georgia Southern,2015,TE,TE,13.0,0.0,-5.42,,13.0,,,,1.0,23.0,1.0,,,,0,0,0,0,0
jay-fields-1,Jay Fields,Georgia Southern,2015,TE,TE,1.0,0.0,-5.42,,,,,,,,,,,,0,0,0,0,0
jeff-ward-3,Jeff Ward,Georgia Southern,2015,TE,TE,12.0,0.0,-5.42,,,,,,,,,,,,0,0,0,0,0
kevin-ackerman-1,Kevin Ackerman,Georgia Southern,2015,TE,TE,0.0,0.0,-5.42,,,,,,,,,,,,0,0,0,0,0
ari-werts-1,Ari Werts,Georgia State,2015,TE,TE,12.0,0.0,-7.15,,12.0,,,,5.0,84.0,0.0,,,,0,0,0,0,0
bill-teknipp-1,Bill Teknipp,Georgia State,2015,TE,TE,13.0,0.0,-7.15,,13.0,,,,2.0,12.0,0.0,,,,0,0,0,0,0
clay-chastain-1,Clay Chastain,Georgia State,2015,TE,TE,0.0,0.0,-7.15,,,,,,,,,,,,0,0,0,0,0
hunter-atkinson-1,Hunter Atkinson,Georgia State,2015,TE,TE,0.0,0.0,-7.15,,,,,,,,,,,,0,0,0,0,0
jacob-nesmith-1,Jacob Nesmith,Georgia State,2015,TE,TE,0.0,0.0,-7.15,,,,,,,,,,,,0,0,0,0,0
joel-ruiz-1,Joel Ruiz,Georgia State,2015,TE,TE,4.0,0.0,-7.15,,4.0,,,,4.0,38.0,0.0,,,,0,0,0,0,0
keith-rucker-1,Keith Rucker,Georgia State,2015,TE,TE,10.0,0.0,-7.15,,10.0,,,,39.0,522.0,6.0,,,,0,0,0,0,0
brennen-brooks-1,Brennen Brooks,Hawaii,2015,TE,TE,0.0,0.0,-2.71,,,,,,,,,,,,0,0,0,0,0
dakota-torres-1,Dakota Torres,Hawaii,2015,TE,TE,11.0,0.0,-2.71,,11.0,,,,11.0,98.0,0.0,,,,0,0,0,0,0
davasyia-hagger-1,Davasyia Hagger,Hawaii,2015,TE,TE,7.0,0.0,-2.71,,7.0,,,,1.0,13.0,0.0,,,,0,0,0,0,0
harold-moleni-1,Harold Moleni,Hawaii,2015,TE,TE,10.0,0.0,-2.71,,10.0,,,,3.0,31.0,1.0,,,,0,0,0,0,0
metuisela-unga-1,Metuisela 'Unga,Hawaii,2015,TE,TE,12.0,0.0,-2.71,,12.0,,,,11.0,170.0,0.0,,,,0,0,0,0,0
sione-kauhi-1,Sione Kauhi,Hawaii,2015,TE,TE,0.0,0.0,-2.71,,,,,,,,,,,,0,0,0,0,0
blake-hirsch-1,Blake Hirsch,Houston,2015,TE,TE,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0
byron-simpson-1,Byron Simpson,Houston,2015,TE,TE,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0
corey-manges-1,Corey Manges,Houston,2015,TE,TE,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0
hayden-daniels-1,Hayden Daniels,Houston,2015,TE,TE,12.0,0.0,,,12.0,,,,4.0,59.0,0.0,,,,0,0,0,0,0
kobe-idumwonyi-1,Kobe Idumwonyi,Houston,2015,TE,TE,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0
romello-brooker-1,Romello Brooker,Houston,2015,TE,TE,3.0,0.0,,,,,,,,,,,,,0,0,0,0,0
ryan-deshotel-1,Ryan Deshotel,Houston,2015,TE,TE,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0
tyler-mccloskey-1,Tyler McCloskey,Houston,2015,TE,TE,13.0,0.0,,,13.0,,,,14.0,157.0,1.0,,,,0,0,0,0,0
danny-moore-1,Danny Moore,Idaho,2015,TE,TE,0.0,0.0,-4.57,,,,,,,,,,,,0,0,0,0,0
deon-watson-1,Deon Watson,Idaho,2015,TE,TE,11.0,0.0,-4.57,,11.0,,,,42.0,551.0,7.0,,,,0,0,0,0,0
jack-claypool-1,Jack Claypool,Idaho,2015,TE,TE,0.0,0.0,-4.57,,,,,,,,,,,,0,0,0,0,0
khalin-smith-1,Khalin Smith,Idaho,2015,TE,TE,10.0,0.0,-4.57,,,,,,,,,,,,0,0,0,0,0
trent-cowan-1,Trent Cowan,Idaho,2015,TE,TE,12.0,0.0,-4.57,,12.0,,,,48.0,624.0,4.0,,,,0,0,0,0,0
will-schmidt-1,Will Schmidt,Idaho,2015,TE,TE,1.0,0.0,-4.57,,,,,,,,,,,,0,0,0,0,0
ainslie-johnson-1,Ainslie Johnson,Illinois,2015,TE,TE,5.0,0.0,3.26,,5.0,,,,1.0,2.0,0.0,,,,0,0,0,0,0
andrew-davis-5,Andrew Davis,Illinois,2015,TE,TE,12.0,0.0,3.26,,12.0,,,,5.0,26.0,1.0,,,,0,0,0,0,0
bobby-walker-4,Bobby Walker,Illinois,2015,TE,TE,0.0,0.0,3.26,,,,,,,,,,,,0,0,0,0,0
caleb-reams-1,Caleb Reams,Illinois,2015,TE,TE,0.0,0.0,3.26,,,,,,,,,,,,0,0,0,0,0
james-nudera-1,Jim Nudera,Illinois,2015,TE,TE,6.0,0.0,3.26,,,,,,,,,,,,0,0,0,0,0
nathan-echard-1,Nathan Echard,Illinois,2015,TE,TE,11.0,0.0,3.26,,11.0,,,,4.0,4.0,0.0,,,,0,0,0,0,0
tim-clary-2,Tim Clary,Illinois,2015,TE,TE,7.0,0.0,3.26,,7.0,,,,4.0,32.0,0.0,,,,0,0,0,0,0
tyler-white-2,Tyler White,Illinois,2015,TE,TE,6.0,0.0,3.26,,6.0,,,,5.0,46.0,2.0,,,,0,0,0,0,0
anthony-corsaro-1,Anthony Corsaro,Indiana,2015,TE,TE,12.0,0.0,3.03,,12.0,,,,10.0,142.0,0.0,,,,0,0,0,0,0
austin-dorris-1,Austin Dorris,Indiana,2015,TE,TE,0.0,0.0,3.03,,,,,,,,,,,,0,0,0,0,0
brandon-knight-2,Brandon Knight,Indiana,2015,TE,TE,9.0,0.0,3.03,,9.0,,,,1.0,22.0,1.0,,,,0,0,0,0,0
danny-friend-1,Danny Friend,Indiana,2015,TE,TE,4.0,0.0,3.03,,4.0,,,,3.0,39.0,0.0,,,,0,0,0,0,0
jordan-fuchs-1,Jordan Fuchs,Indiana,2015,TE,TE,7.0,0.0,3.03,,7.0,,,,4.0,38.0,2.0,,,,0,0,0,0,0
michael-cooper-3,Michael Cooper,Indiana,2015,TE,TE,13.0,0.0,3.03,,13.0,,,,17.0,205.0,2.0,,,,0,0,0,0,0
sean-damaska-1,Sean Damaska,Indiana,2015,TE,TE,2.0,0.0,3.03,,,,,,,,,,,,0,0,0,0,0
george-kittle-1,George Kittle,Iowa,2015,TE,TE,14.0,0.0,,,14.0,,,,20.0,290.0,6.0,,,,0,0,0,0,0
henry-krieger-coble-1,Henry Krieger-Coble,Iowa,2015,TE,TE,14.0,0.0,,,14.0,,,,35.0,405.0,1.0,,,,0,0,0,0,0
jake-duzey-1,Jake Duzey,Iowa,2015,TE,TE,8.0,0.0,,,,,,,,,,,,,0,0,0,0,0
jameer-outsey-1,Jameer Outsey,Iowa,2015,TE,TE,8.0,0.0,,,8.0,,,,1.0,10.0,0.0,,,,0,0,0,0,0
jon-wisnieski-1,Jon Wisnieski,Iowa,2015,TE,TE,2.0,0.0,,,,,,,,,,,,,0,0,0,0,0
nate-vejvoda-1,Nate Vejvoda,Iowa,2015,TE,TE,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0
nate-wieting-1,Nate Wieting,Iowa,2015,TE,TE,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0
peter-pekar-1,Peter Pekar,Iowa,2015,TE,TE,1.0,0.0,,,,,,,,,,,,,0,0,0,0,0
ben-boesen-1,Ben Boesen,Iowa State,2015,TE,TE,12.0,0.0,4.28,,11.0,,,,4.0,22.0,0.0,,,,0,0,0,0,0
cole-anderson-2,Cole Anderson,Iowa State,2015,TE,TE,0.0,0.0,4.28,,,,,,,,,,,,0,0,0,0,0
justin-chandler-1,Justin Chandler,Iowa State,2015,TE,TE,10.0,0.0,4.28,,10.0,,,,2.0,49.0,0.0,,,,0,0,0,0,0
scotty-schaffner-1,Scotty Schaffner,Iowa State,2015,TE,TE,0.0,0.0,4.28,,,,,,,,,,,,0,0,0,0,0
andrew-zimmer-1,Andrew Zimmer,Kansas,2015,TE,TE,0.0,0.0,3.87,,,,,,,,,,,,0,0,0,0,0
ben-johnson-2,Ben Johnson,Kansas,2015,TE,TE,12.0,0.0,3.87,,12.0,,,,13.0,115.0,0.0,,,,0,0,0,0,0
jace-sternberger-1,Jace Sternberger,Kansas,2015,TE,TE,0.0,0.0,3.87,,,,,,,,,,,,0,0,0,0,0
kent-taylor-1,Kent Taylor,Kansas,2015,TE,TE,11.0,0.0,3.87,,11.0,,,,15.0,179.0,1.0,,,,0,0,0,0,0
sebastian-sock-1,Sebastian Sock,Kansas,2015,TE,TE,0.0,0.0,3.87,,,,,,,,,,,,0,0,0,0,0
blaise-gammon-1,Blaise Gammon,Kansas State,2015,TE,TE,0.0,0.0,2.06,,,,,,,,,,,,0,0,0,0,0
cody-small-1,Cody Small,Kansas State,2015,TE,TE,8.0,0.0,2.06,,,,,,,,,,,,0,0,0,0,0
curtis-stallbaumer-1,Curtis Stallbaumer,Kansas State,2015,TE,TE,0.0,0.0,2.06,,,,,,,,,,,,0,0,0,0,0
dayton-valentine-1,Dayton Valentine,Kansas State,2015,TE,TE,11.0,0.0,2.06,,,,,,,,,,,,0,0,0,0,0
zach-heiman-2,Zach Heiman,Kansas State,2015,TE,TE,6.0,0.0,2.06,,,,,,,,,,,,0,0,0,0,0
brice-fackler-1,Brice Fackler,Kent State,2015,TE,TE,12.0,0.0,-1.96,,12.0,,,,10.0,72.0,1.0,,,,0,0,0,0,0
chalfonte-butler-1,Chalfonte Butler,Kent State,2015,TE,TE,0.0,0.0,-1.96,,,,,,,,,,,,0,0,0,0,0
joseph-green-1,Joseph Green,Kent State,2015,TE,TE,0.0,0.0,-1.96,,,,,,,,,,,,0,0,0,0,0
kyle-payton-1,Kyle Payton,Kent State,2015,TE,TE,11.0,0.0,-1.96,,10.0,,,,2.0,17.0,0.0,,,,0,0,0,0,0
ryan-malone-1,Ryan Malone,Kent State,2015,TE,TE,3.0,0.0,-1.96,,,,,,,,,,,,0,0,0,0,0
cj-conrad-1,C.J. Conrad,Kentucky,2015,TE,TE,12.0,0.0,0.41,,12.0,,,,15.0,149.0,1.0,,,,0,0,0,0,0
darryl-long-1,Darryl Long,Kentucky,2015,TE,TE,10.0,0.0,0.41,,,,,,,,,,,,0,0,0,0,0
greg-hart-1,Greg Hart,Kentucky,2015,TE,TE,0.0,0.0,0.41,,,,,,,,,,,,0,0,0,0,0
tanner-fink-1,Tanner Fink,Kentucky,2015,TE,TE,2.0,0.0,0.41,,,,,,,,,,,,0,0,0,0,0
colin-jeter-1,Colin Jeter,LSU,2015,TE,TE,12.0,0.0,6.79,,12.0,,,,12.0,132.0,1.0,,,,0,0,0,0,0
desean-smith-1,Desean Smith,LSU,2015,TE,TE,9.0,0.0,6.79,,9.0,,,,4.0,82.0,0.0,,,,0,0,0,0,0
dillon-gordon-1,Dillon Gordon,LSU,2015,TE,TE,4.0,0.0,6.79,,4.0,,,,1.0,8.0,0.0,,,,0,0,0,0,0
foster-moreau-1,Foster Moreau,LSU,2015,TE,TE,11.0,0.0,6.79,,,,,,,,,,,,0,0,0,0,0
hanner-shipley-1,Hanner Shipley,LSU,2015,TE,TE,0.0,0.0,6.79,,,,,,,,,,,,0,0,0,0,0
jacory-washington-1,Jacory Washington,LSU,2015,TE,TE,0.0,0.0,6.79,,,,,,,,,,,,0,0,0,0,0
john-david-moore-1,John David Moore,LSU,2015,TE,TE,6.0,0.0,6.79,,6.0,,,,1.0,1.0,0.0,,,,0,0,0,0,0
josh-tharp-1,Josh Tharp,LSU,2015,TE,TE,0.0,0.0,6.79,,,,,,,,,,,,0,0,0,0,0
rob-snyder-1,Rob Snyder,LSU,2015,TE,TE,0.0,0.0,6.79,,,,,,,,,,,,0,0,0,0,0
carlos-robinson-3,Carlos Robinson,Louisiana,2015,TE,TE,0.0,0.0,-7.38,,,,,,,,,,,,0,0,0,0,0
evan-tatford-2,Evan Tatford,Louisiana,2015,TE,TE,0.0,0.0,-7.38,,,,,,,,,,,,0,0,0,0,0
greg-siener-1,Greg Siener,Louisiana,2015,TE,TE,0.0,0.0,-7.38,,,,,,,,,,,,0,0,0,0,0
jacob-beasley-1,Jacob Beasley,Louisiana,2015,TE,TE,0.0,0.0,-7.38,,,,,,,,,,,,0,0,0,0,0
matthew-barnes-1,Matthew Barnes,Louisiana,2015,TE,TE,0.0,0.0,-7.38,,,,,,,,,,,,0,0,0,0,0
nick-byrne-1,Nick Byrne,Louisiana,2015,TE,TE,12.0,0.0,-7.38,,12.0,,,,10.0,83.0,0.0,,,,0,0,0,0,0
alex-woodall-1,Alex Woodall,Louisiana Tech,2015,TE,TE,8.0,0.0,-5.94,,,,,,,,,,,,0,0,0,0,0
andy-mcalindon-1,Andy McAlindon,Louisiana Tech,2015,TE,TE,3.0,0.0,-5.94,,,,,,,,,,,,0,0,0,0,0
jamarion-johnson-1,Jamarion Johnson,Louisiana Tech,2015,TE,TE,0.0,0.0,-5.94,,,,,,,,,,,,0,0,0,0,0
josh-gaston-1,Josh Gaston,Louisiana Tech,2015,TE,TE,11.0,0.0,-5.94,,,,,,,,,,,,0,0,0,0,0
peyton-braswell-1,Peyton Braswell,Louisiana Tech,2015,TE,TE,1.0,0.0,-5.94,,,,,,,,,,,,0,0,0,0,0
ricky-jones-2,Ricky Jones,Louisiana Tech,2015,TE,TE,13.0,0.0,-5.94,13.0,13.0,3.0,8.0,1.0,2.0,25.0,0.0,33.0,1.0,,0,0,0,0,0
alec-osborne-1,Alec Osborne,Louisiana-Monroe,2015,TE,TE,0.0,0.0,-4.42,,,,,,,,,,,,0,0,0,0,0
harley-scioneaux-1,Harley Scioneaux,Louisiana-Monroe,2015,TE,TE,13.0,0.0,-4.42,,13.0,,,,15.0,197.0,3.0,,,,0,0,0,0,0
reagan-heddins-1,Reagan Heddins,Louisiana-Monroe,2015,TE,TE,0.0,0.0,-4.42,,,,,,,,,,,,0,0,0,0,0
stoney-hawkins-1,Stoney Hawkins,Louisiana-Monroe,2015,TE,TE,12.0,0.0,-4.42,,12.0,,,,5.0,43.0,0.0,,,,0,0,0,0,0
charles-standberry-1,Charles Standberry,Louisville,2015,TE,TE,12.0,0.0,3.23,,12.0,,,,6.0,71.0,0.0,,,,0,0,0,0,0
cole-hikutini-1,Cole Hikutini,Louisville,2015,TE,TE,11.0,0.0,3.23,,11.0,,,,19.0,348.0,3.0,,,,0,0,0,0,0
keith-towbridge-1,Keith Towbridge,Louisville,2015,TE,TE,12.0,0.0,3.23,,10.0,,,,10.0,154.0,3.0,,,,0,0,0,0,0
micky-crum-1,Micky Crum,Louisville,2015,TE,TE,11.0,0.0,3.23,,10.0,,,,14.0,163.0,3.0,,,,0,0,0,0,0
paul-logsdon-1,Paul Logsdon,Louisville,2015,TE,TE,0.0,0.0,3.23,,,,,,,,,,,,0,0,0,0,0
tyler-polston-1,Tyler Polston,Louisville,2015,TE,TE,0.0,0.0,3.23,,,,,,,,,,,,0,0,0,0,0
emanuel-byrd-1,Emanuel Byrd,Marshall,2015,TE,TE,10.0,0.0,-8.24,,10.0,,,,19.0,214.0,1.0,,,,0,0,0,0,0
joe-woodrum-1,Joe Woodrum,Marshall,2015,TE,TE,4.0,0.0,-8.24,,,,,,,,,,,,0,0,0,0,0
kaleb-harris-1,Kaleb Harris,Marshall,2015,TE,TE,12.0,0.0,-8.24,,,,,,,,,,,,0,0,0,0,0
ryan-yurachek-1,Ryan Yurachek,Marshall,2015,TE,TE,13.0,0.0,-8.24,13.0,13.0,1.0,27.0,0.0,44.0,417.0,9.0,444.0,9.0,,0,0,0,0,0
andrew-gray-1,Andrew Gray,Maryland,2015,TE,TE,0.0,0.0,6.83,,,,,,,,,,,,0,0,0,0,0
andrew-isaacs-1,Andrew Isaacs,Maryland,2015,TE,TE,0.0,0.0,6.83,,,,,,,,,,,,0,0,0,0,0
avery-edwards-1,Avery Edwards,Maryland,2015,TE,TE,12.0,0.0,6.83,,12.0,,,,14.0,115.0,2.0,,,,0,0,0,0,0
derrick-hayward-1,Derrick Hayward,Maryland,2015,TE,TE,12.0,0.0,6.83,,12.0,,,,2.0,10.0,0.0,,,,0,0,0,0,0
eric-roca-1,Eric Roca,Maryland,2015,TE,TE,0.0,0.0,6.83,,,,,,,,,,,,0,0,0,0,0
pj-gallo-1,P.J. Gallo,Maryland,2015,TE,TE,12.0,0.0,6.83,,12.0,,,,2.0,9.0,0.0,,,,0,0,0,0,0
brandon-howard-2,Brandon Howard,Massachusetts,2015,TE,TE,11.0,0.0,-2.6,,10.0,,,,1.0,10.0,0.0,,,,0,0,0,0,0
jon-lucier-1,Jon Lucier,Massachusetts,2015,TE,TE,1.0,0.0,-2.6,,,,,,,,,,,,0,0,0,0,0
kyle-horn-1,Kyle Horn,Massachusetts,2015,TE,TE,0.0,0.0,-2.6,,,,,,,,,,,,0,0,0,0,0
rodney-mills-1,Rodney Mills,Massachusetts,2015,TE,TE,11.0,0.0,-2.6,,11.0,,,,33.0,477.0,3.0,,,,0,0,0,0,0
shaquille-harris-1,Shaquille Harris,Massachusetts,2015,TE,TE,10.0,0.0,-2.6,,9.0,,,,6.0,62.0,0.0,,,,0,0,0,0,0
sharif-custis-1,Sharif Custis,Massachusetts,2015,TE,TE,9.0,0.0,-2.6,,9.0,,,,6.0,67.0,0.0,,,,0,0,0,0,0
todd-stafford-1,Todd Stafford,Massachusetts,2015,TE,TE,3.0,0.0,-2.6,,,,,,,,,,,,0,0,0,0,0
travis-reynolds-2,Travis Reynolds,Massachusetts,2015,TE,TE,0.0,0.0,-2.6,,,,,,,,,,,,0,0,0,0,0
alan-cross-2,Alan Cross,Memphis,2015,TE,TE,13.0,0.0,0.16,13.0,13.0,1.0,-2.0,0.0,25.0,229.0,3.0,227.0,3.0,,0,0,0,0,0
daniel-montiel-1,Daniel Montiel,Memphis,2015,TE,TE,12.0,0.0,0.16,,12.0,,,,10.0,155.0,3.0,,,,0,0,0,0,0
joey-magnifico-1,Joey Magnifico,Memphis,2015,TE,TE,0.0,0.0,0.16,,,,,,,,,,,,0,0,0,0,0
nick-raby-1,Nick Raby,Memphis,2015,TE,TE,0.0,0.0,0.16,,,,,,,,,,,,0,0,0,0,0
robby-young-1,Robby Young,Memphis,2015,TE,TE,8.0,0.0,0.16,,,,,,,,,,,,0,0,0,0,0
scottie-dill-1,Scottie Dill,Memphis,2015,TE,TE,0.0,0.0,0.16,,,,,,,,,,,,0,0,0,0,0
christopher-herndon-iv-1,Christopher Herndon IV,Miami (FL),2015,TE,TE,13.0,0.0,3.38,,13.0,,,,18.0,237.0,1.0,,,,0,0,0,0,0
jake-odonnell-1,Jake O'Donnell,Miami (FL),2015,TE,TE,4.0,0.0,3.38,,,,,,,,,,,,0,0,0,0,0
jerome-washington-1,Jerome Washington,Miami (FL),2015,TE,TE,9.0,0.0,3.38,,9.0,,,,1.0,13.0,0.0,,,,0,0,0,0,0
joseph-rogers-1,Joseph Rogers,Miami (FL),2015,TE,TE,0.0,0.0,3.38,,,,,,,,,,,,0,0,0,0,0
marcus-lugo-1,Marcus Lugo,Miami (FL),2015,TE,TE,0.0,0.0,3.38,,,,,,,,,,,,0,0,0,0,0
standish-dobard-1,Standish Dobard,Miami (FL),2015,TE,TE,11.0,0.0,3.38,,11.0,,,,8.0,90.0,1.0,,,,0,0,0,0,0
alec-greene-1,Alec Greene,Miami (OH),2015,TE,TE,9.0,0.0,-3.11,,,,,,,,,,,,0,0,0,0,0
alexx-zielinski-1,Alexx Zielinski,Miami (OH),2015,TE,TE,0.0,0.0,-3.11,,,,,,,,,,,,0,0,0,0,0
nate-becker-1,Nate Becker,Miami (OH),2015,TE,TE,12.0,0.0,-3.11,,12.0,,,,3.0,32.0,1.0,,,,0,0,0,0,0
orlando-david-1,Orlando David,Miami (OH),2015,TE,TE,12.0,0.0,-3.11,,,,,,,,,,,,0,0,0,0,0
ryan-smith-9,Ryan Smith,Miami (OH),2015,TE,TE,12.0,0.0,-3.11,,11.0,,,,21.0,251.0,5.0,,,,0,0,0,0,0
aj-williams-1,A.J. Williams,Michigan,2015,TE,TE,12.0,0.0,4.57,,12.0,,,,12.0,129.0,0.0,,,,0,0,0,0,0
chase-winovich-1,Chase Winovich,Michigan,2015,TE,TE,5.0,0.0,4.57,,,,,,,,,,,,0,0,0,0,0
cody-zeisler-1,Cody Zeisler,Michigan,2015,TE,TE,0.0,0.0,4.57,,,,,,,,,,,,0,0,0,0,0
henry-poggi-1,Henry Poggi,Michigan,2015,TE,TE,12.0,0.0,4.57,,12.0,,,,1.0,2.0,0.0,,,,0,0,0,0,0
ian-bunting-1,Ian Bunting,Michigan,2015,TE,TE,11.0,0.0,4.57,,10.0,,,,5.0,72.0,0.0,,,,0,0,0,0,0
jake-butt-1,Jake Butt,Michigan,2015,TE,TE,13.0,0.0,4.57,,13.0,,,,51.0,654.0,3.0,,,,0,0,0,0,0
khalid-hill-1,Khalid Hill,Michigan,2015,TE,TE,11.0,0.0,4.57,,11.0,,,,4.0,71.0,0.0,,,,0,0,0,0,0
michael-jocz-1,Michael Jocz,Michigan,2015,TE,TE,2.0,0.0,4.57,,,,,,,,,,,,0,0,0,0,0
tyrone-wheatley-2,Tyrone Wheatley,Michigan,2015,TE,TE,0.0,0.0,4.57,,,,,,,,,,,,0,0,0,0,0
dylan-chmura-1,Dylan Chmura,Michigan State,2015,TE,TE,3.0,0.0,6.58,,,,,,,,,,,,0,0,0,0,0
jamal-lyles-1,Jamal Lyles,Michigan State,2015,TE,TE,14.0,0.0,6.58,14.0,14.0,1.0,0.0,0.0,8.0,133.0,1.0,133.0,1.0,,0,0,0,0,0
josiah-price-1,Josiah Price,Michigan State,2015,TE,TE,12.0,0.0,6.58,,12.0,,,,23.0,267.0,6.0,,,,0,0,0,0,0
matt-sokol-1,Matt Sokol,Michigan State,2015,TE,TE,2.0,0.0,6.58,,,,,,,,,,,,0,0,0,0,0
nathan-conrad-1,Nathan Conrad,Michigan State,2015,TE,TE,0.0,0.0,6.58,,,,,,,,,,,,0,0,0,0,0
paul-lang-1,Paul Lang,Michigan State,2015,TE,TE,14.0,0.0,6.58,,14.0,,,,11.0,129.0,0.0,,,,0,0,0,0,0
lucas-hamilton-1,Lucas Hamilton,Middle Tennessee State,2015,TE,TE,13.0,0.0,-4.09,,13.0,,,,1.0,2.0,1.0,,,,0,0,0,0,0
max-linder-1,Max Linder,Middle Tennessee State,2015,TE,TE,2.0,0.0,-4.09,,,,,,,,,,,,0,0,0,0,0
sean-smith-5,Sean Smith,Middle Tennessee State,2015,TE,TE,8.0,0.0,-4.09,,8.0,,,,2.0,23.0,0.0,,,,0,0,0,0,0
terry-pettis-2,Terry Pettis,Middle Tennessee State,2015,TE,TE,13.0,0.0,-4.09,,13.0,,,,29.0,612.0,4.0,,,,0,0,0,0,0
tyler-barron-1,Tyler Barron,Middle Tennessee State,2015,TE,TE,6.0,0.0,-4.09,,6.0,,,,1.0,1.0,0.0,,,,0,0,0,0,0
brandon-lingen-1,Brandon Lingen,Minnesota,2015,TE,TE,12.0,0.0,4.84,,12.0,,,,33.0,428.0,3.0,,,,0,0,0,0,0
bryce-witham-1,Bryce Witham,Minnesota,2015,TE,TE,0.0,0.0,4.84,,,,,,,,,,,,0,0,0,0,0
colton-beebe-1,Colton Beebe,Minnesota,2015,TE,TE,0.0,0.0,4.84,,,,,,,,,,,,0,0,0,0,0
duke-anyanwu-1,Duke Anyanwu,Minnesota,2015,TE,TE,0.0,0.0,4.84,,,,,,,,,,,,0,0,0,0,0
jerry-gibson-1,Jerry Gibson,Minnesota,2015,TE,TE,0.0,0.0,4.84,,,,,,,,,,,,0,0,0,0,0
lincoln-plsek-1,Lincoln Plsek,Minnesota,2015,TE,TE,0.0,0.0,4.84,,,,,,,,,,,,0,0,0,0,0
nate-wozniak-1,Nate Wozniak,Minnesota,2015,TE,TE,13.0,0.0,4.84,,13.0,,,,8.0,75.0,0.0,,,,0,0,0,0,0
nick-hart-1,Nick Hart,Minnesota,2015,TE,TE,8.0,0.0,4.84,,8.0,,,,9.0,84.0,0.0,,,,0,0,0,0,0
noah-scarver-1,Noah Scarver,Minnesota,2015,TE,TE,7.0,0.0,4.84,,7.0,,,,1.0,5.0,0.0,,,,0,0,0,0,0
bj-hammond-1,B.J. Hammond,Mississippi State,2015,TE,TE,0.0,0.0,4.74,,,,,,,,,,,,0,0,0,0,0
darrion-hutcherson-1,Darrion Hutcherson,Mississippi State,2015,TE,TE,13.0,0.0,4.74,,13.0,,,,16.0,164.0,1.0,,,,0,0,0,0,0
farrod-green-1,Farrod Green,Mississippi State,2015,TE,TE,0.0,0.0,4.74,,,,,,,,,,,,0,0,0,0,0
gus-walley-1,Gus Walley,Mississippi State,2015,TE,TE,8.0,0.0,4.74,,8.0,,,,19.0,146.0,1.0,,,,0,0,0,0,0
clayton-echard-1,Clayton Echard,Missouri,2015,TE,TE,12.0,0.0,3.04,,10.0,,,,2.0,14.0,0.0,,,,0,0,0,0,0
jason-reese-1,Jason Reese,Missouri,2015,TE,TE,12.0,0.0,3.04,,12.0,,,,15.0,126.0,0.0,,,,0,0,0,0,0
kendall-blanton-1,Kendall Blanton,Missouri,2015,TE,TE,1.0,0.0,3.04,,,,,,,,,,,,0,0,0,0,0
nick-monaghan-1,Nick Monaghan,Missouri,2015,TE,TE,0.0,0.0,3.04,,,,,,,,,,,,0,0,0,0,0
sean-culkin-1,Sean Culkin,Missouri,2015,TE,TE,10.0,0.0,3.04,,10.0,,,,16.0,139.0,1.0,,,,0,0,0,0,0
tyler-hanneke-2,Tyler Hanneke,Missouri,2015,TE,TE,0.0,0.0,3.04,,,,,,,,,,,,0,0,0,0,0
cethan-carter-1,Cethan Carter,Nebraska,2015,TE,TE,11.0,0.0,3.94,11.0,11.0,2.0,48.0,1.0,24.0,329.0,2.0,377.0,3.0,,0,0,0,0,0
connor-ketter-1,Connor Ketter,Nebraska,2015,TE,TE,0.0,0.0,3.94,,,,,,,,,,,,0,0,0,0,0
david-sutton-2,David Sutton,Nebraska,2015,TE,TE,6.0,0.0,3.94,,,,,,,,,,,,0,0,0,0,0
