Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_passing,games_rushing,pass_cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_td,yds_from_scrimmage,scrim_td,award_aa,award_aac_offensive_player_of_the_year,award_acc_offensive_player_of_the_year,award_acc_player_of_the_year,award_ap_player_of_the_year_award_most_outstanding_player,award_big_12_offensive_player_of_the_year,award_big_ten_offensive_player_of_the_year,award_cusa_most_valuable_player,award_cusa_offensive_player_of_the_year,award_camp,award_davey_o_brien_award_most_outstanding_quarterback,award_heisman_memorial_trophy_most_outstanding_player,award_johnny_unitas_golden_arm_award_most_outstanding_senior_quarterback,award_mac_offensive_player_of_the_year,award_mwc_offensive_player_of_the_year,award_manning_award_most_outstanding_quarterback,award_maxwell,award_maxwell_award_player_of_the_year,award_pac_12_offensive_player_of_the_year,award_sec_offensive_player_of_the_year,award_sammy_baugh_trophy_most_outstanding_passer,award_sun_belt_offensive_player_of_the_year,award_sun_belt_player_of_the_year,award_vern_smith_leadership_award,award_vince_lombardi_award_lineman_of_the_year,award_walter_camp_player_of_the_year_award_most_outstanding_player
avery-johnson-2,Avery Johnson,QB,Kansas State,Kansas State,3,33.0,3.5290909090909093,0.0,,0,33.0,33.0,458.0,779.0,5576.0,48.0,16.0,274.0,1378.0,22.0,1378.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
casey-thompson-1,Casey Thompson,QB,Oklahoma,Florida Atlantic|Nebraska|Oklahoma|Texas,7,33.0,3.231818181818182,0.0,,0,33.0,33.0,408.0,643.0,5338.0,52.0,24.0,139.0,191.0,10.0,191.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cole-mcdonald-1,Cole McDonald,QB,Hawaii,Hawaii,3,33.0,-3.4506060606060607,0.0,,0,33.0,33.0,616.0,1004.0,8032.0,70.0,24.0,251.0,880.0,12.0,880.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
desmond-trotter-1,Desmond Trotter,QB,South Alabama,South Alabama,6,33.0,-3.7884848484848486,0.0,,0,33.0,33.0,321.0,510.0,3828.0,29.0,11.0,197.0,336.0,4.0,336.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devon-dampier-1,Devon Dampier,QB,Utah,New Mexico|Utah,3,33.0,-3.300909090909091,0.0,,0,33.0,33.0,478.0,788.0,5783.0,42.0,17.0,360.0,2329.0,33.0,2330.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grant-loy-1,Grant Loy,QB,Auburn,Auburn|Bowling Green,5,33.0,-2.090909090909091,0.0,,0,31.0,31.0,131.0,234.0,1478.0,8.0,14.0,153.0,644.0,6.0,644.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grayson-james-1,Grayson James,QB,Boston College,Boston College|Florida International,5,33.0,-2.763030303030303,0.0,,0,33.0,33.0,440.0,739.0,4740.0,26.0,19.0,196.0,400.0,7.0,400.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hasaan-klugh-1,Hasaan Klugh,QB,Charlotte,Charlotte,4,33.0,-5.333333333333333,0.0,,0,33.0,33.0,281.0,546.0,3242.0,22.0,18.0,282.0,1162.0,19.0,1162.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jake-haener-1,Jake Haener,QB,Fresno State,Fresno State|Washington,6,33.0,-3.2184848484848483,0.0,,0,33.0,33.0,740.0,1085.0,9120.0,68.0,18.0,175.0,-96.0,8.0,-104.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnny-langan-1,Johnny Langan,QB,Rutgers,Boston College|Rutgers,4,33.0,4.109999999999999,0.0,,0,33.0,33.0,96.0,181.0,1000.0,7.0,10.0,224.0,701.0,10.0,888.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keyone-jenkins-1,Keyone Jenkins,QB,Florida International,Florida International,3,33.0,-7.510909090909092,0.0,,0,33.0,33.0,546.0,899.0,6713.0,42.0,25.0,243.0,312.0,13.0,312.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-linehan-1,Matt Linehan,QB,Idaho,Idaho,3,33.0,-5.18969696969697,0.0,,0,33.0,33.0,678.0,1087.0,8232.0,51.0,25.0,252.0,379.0,11.0,379.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miller-moss-1,Miller Moss,QB,Louisville,Louisville|USC,5,33.0,4.572727272727273,0.0,,0,33.0,33.0,543.0,834.0,6148.0,43.0,17.0,85.0,-56.0,13.0,-41.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-metz-1,Ryan Metz,QB,UTEP,UTEP,4,33.0,-6.8106060606060606,0.0,,0,33.0,33.0,310.0,540.0,3488.0,26.0,22.0,127.0,209.0,4.0,209.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taisun-phommachanh-1,Taisun Phommachanh,QB,Massachusetts,Clemson|Georgia Tech|Massachusetts,6,33.0,-0.09272727272727269,0.0,,0,33.0,33.0,295.0,514.0,3314.0,15.0,16.0,200.0,561.0,8.0,561.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terry-wilson-3,Terry Wilson,QB,New Mexico,Kentucky|New Mexico,4,33.0,3.6463636363636365,0.0,,0,33.0,33.0,439.0,694.0,4494.0,27.0,16.0,307.0,1062.0,11.0,1098.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carson-strong-1,Carson Strong,QB,Nevada,Nevada,4,32.0,-4.36125,2.0,MWC Offensive Player of the Year,0,31.0,32.0,852.0,1252.0,9368.0,74.0,19.0,139.0,-303.0,0.0,-303.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
chase-cunningham-1,Chase Cunningham,QB,Middle Tennessee State,Middle Tennessee State,5,32.0,-5.22625,0.0,,0,32.0,32.0,445.0,689.0,4768.0,39.0,16.0,149.0,180.0,7.0,184.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cooper-legas-1,Cooper Legas,QB,Tulsa,Tulsa|Utah State,6,32.0,-4.79,0.0,,0,32.0,32.0,371.0,616.0,4629.0,44.0,25.0,263.0,612.0,3.0,646.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dru-brown-1,Dru Brown,QB,Oklahoma State,Hawaii|Oklahoma State,4,32.0,-2.643125,0.0,,0,32.0,32.0,535.0,854.0,6083.0,44.0,16.0,169.0,319.0,7.0,319.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
henry-colombi-1,Henry Colombi,QB,Marshall,Marshall|Texas Tech|Utah State,6,32.0,-0.8684375000000002,0.0,,0,32.0,32.0,352.0,512.0,3754.0,21.0,14.0,157.0,290.0,5.0,290.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack-abraham-1,Jack Abraham,QB,Missouri,Mississippi State|Missouri|Southern Mississippi,5,32.0,-4.0765625000000005,0.0,,0,32.0,27.0,598.0,867.0,7111.0,41.0,31.0,159.0,25.0,7.0,34.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob-eason-1,Jacob Eason,QB,Washington,Georgia|Washington,4,32.0,3.4471875,0.0,,0,31.0,31.0,468.0,782.0,5590.0,39.0,16.0,82.0,-126.0,2.0,-121.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnathan-bennett-1,Johnathan Bennett,QB,Liberty,Liberty,5,32.0,-5.778124999999999,0.0,,0,32.0,32.0,153.0,273.0,1927.0,17.0,12.0,84.0,184.0,3.0,184.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keller-chryst-1,Keller Chryst,QB,Tennessee,Stanford|Tennessee,4,32.0,5.3578125,0.0,,0,31.0,31.0,183.0,340.0,2376.0,22.0,8.0,71.0,167.0,3.0,167.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tate-rodemaker-1,Tate Rodemaker,QB,Southern Mississippi,Florida State|Southern Mississippi,5,32.0,0.8534375000000001,0.0,,0,32.0,29.0,166.0,282.0,1886.0,14.0,12.0,53.0,-107.0,0.0,-65.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tommy-stevens-1,Tommy Stevens,QB,Mississippi State,Mississippi State|Penn State,5,32.0,5.70125,0.0,,0,32.0,32.0,121.0,202.0,1459.0,15.0,6.0,159.0,887.0,12.0,949.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ty-gangi-1,Ty Gangi,QB,Nevada,Nevada,3,32.0,-4.189375,0.0,,0,32.0,32.0,595.0,989.0,7378.0,57.0,30.0,153.0,543.0,10.0,543.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brayden-fowler-nicolosi-1,Brayden Fowler-Nicolosi,QB,Colorado State,Colorado State,4,31.0,-4.418387096774193,0.0,,0,31.0,31.0,583.0,969.0,6938.0,38.0,29.0,95.0,51.0,6.0,66.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calvin-brownholtz-1,Calvin Brownholtz,QB,UTEP,UTEP,5,31.0,-7.481290322580645,0.0,,0,30.0,30.0,57.0,107.0,827.0,7.0,9.0,94.0,347.0,9.0,349.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dj-mack-jr-1,D.J. Mack Jr.,QB,Old Dominion,Old Dominion|UCF,6,31.0,-2.7293548387096775,0.0,,0,31.0,31.0,157.0,301.0,1718.0,13.0,9.0,191.0,703.0,16.0,730.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drew-pyne-1,Drew Pyne,QB,Bowling Green,Arizona State|Bowling Green|Missouri|Notre Dame,6,31.0,1.2535483870967743,0.0,,0,31.0,31.0,350.0,569.0,3803.0,33.0,17.0,113.0,64.0,2.0,81.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ethan-vasko-1,Ethan Vasko,QB,Liberty,Coastal Carolina|Kansas|Liberty,4,31.0,-3.750967741935484,0.0,,0,31.0,31.0,378.0,664.0,4873.0,31.0,21.0,272.0,1079.0,12.0,1079.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
george-bollas-1,George Bollas,QB,Kent State,Kent State,3,31.0,-2.205483870967742,0.0,,0,31.0,31.0,209.0,407.0,2291.0,8.0,20.0,215.0,622.0,3.0,622.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haaziq-daniels-1,Haaziq Daniels,QB,Air Force,Air Force,3,31.0,-4.785483870967742,0.0,,0,31.0,31.0,122.0,241.0,2453.0,17.0,8.0,348.0,1726.0,22.0,1726.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob-zeno-1,Jacob Zeno,QB,Texas A&M,Baylor|Texas A&M|UAB,7,31.0,-1.967741935483871,0.0,,0,31.0,30.0,436.0,633.0,4975.0,32.0,18.0,175.0,360.0,6.0,360.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jake-luton-1,Jake Luton,QB,Oregon State,Idaho|Oregon State,4,31.0,1.2896774193548388,0.0,,0,31.0,31.0,494.0,795.0,5610.0,43.0,15.0,116.0,-131.0,6.0,-131.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jake-retzlaff-1,Jake Retzlaff,QB,Tulane,BYU|Tulane,3,31.0,1.7358064516129033,0.0,,0,31.0,31.0,518.0,884.0,6763.0,38.0,22.0,280.0,1167.0,25.0,1167.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaren-hall-1,Jaren Hall,QB,BYU,BYU,5,31.0,-0.28354838709677416,0.0,,0,29.0,31.0,468.0,718.0,6174.0,52.0,11.0,181.0,800.0,9.0,841.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kelvin-hopkins-jr-1,Kelvin Hopkins Jr.,QB,Army,Army,3,31.0,-3.9716129032258065,0.0,,0,30.0,30.0,90.0,188.0,1679.0,11.0,10.0,353.0,1767.0,24.0,1767.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kent-myers-1,Kent Myers,QB,Utah State,Utah State,3,31.0,-1.7187096774193549,0.0,,0,31.0,31.0,456.0,757.0,5260.0,34.0,18.0,281.0,1096.0,14.0,1091.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-mcdonald-1,Matt McDonald,QB,Bowling Green,Boston College|Bowling Green,6,31.0,-2.4887096774193544,0.0,,0,31.0,31.0,528.0,902.0,6039.0,37.0,22.0,179.0,65.0,6.0,63.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nate-cox-1,Nate Cox,QB,Nevada,Louisiana Tech|Nevada,5,31.0,-4.6412903225806454,0.0,,0,30.0,30.0,160.0,296.0,1755.0,7.0,6.0,91.0,306.0,4.0,306.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ross-comis-1,Ross Comis,QB,Massachusetts,Massachusetts,4,31.0,-3.9538709677419352,0.0,,0,31.0,31.0,214.0,365.0,2986.0,21.0,5.0,167.0,388.0,10.0,396.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tommy-woodson-1,Tommy Woodson,QB,Akron,Akron,3,31.0,-3.508387096774194,0.0,,0,31.0,31.0,467.0,827.0,6058.0,48.0,26.0,220.0,600.0,5.0,614.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ty-simpson-1,Ty Simpson,QB,Alabama,Alabama,4,31.0,4.631612903225807,0.0,,0,31.0,27.0,334.0,523.0,3948.0,28.0,5.0,112.0,223.0,5.0,223.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler-vitt-1,Tyler Vitt,QB,Texas State,Texas State,4,31.0,-3.6270967741935483,0.0,,0,31.0,31.0,413.0,686.0,4483.0,30.0,32.0,220.0,692.0,3.0,731.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deshaun-watson-1,Deshaun Watson,QB,Clemson,Clemson,2,30.0,5.88,10.0,AA|ACC Offensive Player of the Year|ACC Player of the Year|Davey O'Brien Award [Most Outstanding Quarterback]|H-2|H-3|Johnny Unitas Golden Arm Award [Most Outstanding Senior Quarterback]|Manning Award [Most Outstanding Quarterback],2,30.0,30.0,721.0,1070.0,8697.0,76.0,30.0,372.0,1734.0,21.0,1734.0,21.0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
drake-maye-1,Drake Maye,QB,North Carolina,North Carolina,3,30.0,0.9386666666666665,3.0,ACC Offensive Player of the Year|ACC Player of the Year|H-10,10,30.0,30.0,618.0,952.0,8018.0,63.0,16.0,302.0,1209.0,16.0,1209.0,16.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gardner-minshew-1,Gardner Minshew,QB,Washington State,East Carolina|Washington State,3,30.0,-0.05633333333333333,3.0,H-5|Johnny Unitas Golden Arm Award [Most Outstanding Senior Quarterback]|Pac-12 Offensive Player of the Year,5,30.0,30.0,761.0,1168.0,8266.0,62.0,20.0,96.0,43.0,4.0,43.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
alonza-barnett-iii-1,Alonza Barnett III,QB,James Madison,James Madison,4,30.0,-4.2860000000000005,1.0,Sun Belt Player of the Year,0,30.0,30.0,433.0,737.0,5433.0,49.0,13.0,271.0,1075.0,23.0,1075.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zach-wilson-3,Zach Wilson,QB,BYU,BYU,3,30.0,-2.2070000000000003,1.0,H-8,8,30.0,30.0,566.0,837.0,7652.0,56.0,15.0,212.0,642.0,15.0,693.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aidan-chiles-1,Aidan Chiles,QB,Michigan State,Michigan State|Oregon State,3,30.0,4.883,0.0,,0,30.0,30.0,344.0,561.0,4116.0,27.0,14.0,195.0,531.0,12.0,531.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bryant-shirreffs-1,Bryant Shirreffs,QB,Connecticut,Connecticut,3,30.0,-1.349,0.0,,0,30.0,30.0,505.0,822.0,6375.0,30.0,19.0,388.0,1029.0,5.0,1035.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cameron-rising-1,Cameron Rising,QB,Utah,Texas|Utah,7,30.0,1.4043333333333334,0.0,,0,30.0,30.0,490.0,778.0,6127.0,53.0,17.0,160.0,986.0,12.0,995.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cooper-bateman-1,Cooper Bateman,QB,Utah,Alabama|Utah,3,30.0,0.0,0.0,,0,30.0,30.0,49.0,66.0,410.0,2.0,2.0,8.0,-3.0,0.0,-3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dylan-morris-1,Dylan Morris,QB,James Madison,James Madison|Washington,6,30.0,-0.782,0.0,,0,30.0,26.0,306.0,504.0,3727.0,20.0,17.0,69.0,56.0,5.0,56.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evan-conley-1,Evan Conley,QB,Louisville,Louisville,5,30.0,2.524333333333333,0.0,,0,16.0,30.0,54.0,95.0,740.0,5.0,3.0,41.0,146.0,3.0,146.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacolby-criswell-1,Jacolby Criswell,QB,North Carolina,Arkansas|North Carolina,5,30.0,-0.0526666666666667,0.0,,0,30.0,30.0,221.0,378.0,2806.0,19.0,7.0,114.0,280.0,4.0,278.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jon-wassink-1,Jon Wassink,QB,Western Michigan,Western Michigan,4,30.0,-4.693333333333333,0.0,,0,30.0,30.0,516.0,845.0,6482.0,50.0,18.0,156.0,607.0,12.0,647.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-rosen-1,Josh Rosen,QB,UCLA,UCLA,3,30.0,4.493333333333334,0.0,,0,30.0,30.0,712.0,1170.0,9341.0,59.0,26.0,109.0,-154.0,6.0,-154.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logan-smothers-1,Logan Smothers,QB,Jacksonville State,Jacksonville State|Nebraska,5,30.0,-2.641,0.0,,0,30.0,30.0,110.0,187.0,1271.0,6.0,5.0,156.0,658.0,12.0,658.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitch-griffis-1,Mitch Griffis,QB,Texas Tech,Texas Tech|Wake Forest,5,30.0,2.205666666666666,0.0,,0,30.0,26.0,183.0,299.0,2314.0,17.0,8.0,137.0,170.0,3.0,179.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ross-bowers-1,Ross Bowers,QB,Northern Illinois,California|Northern Illinois,6,30.0,1.811666666666667,0.0,,0,28.0,29.0,569.0,977.0,6590.0,35.0,22.0,118.0,-317.0,4.0,-317.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tahj-bullock-1,Tahj Bullock,QB,Colorado State,Akron|Colorado State|Virginia Tech,5,30.0,-2.9320000000000004,0.0,,0,30.0,30.0,55.0,100.0,474.0,3.0,3.0,145.0,352.0,15.0,430.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyhier-tyler-1,Tyhier Tyler,QB,Army,Army,5,30.0,-4.077,0.0,,0,30.0,30.0,14.0,30.0,447.0,4.0,2.0,410.0,1735.0,24.0,1752.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilton-speight-1,Wilton Speight,QB,UCLA,Michigan|UCLA,4,30.0,5.483333333333333,0.0,,0,30.0,30.0,383.0,645.0,4719.0,28.0,16.0,90.0,-72.0,3.0,-72.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xavier-arline-1,Xavier Arline,QB,Navy,Navy,4,30.0,-0.05833333333333357,0.0,,0,30.0,30.0,38.0,85.0,574.0,5.0,3.0,299.0,1019.0,7.0,1026.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyler-murray-1,Kyler Murray,QB,Oklahoma,Oklahoma|Texas A&M,3,29.0,5.466896551724138,6.0,AP Player of the Year Award [Most Outstanding Player]|Big 12 Offensive Player of the Year|Davey O'Brien Award [Most Outstanding Quarterback]|H-1|Heisman Memorial Trophy [Most Outstanding Player]|Manning Award [Most Outstanding Quarterback],1,29.0,29.0,350.0,519.0,5406.0,50.0,14.0,207.0,1478.0,13.0,1478.0,13.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ben-wooldridge-1,Ben Wooldridge,QB,Louisiana,Fresno State|Louisiana,7,29.0,-2.720689655172414,1.0,Sun Belt Offensive Player of the Year,0,29.0,29.0,381.0,626.0,4769.0,38.0,12.0,134.0,461.0,9.0,461.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
broc-lowry-1,Broc Lowry,QB,Western Michigan,Indiana|Western Michigan,3,29.0,-3.483793103448276,1.0,MAC Offensive Player of the Year,0,29.0,25.0,171.0,271.0,1832.0,9.0,3.0,228.0,1096.0,17.0,1096.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
caden-veltkamp-1,Caden Veltkamp,QB,Florida Atlantic,Florida Atlantic|Western Kentucky,4,29.0,-4.511379310344828,1.0,CUSA Offensive Player of the Year,0,29.0,28.0,648.0,962.0,7161.0,54.0,28.0,217.0,271.0,11.0,278.0,11.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-ford-1,Andrew Ford,QB,Massachusetts,Massachusetts,3,29.0,-3.891034482758621,0.0,,0,29.0,29.0,560.0,895.0,6955.0,57.0,23.0,124.0,-297.0,4.0,-297.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dante-moore-1,Dante Moore,QB,Oregon,Oregon|UCLA,3,29.0,5.107931034482759,0.0,,0,29.0,29.0,417.0,633.0,5224.0,41.0,19.0,119.0,78.0,2.0,78.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darius-wade-1,Darius Wade,QB,Bowling Green,Boston College|Bowling Green,4,29.0,1.9313793103448273,0.0,,0,29.0,29.0,166.0,293.0,1819.0,8.0,8.0,84.0,151.0,1.0,151.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-sanders-1,Isaiah Sanders,QB,Stanford,Air Force|Stanford,5,29.0,-0.3324137931034483,0.0,,0,27.0,29.0,60.0,104.0,999.0,4.0,4.0,205.0,828.0,14.0,828.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalan-mcclendon-1,Jalan McClendon,QB,Baylor,Baylor|North Carolina State,4,29.0,2.915172413793104,0.0,,0,29.0,29.0,81.0,138.0,977.0,4.0,7.0,80.0,325.0,4.0,325.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalen-mayden-1,Jalen Mayden,QB,San Diego State,Mississippi State|San Diego State,6,29.0,-2.5617241379310354,0.0,,0,29.0,29.0,346.0,559.0,4120.0,23.0,19.0,208.0,827.0,8.0,827.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maalik-murphy-1,Maalik Murphy,QB,Oregon State,Duke|Oregon State|Texas,4,29.0,2.0637931034482757,0.0,,0,29.0,29.0,455.0,769.0,5215.0,38.0,23.0,43.0,-155.0,3.0,-155.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nico-iamaleava-1,Nico Iamaleava,QB,UCLA,Tennessee|UCLA,3,29.0,4.878620689655173,0.0,,0,29.0,29.0,449.0,702.0,4858.0,34.0,12.0,241.0,934.0,10.0,934.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noah-kim-1,Noah Kim,QB,Eastern Michigan,Coastal Carolina|Eastern Michigan|Michigan State,6,29.0,-2.0927586206896547,0.0,,0,29.0,29.0,382.0,637.0,4414.0,31.0,18.0,120.0,244.0,6.0,244.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
