recruit_name,recruit_year,committed_to,recruit_id,sports_ref_id,roster_name,roster_school,roster_year,pos,name_score,team_match,year_diff,match_strategy
Victor Wikstrom,2021,West Virginia,202100883,victor-wikstrom-1,Victor Wikstrom,West Virginia,2021,TE,100,1,0,PRIMARY_LAYER
Marco Avant,2021,Arkansas,202100884,marco-avant-1,Marco Avant,Arkansas,2021,LB,100,1,0,PRIMARY_LAYER
Rejhan Tatum,2021,Boise State,202100885,rejhan-tatum-1,Rejhan Tatum,Boise State,2021,LB,100,1,0,PRIMARY_LAYER
Jimmy Valsin III,2021,Oregon State,202100886,jimmy-valsin-iii-1,Jimmy Valsin III,Oregon State,2021,WR,100,1,0,PRIMARY_LAYER
Keith Cooper Jr.,2021,Tulane,202100887,keith-cooper-jr-1,Keith Cooper Jr.,Tulane,2021,LB,100,1,0,PRIMARY_LAYER
Umari Hatcher,2021,Syracuse,202100888,umari-hatcher-1,Umari Hatcher,Syracuse,2021,WR,100,1,0,PRIMARY_LAYER
Da'Wain Lofton,2021,Virginia Tech,202100889,dawain-lofton-1,Da'Wain Lofton,Virginia Tech,2021,WR,100,1,0,PRIMARY_LAYER
Gharin Stansbury,2021,Arizona State,202100890,gharin-stansbury-1,Gharin Stansbury,Arizona State,2021,DL,100,1,0,PRIMARY_LAYER
Al-Shadee Salaam,2021,Rutgers,202100892,al-shadee-salaam-1,Al-Shadee Salaam,Rutgers,2022,RB,100,1,1,PRIMARY_LAYER
Darius Green,2021,Minnesota,202100893,darius-green-1,Darius Green,Minnesota,2021,DB,100,1,0,PRIMARY_LAYER
Weston Wolff,2021,Maryland,202100894,weston-wolff-1,Weston Wolff,Maryland,2021,TE,100,1,0,PRIMARY_LAYER
Malik Curtis,2021,Miami,202100899,malik-curtis-1,Malik Curtis,Miami (FL),2021,CB,100,1,0,PRIMARY_LAYER
Iesa Jarmon,2021,Cincinnati,202100901,iesa-jarmon-1,Iesa Jarmon,Cincinnati,2021,CB,100,1,0,PRIMARY_LAYER
Montrell Johnson Jr.,2021,Louisiana,202100902,montrell-johnson-1,Montrell Johnson,Louisiana,2021,RB,91,1,0,PRIMARY_LAYER
Rance Conner,2021,Louisville,202100903,rance-conner-1,Rance Conner,Louisville,2021,DB,100,1,0,PRIMARY_LAYER
Maximus Gibbs,2021,USC,202100904,maximus-gibbs-1,Maximus Gibbs,USC,2021,OL,100,1,0,PRIMARY_LAYER
OJ Burroughs,2021,Kansas,202100905,oj-burroughs-1,O.J. Burroughs,Kansas,2021,S,100,1,0,PRIMARY_LAYER
Jaleel Davis,2021,NC State,202100906,jaleel-davis-1,Jaleel Davis,North Carolina State,2021,OL,100,1,0,PRIMARY_LAYER
Jay Jones,2021,Southern Miss,202100907,jay-jones-6,Jay Jones,Southern Mississippi,2021,DB,100,1,0,PRIMARY_LAYER
Jaydon Collins,2021,Wake Forest,202100908,jaydon-collins-1,Jaydon Collins,Wake Forest,2021,OL,100,1,0,PRIMARY_LAYER
CJ Dippre,2021,Maryland,202100909,cj-dippre-1,CJ Dippre,Maryland,2021,TE,100,1,0,PRIMARY_LAYER
Armorion Smith,2021,Cincinnati,202100910,armorion-smith-1,Armorion Smith,Cincinnati,2021,S,100,1,0,PRIMARY_LAYER
Jim Bonifas,2021,Iowa State,202100911,jim-bonifas-1,Jim Bonifas,Iowa State,2021,OL,100,1,0,PRIMARY_LAYER
Ryan Hoerstkamp,2021,Missouri,202100912,ryan-hoerstkamp-1,Ryan Hoerstkamp,Missouri,2021,TE,100,1,0,PRIMARY_LAYER
Nick Morris Jr.,2021,Duke,202100914,nick-morris-jr-1,Nick Morris Jr.,Duke,2021,LB,100,1,0,PRIMARY_LAYER
Kiael Kelly,2021,Ball State,202100915,kiael-kelly-1,Kiael Kelly,Ball State,2021,QB,100,1,0,PRIMARY_LAYER
James Bohls,2021,Arizona,202100918,james-bohls-1,James Bohls,Arizona,2021,RB,100,1,0,PRIMARY_LAYER
Eric McAlister,2021,Boise State,202100919,eric-mcalister-1,Eric McAlister,Boise State,2021,WR,100,1,0,PRIMARY_LAYER
Var'Keyes Gumms,2021,North Texas,202100920,varkeyes-gumms-1,Var'keyes Gumms,North Texas,2021,TE,100,1,0,PRIMARY_LAYER
Jermaine Hamilton-Jordan,2021,Arkansas,202100921,jermaine-hamilton-jordan-1,Jermaine Hamilton-Jordan,Arkansas,2021,DB,100,1,0,PRIMARY_LAYER
Cole Joyce,2021,UCF,202100922,cole-joyce-1,Cole Joyce,UCF,2021,LB,100,1,0,PRIMARY_LAYER
Rico Barfield,2021,Ball State,202100923,rico-barfield-1,Rico Barfield,Ball State,2021,RB,100,1,0,PRIMARY_LAYER
Tahj Bullock,2021,Virginia Tech,202100926,tahj-bullock-1,Tahj Bullock,Virginia Tech,2021,QB,100,1,0,PRIMARY_LAYER
Jaden Hicks,2021,Washington State,202100927,jaden-hicks-1,Jaden Hicks,Washington State,2021,DB,100,1,0,PRIMARY_LAYER
Kaiya Sheron,2021,Kentucky,202100928,kaiya-sheron-1,Kaiya Sheron,Kentucky,2021,QB,100,1,0,PRIMARY_LAYER
Jake Chaney,2021,Wisconsin,202100929,jake-chaney-1,Jake Chaney,Wisconsin,2021,LB,100,1,0,PRIMARY_LAYER
Cam'Ron Stewart,2021,Rutgers,202100930,camron-stewart-1,Cam'Ron Stewart,Rutgers,2021,DL,100,1,0,PRIMARY_LAYER
Gunnar Greenwald,2021,South Florida,202100931,gunnar-greenwald-1,Gunnar Greenwald,South Florida,2021,TE,100,1,0,PRIMARY_LAYER
Treylan Davis,2021,West Virginia,202100932,treylan-davis-1,Treylan Davis,West Virginia,2021,TE,100,1,0,PRIMARY_LAYER
A.J. Campbell,2021,UCLA,202100933,aj-campbell-1,AJ Campbell,UCLA,2021,LB,100,1,0,PRIMARY_LAYER
Dino Kaliakmanis,2021,Minnesota,202100935,dino-kaliakmanis-1,Dino Kaliakmanis,Minnesota,2021,WR,100,1,0,PRIMARY_LAYER
Colston Powers,2021,Appalachian State,202100937,colston-powers-1,Colston Powers,Appalachian State,2021,OL,100,1,0,PRIMARY_LAYER
James Wilborn Jr.,2021,Boise State,202100938,james-wilborn-jr-1,James Wilborn Jr.,Boise State,2021,LB,100,1,0,PRIMARY_LAYER
Brandon Epton Jr.,2021,SMU,202100939,brandon-epton-jr-1,Brandon Epton Jr.,SMU,2021,RB,100,1,0,PRIMARY_LAYER
Justin Lamson,2021,Syracuse,202100941,justin-lamson-1,Justin Lamson,Syracuse,2021,QB,100,1,0,PRIMARY_LAYER
Jordan Moore,2021,Duke,202100942,jordan-moore-5,Jordan Moore,Duke,2021,QB,100,1,0,PRIMARY_LAYER
Greg Rubin,2021,Memphis,202100943,greg-rubin-1,Greg Rubin,Memphis,2021,DB,100,1,0,PRIMARY_LAYER
TJ Guy,2021,Michigan,202100946,tj-guy-1,TJ Guy,Michigan,2021,DE,100,1,0,PRIMARY_LAYER
Tsion Nunnally,2021,Washington State,202100947,tsion-nunnally-1,Tsion Nunnally,Washington State,2021,WR,100,1,0,PRIMARY_LAYER
Jordan Eubanks,2021,Florida State,202100948,jordan-eubanks-1,Jordan Eubanks,Florida State,2021,LB,100,1,0,PRIMARY_LAYER
Cyrus Allen,2021,Louisiana Tech,202100949,cyrus-allen-1,Cyrus Allen,Louisiana Tech,2022,WR,100,1,1,PRIMARY_LAYER
Jesiah Davis,2021,Virginia,202100950,jesiah-davis-1,Jesiah Davis,Virginia,2021,WR,100,1,0,PRIMARY_LAYER
Jamareeh Jones,2021,Boston College,202100951,jamareeh-jones-1,Jamareeh Jones,Boston College,2021,DB,100,1,0,PRIMARY_LAYER
Jaelin Alstott-VanDeVanter,2021,Purdue,202100952,jaelin-alstott-vandevanter-1,Jaelin Alstott-VanDeVanter,Purdue,2021,OL,100,1,0,PRIMARY_LAYER
Xavier Coleman,2021,Boston College,202100953,xavier-coleman-2,Xavier Coleman,Boston College,2021,RB,100,1,0,PRIMARY_LAYER
K'wan Powell,2021,South Florida,202100955,kwan-powell-1,K'wan Powell,South Florida,2021,RB,100,1,0,PRIMARY_LAYER
Tamarion Crumpley,2021,Pittsburgh,202100956,tamarion-crumpley-1,Tamarion Crumpley,Pitt,2021,DB,100,1,0,PRIMARY_LAYER
Jailen Weaver,2021,Nebraska,202100957,jailen-weaver-1,Jailen Weaver,Nebraska,2021,DL,100,1,0,PRIMARY_LAYER
Anthony Rosas,2021,UNLV,202100958,anthony-rosas-1,Anthony Rosas,Nevada-Las Vegas,2021,OL,100,1,0,PRIMARY_LAYER
Cameron Junior,2021,Cincinnati,202100959,cameron-junior-1,Cameron Junior,Cincinnati,2021,LB,100,1,0,PRIMARY_LAYER
Krew Jackson,2021,Kansas State,202100960,krew-jackson-1,Krew Jackson,Kansas State,2021,LB,100,1,0,PRIMARY_LAYER
Desmond Igbinosun,2021,Rutgers,202100961,desmond-igbinosun-1,Desmond Igbinosun,Rutgers,2021,DB,100,1,0,PRIMARY_LAYER
Maxwell Hairston,2021,Kentucky,202100962,maxwell-hairston-1,Maxwell Hairston,Kentucky,2021,DB,100,1,0,PRIMARY_LAYER
Garner Wallace,2021,Northwestern,202100963,garner-wallace-1,Garner Wallace,Northwestern,2021,S,100,1,0,PRIMARY_LAYER
Michael Mincey,2021,Vanderbilt,202100964,michael-mincey-1,Michael Mincey,Vanderbilt,2021,LB,100,1,0,PRIMARY_LAYER
Andrew Simpson,2021,Boise State,202100965,andrew-simpson-1,Andrew Simpson,Boise State,2021,LB,100,1,0,PRIMARY_LAYER
DJ Sims,2021,Virginia Tech,202100966,dj-sims-1,DJ Sims,Virginia Tech,2021,WR,100,1,0,PRIMARY_LAYER
Braylon Braxton,2021,Tulsa,202100970,braylon-braxton-1,Braylon Braxton,Tulsa,2021,QB,100,1,0,PRIMARY_LAYER
Drew Carter,2021,Colorado,202100971,drew-carter-2,Drew Carter,Colorado,2021,QB,100,1,0,PRIMARY_LAYER
Iverson Celestine,2021,Tulane,202100972,iverson-celestine-1,Iverson Celestine,Tulane,2021,RB,100,1,0,PRIMARY_LAYER
Caleb Banks,2021,Louisville,202100973,caleb-banks-1,Caleb Banks,Louisville,2021,DL,100,1,0,PRIMARY_LAYER
Derrick Harmon,2021,Michigan State,202100974,derrick-harmon-2,Derrick Harmon,Michigan State,2021,DT,100,1,0,PRIMARY_LAYER
Caleb Berry,2021,Washington,202100975,caleb-berry-1,Caleb Berry,Washington,2021,SB,100,1,0,PRIMARY_LAYER
Skyler Bell,2021,Wisconsin,202100977,skyler-bell-1,Skyler Bell,Wisconsin,2021,WR,100,1,0,PRIMARY_LAYER
D'Marion Alexander,2021,Kansas,202100978,dmarion-alexander-1,D'Marion Alexander,Kansas,2021,DE,100,1,0,PRIMARY_LAYER
Braylen Jackson,2021,SMU,202100980,braylen-jackson-1,Braylen Jackson,SMU,2022,DT,100,1,1,PRIMARY_LAYER
Andrew Edson,2021,Washington State,202100981,andrew-edson-1,Andrew Edson,Washington State,2021,DE,100,1,0,PRIMARY_LAYER
Jaden Bray,2021,Oklahoma State,202100984,jaden-bray-1,Jaden Bray,Oklahoma State,2021,WR,100,1,0,PRIMARY_LAYER
Ty Furnish,2021,Virginia,202100985,ty-furnish-1,Ty Furnish,Virginia,2021,OL,100,1,0,PRIMARY_LAYER
Jaden Nixon,2021,Oklahoma State,202100986,jaden-nixon-1,Jaden Nixon,Oklahoma State,2021,RB,100,1,0,PRIMARY_LAYER
Myles Williams,2021,California,202100989,myles-williams-2,Myles Williams,California,2021,LB,100,1,0,PRIMARY_LAYER
Darell Jones,2021,Kansas State,202100990,darell-jones-1,Darell Jones,Kansas State,2021,DB,100,1,0,PRIMARY_LAYER
Erin Outley,2021,Arkansas,202100992,erin-outley-1,Erin Outley,Arkansas,2021,TE,100,1,0,PRIMARY_LAYER
Kenneth Bannister,2021,Louisiana Tech,202100994,kenneth-bannister-1,Kenneth Bannister,Louisiana Tech,2021,OL,100,1,0,PRIMARY_LAYER
Trevor Woods,2021,Colorado,202100997,trevor-woods-1,Trevor Woods,Colorado,2021,S,100,1,0,PRIMARY_LAYER
Henry Hughes Jr.,2021,Rutgers,202100998,henry-hughes-jr-1,Henry Hughes Jr.,Rutgers,2021,DL,100,1,0,PRIMARY_LAYER
Alex Okelo,2021,Michigan State,202100999,alex-okelo-1,Alex Okelo,Michigan State,2021,DE,100,1,0,PRIMARY_LAYER
Jacob Coleman,2021,East Carolina,202101001,jacob-coleman-1,Jacob Coleman,East Carolina,2021,TE,100,1,0,PRIMARY_LAYER
TJ Quinn,2021,Louisville,202101002,tj-quinn-1,TJ Quinn,Louisville,2021,LB,100,1,0,PRIMARY_LAYER
Demetrius Hill,2021,FIU,202101003,demetrius-hill-2,Demetrius Hill,Florida International,2021,DB,100,1,0,PRIMARY_LAYER
Shyheim Brown,2021,Florida State,202101004,shyheim-brown-1,Shyheim Brown,Florida State,2021,DB,100,1,0,PRIMARY_LAYER
Emile Aime,2021,Florida State,202101005,emile-aime-1,Emile Aime,Florida State,2021,LB,100,1,0,PRIMARY_LAYER
D.J. Withers,2021,Kansas,202101006,dj-withers-1,D.J. Withers,Kansas,2021,DL,100,1,0,PRIMARY_LAYER
Robert Williams,2021,Louisiana,202101007,robert-williams-15,Robert Williams,Louisiana,2021,WR,100,1,0,PRIMARY_LAYER
Kaci Seegars,2021,Liberty,202101008,kaci-seegars-1,Kaci Seegars,Liberty,2022,DE,100,1,1,PRIMARY_LAYER
Tai Felton,2021,Maryland,202101012,tai-felton-1,Tai Felton,Maryland,2021,WR,100,1,0,PRIMARY_LAYER
Jaylen Henderson,2021,Fresno State,202101013,jaylen-henderson-1,Jaylen Henderson,Fresno State,2021,QB,100,1,0,PRIMARY_LAYER
Devin Lemear,2021,Baylor,202101014,devin-lemear-1,Devin Lemear,Baylor,2021,S,100,1,0,PRIMARY_LAYER
Aaron Hall,2021,Duke,202101015,aaron-hall-2,Aaron Hall,Duke,2021,DE,100,1,0,PRIMARY_LAYER
Beau Freyler,2021,Iowa State,202101016,beau-freyler-1,Beau Freyler,Iowa State,2021,DB,100,1,0,PRIMARY_LAYER
Walter Simmons III,2021,East Carolina,202101017,walter-simmons-iii-1,Walter Simmons III,East Carolina,2021,QB,100,1,0,PRIMARY_LAYER
George Jackson,2021,Louisiana,202101018,george-jackson-2,George Jackson,Louisiana,2021,OL,100,1,0,PRIMARY_LAYER
Daniel Edwards Jr.,2021,Illinois,202101019,daniel-edwards-1,Daniel Edwards,Illinois,2021,DB,91,1,0,PRIMARY_LAYER
Ethan Mort,2021,UCF,202101020,ethan-mort-1,Ethan Mort,UCF,2021,OL,100,1,0,PRIMARY_LAYER
Oronde Gadsden II,2021,Syracuse,202101021,oronde-gadsden-ii-1,Oronde Gadsden II,Syracuse,2021,WR,100,1,0,PRIMARY_LAYER
Jordan Blackmon,2021,South Florida,202101023,jordan-blackmon-1,Jordan Blackmon,South Florida,2021,S,100,1,0,PRIMARY_LAYER
Samari Collier,2021,Illinois,202101024,samari-collier-1,Samari Collier,Illinois,2021,QB,100,1,0,PRIMARY_LAYER
Charlie Patterson,2021,Virginia,202101025,charlie-patterson-1,Charlie Patterson,Virginia,2021,OL,100,1,0,PRIMARY_LAYER
Will Towns,2021,Wake Forest,202101026,will-towns-1,Will Towns,Wake Forest,2021,RB,100,1,0,PRIMARY_LAYER
Ross Ulugalu-Maseuli,2021,San Diego State,202101027,ross-ulugalu-maseuli-1,Ross Ulugalu-Maseuli,San Diego State,2021,OL,100,1,0,PRIMARY_LAYER
TJ Lewis,2021,Louisville,202101029,tj-lewis-1,T.J. Lewis,Louisville,2021,QB,100,1,0,PRIMARY_LAYER
Pat Bryant,2021,Illinois,202101032,pat-bryant-1,Pat Bryant,Illinois,2021,WR,100,1,0,PRIMARY_LAYER
Javione Carr,2021,Arizona,202101035,javione-carr-1,Javione Carr,Arizona,2021,CB,100,1,0,PRIMARY_LAYER
Matt Gulbin,2021,Wake Forest,202101036,matt-gulbin-1,Matt Gulbin,Wake Forest,2021,OL,100,1,0,PRIMARY_LAYER
DJ Arkansas,2021,Rice,202101039,dj-arkansas-1,DJ Arkansas,Rice,2021,LB,100,1,0,PRIMARY_LAYER
Myles Montgomery,2021,Cincinnati,202101040,myles-montgomery-1,Myles Montgomery,Cincinnati,2021,RB,100,1,0,PRIMARY_LAYER
Noah Biglow,2021,Pittsburgh,202101042,noah-biglow-1,Noah Biglow,Pitt,2021,DB,100,1,0,PRIMARY_LAYER
Jackson Carsello,2021,Northwestern,202101044,jackson-carsello-1,Jackson Carsello,Northwestern,2021,OL,100,1,0,PRIMARY_LAYER
Devon Manuel,2021,Arkansas,202101046,devon-manuel-1,Devon Manuel,Arkansas,2021,OL,100,1,0,PRIMARY_LAYER
Christian Moss,2021,Virginia Tech,202101050,christian-moss-1,Christian Moss,Virginia Tech,2021,WR,100,1,0,PRIMARY_LAYER
Placide Djungu-Sungu,2021,Duke,202101051,placide-djungu-sungu-1,Placide Djungu-Sungu,Duke,2021,S,100,1,0,PRIMARY_LAYER
Patrick Hisatake,2021,California,202101052,patrick-hisatake-1,Patrick Hisatake,California,2021,LB,100,1,0,PRIMARY_LAYER
Quincy Bryant,2021,Wake Forest,202101053,quincey-bryant-1,Quincey Bryant,Wake Forest,2021,LB,96,1,0,PRIMARY_LAYER
Raam Stevenson,2021,Washington State,202101054,raam-stevenson-1,Raam Stevenson,Washington State,2021,DE,100,1,0,PRIMARY_LAYER
Tre Freeman,2021,Duke,202101055,tre-freeman-1,Tre Freeman,Duke,2021,LB,100,1,0,PRIMARY_LAYER
Gavin McKay,2021,Missouri,202101056,gavin-mckay-1,Gavin McKay,Missouri,2021,TE,100,1,0,PRIMARY_LAYER
Cam Smith,2021,Oklahoma State,202101057,cam-smith-5,Cam Smith,Oklahoma State,2021,CB,100,1,0,PRIMARY_LAYER
Marcus Mbow,2021,Purdue,202101059,marcus-mbow-1,Marcus Mbow,Purdue,2021,OL,100,1,0,PRIMARY_LAYER
Dylan Hazen,2021,Wake Forest,202101060,dylan-hazen-1,Dylan Hazen,Wake Forest,2021,LB,100,1,0,PRIMARY_LAYER
Jatius Geer,2021,Syracuse,202101061,jatius-geer-1,Jatius Geer,Syracuse,2021,DL,100,1,0,PRIMARY_LAYER
Josh Kreutz,2021,Illinois,202101062,josh-kreutz-1,Josh Kreutz,Illinois,2021,OL,100,1,0,PRIMARY_LAYER
JaCorey Hyder,2021,UTSA,202101063,jacorey-hyder-1,JaCorey Hyder,UTSA,2021,LB,100,1,0,PRIMARY_LAYER
Kamron Scott,2021,UTSA,202101064,kamron-scott-1,Kamron Scott,UTSA,2021,OL,100,1,0,PRIMARY_LAYER
Elijah Sabbatini,2021,Ole Miss,202101065,elijah-sabbatini-1,Elijah Sabbatini,Ole Miss,2021,DB,100,1,0,PRIMARY_LAYER
Zion Washington,2021,Boise State,202101066,zion-washington-1,Zion Washington,Boise State,2021,S,100,1,0,PRIMARY_LAYER
Dorian Singer,2021,Arizona,202101067,dorian-singer-1,Dorian Singer,Arizona,2021,WR,100,1,0,PRIMARY_LAYER
Carter Evans,2021,Eastern Michigan,202101069,carter-evans-1,Carter Evans,Eastern Michigan,2021,DL,100,1,0,PRIMARY_LAYER
Zach Richards,2021,Purdue,202101070,zach-richards-2,Zach Richards,Purdue,2021,OL,100,1,0,PRIMARY_LAYER
John Paul Richardson,2021,Oklahoma State,202101073,john-paul-richardson-1,John Paul Richardson,Oklahoma State,2021,WR,100,1,0,PRIMARY_LAYER
CJ Baskerville,2021,San Diego State,202101074,cj-baskerville-1,CJ Baskerville,San Diego State,2021,S,100,1,0,PRIMARY_LAYER
Deamikkio Nathan,2021,UNLV,202101075,deamikkio-nathan-ii-1,Deamikkio Nathan II,Nevada-Las Vegas,2021,WR,90,1,0,PRIMARY_LAYER
Quillen Howze,2021,Buffalo,202101076,quillen-howze-1,Quillen Howze,Buffalo,2021,CB,100,1,0,PRIMARY_LAYER
Aidan Ryan,2021,Virginia,202101077,aidan-ryan-1,Aidan Ryan,Virginia,2021,DB,100,1,0,PRIMARY_LAYER
Keshon Griffin,2021,Rutgers,202101078,keshon-griffin-1,Keshon Griffin,Rutgers,2021,DL,100,1,0,PRIMARY_LAYER
Jalen Hoyle,2021,Virginia Tech,202101079,jalen-hoyle-1,Jalen Hoyle,Virginia Tech,2021,DB,100,1,0,PRIMARY_LAYER
Grayson James,2021,FIU,202101080,grayson-james-1,Grayson James,Florida International,2021,QB,100,1,0,PRIMARY_LAYER
Nick Barrett,2021,South Carolina,202101081,nick-barrett-1,Nick Barrett,South Carolina,2021,DL,100,1,0,PRIMARY_LAYER
Landon Rogers,2021,Arkansas,202101083,landon-rogers-1,Landon Rogers,Arkansas,2021,TE,100,1,0,PRIMARY_LAYER
Brayden Dudley,2021,West Virginia,202101084,brayden-dudley-1,Brayden Dudley,West Virginia,2021,DL,100,1,0,PRIMARY_LAYER
Jared Brown,2021,Coastal Carolina,202101085,jared-brown-2,Jared Brown,Coastal Carolina,2021,WR,100,1,0,PRIMARY_LAYER
Max Merril,2021,Texas,202101086,max-merril-1,Max Merril,Texas,2021,OL,100,1,0,PRIMARY_LAYER
Caleb Ellis,2021,Stanford,202101087,caleb-ellis-1,Caleb Ellis,Stanford,2021,S,100,1,0,PRIMARY_LAYER
Carston Marshall,2021,Iowa State,202101088,carston-marshall-1,Carston Marshall,Iowa State,2021,LB,100,1,0,PRIMARY_LAYER
Jonah Elliss,2021,Utah,202101089,jonah-elliss-1,Jonah Elliss,Utah,2021,LB,100,1,0,PRIMARY_LAYER
DC Tabscott,2021,Appalachian State,202101091,dc-tabscott-1,DC Tabscott,Appalachian State,2021,QB,100,1,0,PRIMARY_LAYER
Davion Primm,2021,Michigan State,202101092,davion-primm-1,Davion Primm,Michigan State,2021,RB,100,1,0,PRIMARY_LAYER
Amaad Foston,2021,Virginia,202101093,amaad-foston-1,Amaad Foston,Virginia,2021,RB,100,1,0,PRIMARY_LAYER
Micah Gaffney,2021,Virginia,202101094,micah-gaffney-1,Micah Gaffney,Virginia,2021,DB,100,1,0,PRIMARY_LAYER
William Whitlow Jr.,2021,Memphis,202101095,william-whitlow-jr-1,William Whitlow Jr.,Memphis,2021,DL,100,1,0,PRIMARY_LAYER
Michael Gravely Jr.,2021,Michigan State,202101096,michael-gravely-1,Michael Gravely,Michigan State,2021,DB,91,1,0,PRIMARY_LAYER
Will Johnson,2021,Virginia Tech,202101097,will-johnson-9,Will Johnson,Virginia Tech,2021,LB,100,1,0,PRIMARY_LAYER
Malcolm Folk,2021,Syracuse,202101101,malcolm-folk-1,Malcolm Folk,Syracuse,2021,DB,100,1,0,PRIMARY_LAYER
Jace Williams,2021,Miami (OH),202101102,jace-williams-1,Jace Williams,Miami (OH),2021,WR,100,1,0,PRIMARY_LAYER
De'Anthony Lewis,2021,UTSA,202101103,deanthony-lewis-1,De'Anthony Lewis,UTSA,2021,RB,100,1,0,PRIMARY_LAYER
Ike Iwunnah,2021,Michigan,202101104,ike-iwunnah-1,Ike Iwunnah,Michigan,2021,DL,100,1,0,PRIMARY_LAYER
Jadarius Thursby,2021,SMU,202101106,jadarius-thursby-1,Jadarius Thursby,SMU,2021,DB,100,1,0,PRIMARY_LAYER
Jaylin Mines,2021,Toledo,202101107,jaylin-mines-1,Jaylin Mines,Toledo,2021,S,100,1,0,PRIMARY_LAYER
Cameron Wright,2021,Memphis,202101108,cameron-wright-2,Cameron Wright,Memphis,2021,WR,100,1,0,PRIMARY_LAYER
Trey Washington,2021,Ole Miss,202101109,trey-washington-2,Trey Washington,Ole Miss,2021,DB,100,1,0,PRIMARY_LAYER
Ty Cooper,2021,Mississippi State,202101110,ty-cooper-1,Ty Cooper,Mississippi State,2021,LB,100,1,0,PRIMARY_LAYER
Caleb Schmitz,2021,Cincinnati,202101111,caleb-schmitz-1,Caleb Schmitz,Cincinnati,2021,TE,100,1,0,PRIMARY_LAYER
Jawon Odoms,2021,Memphis,202101112,jawon-odoms-1,Jawon Odoms,Memphis,2021,DB,100,1,0,PRIMARY_LAYER
Michael Lunz,2021,Tulane,202101115,michael-lunz-1,Michael Lunz,Tulane,2021,DL,100,1,0,PRIMARY_LAYER
Malachi Thomas,2021,Virginia Tech,202101116,malachi-thomas-1,Malachi Thomas,Virginia Tech,2021,RB,100,1,0,PRIMARY_LAYER
Keleki Latu,2021,California,202101117,keleki-latu-1,Keleki Latu,California,2021,TE,100,1,0,PRIMARY_LAYER
Javonte Sherman,2021,Middle Tennessee,202101118,javonte-sherman-1,Javonte Sherman,Middle Tennessee State,2021,WR,100,1,0,PRIMARY_LAYER
Zhen-Keith Sotelo,2021,Hawaii,202101119,zhen-keith-sotelo-1,Zhen-Keith Sotelo,Hawaii,2021,OL,100,1,0,PRIMARY_LAYER
Gaven Haselhorst,2021,Kansas State,202101122,gaven-haselhorst-1,Gaven Haselhorst,Kansas State,2021,LB,100,1,0,PRIMARY_LAYER
Jayon Venerable,2021,Maryland,202101123,jayon-venerable-1,Jayon Venerable,Maryland,2021,DB,100,1,0,PRIMARY_LAYER
Derrick Edwards,2021,Louisville,202101124,derrick-edwards-1,Derrick Edwards,Louisville,2021,DB,100,1,0,PRIMARY_LAYER
Antwan Roberts,2021,Wisconsin,202101125,antwan-roberts-1,Antwan Roberts,Wisconsin,2021,RB,100,1,0,PRIMARY_LAYER
Gabe Nealy,2021,South Florida,202101126,gabe-nealy-1,Gabe Nealy,South Florida,2021,CB,100,1,0,PRIMARY_LAYER
Mandela Tobin,2021,Duke,202101127,mandela-tobin-1,Mandela Tobin,Duke,2021,DT,100,1,0,PRIMARY_LAYER
Langston Long,2021,Virginia,202101128,langston-long-1,Langston Long,Virginia,2021,DB,100,1,0,PRIMARY_LAYER
Ronnie Hamrick II,2021,Texas State,202101129,ronnie-hamrick-ii-1,Ronnie Hamrick II,Texas State,2021,CB,100,1,0,PRIMARY_LAYER
Timar Rogers,2021,Mississippi State,202101130,timar-rogers-1,Timar Rogers,Mississippi State,2021,LB,100,1,0,PRIMARY_LAYER
Chance Black,2021,Virginia Tech,202101131,chance-black-2,Chance Black,Virginia Tech,2021,RB,100,1,0,PRIMARY_LAYER
Charlie Browder,2021,UCF,202101132,charlie-browder-1,Charlie Browder,UCF,2021,TE,100,1,0,PRIMARY_LAYER
Otto Hess,2021,Boston College,202101133,otto-hess-1,Otto Hess,Boston College,2021,OL,100,1,0,PRIMARY_LAYER
Jayden Jones,2021,SMU,202101134,jayden-jones-1,Jayden Jones,SMU,2021,DE,100,1,0,PRIMARY_LAYER
Max Patterson,2021,Rutgers,202101135,max-patterson-1,Max Patterson,Rutgers,2021,WR,100,1,0,PRIMARY_LAYER
Nic Mitchell,2021,Mississippi State,202101136,nic-mitchell-1,Nic Mitchell,Mississippi State,2021,LB,100,1,0,PRIMARY_LAYER
Luther McCoy,2021,Minnesota,202101137,luther-mccoy-1,Luther McCoy,Minnesota,2021,DL,100,1,0,PRIMARY_LAYER
Joshua Pickett,2021,Duke,202101138,joshua-pickett-1,Joshua Pickett,Duke,2021,CB,100,1,0,PRIMARY_LAYER
Kevon Garcia,2021,Arizona,202101139,kevon-garcia-1,Kevon Garcia,Arizona,2021,LB,100,1,0,PRIMARY_LAYER
Logan Nobles,2021,Oklahoma State,202101140,logan-nobles-1,Logan Nobles,Oklahoma State,2021,OL,100,1,0,PRIMARY_LAYER
RJ Sorensen,2021,Louisville,202101141,rj-sorensen-1,R.J. Sorensen,Louisville,2021,DL,100,1,0,PRIMARY_LAYER
Isaiah Finnie,2021,Marshall,202101142,isaiah-finnie-1,Isaiah Finnie,Marshall,2021,LB,100,1,0,PRIMARY_LAYER
