season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2023,Ohio State,Big Ten,272.0,200.0,10.0,15.0,18.0,32.0,6.0,4.0,4.0,6.0,13.0,3.0,0.0,230.0,53.0,7.0,7.0,0.0,0.0,259.0,274.0,13.0,16.0,3498.0,1898.0,400.0,375.0,255.0,198.0,7.0,7.0,26.0,9.0,74.0,62.0,579.0,529.0,22955.0,23845.0,0.0,0.0,75.0,136.0,17.0,11.0,431.0,452.0,20.0,6.0,1805.0,1553.0,28.0,23.0,70.0,61.0,72.0,53.0,168.0,190.0,5303.0,3451.0,13.0,11.0
2023,Oklahoma,Big 12,332.0,258.0,13.0,18.0,19.0,34.0,11.0,6.0,6.0,11.0,13.0,4.0,1.0,344.0,102.0,9.0,20.0,0.0,0.0,442.0,432.0,21.0,25.0,4223.0,3260.0,453.0,474.0,310.0,269.0,20.0,9.0,34.0,18.0,88.0,76.0,756.0,622.0,22662.0,24138.0,1.0,1.0,137.0,75.0,23.0,18.0,521.0,461.0,32.0,14.0,2368.0,1805.0,23.0,18.0,94.0,60.0,87.0,61.0,178.0,197.0,6591.0,5065.0,20.0,26.0
2023,Oklahoma State,Big 12,303.0,280.0,11.0,6.0,20.0,25.0,6.0,9.0,10.0,6.0,14.0,1.0,2.0,194.0,162.0,16.0,13.0,0.0,0.0,651.0,320.0,34.0,20.0,3871.0,3850.0,570.0,443.0,344.0,269.0,13.0,16.0,18.0,27.0,70.0,79.0,578.0,634.0,25144.0,25256.0,0.0,0.0,42.0,52.0,12.0,17.0,449.0,512.0,29.0,23.0,2173.0,2335.0,27.0,13.0,83.0,58.0,80.0,82.0,209.0,194.0,6044.0,6185.0,22.0,22.0
2023,Old Dominion,Sun Belt,215.0,290.0,7.0,14.0,26.0,27.0,7.0,10.0,10.0,7.0,13.0,2.0,1.0,275.0,227.0,11.0,11.0,0.0,0.0,501.0,784.0,31.0,35.0,2532.0,3257.0,361.0,448.0,204.0,294.0,11.0,11.0,20.0,28.0,84.0,74.0,788.0,651.0,19359.0,27441.0,0.0,1.0,137.0,225.0,19.0,21.0,474.0,529.0,15.0,13.0,1996.0,1848.0,19.0,61.0,79.0,107.0,69.0,75.0,187.0,199.0,4528.0,5105.0,18.0,21.0
2023,Ole Miss,SEC,305.0,263.0,25.0,12.0,36.0,29.0,1.0,5.0,5.0,1.0,13.0,0.0,0.0,145.0,102.0,6.0,13.0,0.0,0.0,309.0,171.0,21.0,13.0,3713.0,2983.0,395.0,414.0,256.0,252.0,13.0,6.0,26.0,17.0,93.0,73.0,768.0,621.0,21639.0,25161.0,1.0,0.0,117.0,153.0,14.0,17.0,535.0,496.0,29.0,19.0,2294.0,1990.0,35.0,26.0,82.0,92.0,65.0,73.0,176.0,189.0,6007.0,4973.0,7.0,18.0
2023,Oregon,Pac-12,369.0,253.0,19.0,18.0,25.0,38.0,2.0,6.0,6.0,2.0,14.0,1.0,0.0,58.0,18.0,5.0,12.0,0.0,0.0,308.0,437.0,20.0,27.0,4857.0,3022.0,514.0,492.0,397.0,296.0,12.0,5.0,49.0,16.0,93.0,77.0,848.0,623.0,26079.0,24325.0,0.0,0.0,201.0,96.0,21.0,7.0,437.0,401.0,33.0,10.0,2583.0,1436.0,34.0,5.0,71.0,44.0,79.0,68.0,155.0,190.0,7440.0,4458.0,7.0,18.0
2023,Oregon State,Pac-12,278.0,260.0,17.0,13.0,30.0,23.0,5.0,7.0,7.0,5.0,13.0,1.0,0.0,153.0,28.0,8.0,12.0,0.0,0.0,547.0,396.0,29.0,22.0,3148.0,3066.0,380.0,426.0,222.0,264.0,12.0,8.0,26.0,23.0,73.0,67.0,655.0,476.0,23968.0,22832.0,1.0,0.0,234.0,63.0,14.0,14.0,445.0,413.0,26.0,14.0,2172.0,1486.0,37.0,19.0,80.0,66.0,57.0,66.0,148.0,167.0,5320.0,4552.0,13.0,19.0
2023,Penn State,Big Ten,292.0,182.0,20.0,10.0,26.0,19.0,6.0,12.0,12.0,5.0,13.0,1.0,0.0,177.0,7.0,2.0,12.0,0.0,0.0,372.0,286.0,16.0,17.0,2795.0,2253.0,412.0,339.0,246.0,199.0,12.0,2.0,30.0,10.0,65.0,71.0,563.0,550.0,25370.0,21430.0,2.0,0.0,336.0,92.0,29.0,20.0,515.0,434.0,26.0,10.0,2407.0,966.0,50.0,16.0,112.0,49.0,75.0,55.0,185.0,180.0,5202.0,3219.0,8.0,24.0
2023,Pittsburgh,ACC,195.0,240.0,10.0,12.0,20.0,25.0,9.0,6.0,6.0,9.0,12.0,1.0,2.0,141.0,198.0,12.0,10.0,1.0,0.0,488.0,158.0,26.0,10.0,2592.0,2546.0,360.0,316.0,192.0,196.0,10.0,12.0,17.0,16.0,94.0,68.0,773.0,642.0,19883.0,23307.0,0.0,2.0,108.0,246.0,23.0,21.0,356.0,494.0,10.0,20.0,1223.0,1792.0,30.0,23.0,83.0,64.0,47.0,59.0,150.0,161.0,3815.0,4338.0,21.0,16.0
2023,Purdue,Big Ten,245.0,238.0,11.0,5.0,28.0,11.0,8.0,8.0,8.0,8.0,12.0,0.0,0.0,79.0,127.0,10.0,10.0,1.0,1.0,509.0,660.0,22.0,32.0,2534.0,2898.0,392.0,370.0,234.0,201.0,10.0,10.0,15.0,21.0,72.0,71.0,691.0,598.0,21909.0,21291.0,0.0,0.0,159.0,94.0,20.0,14.0,462.0,432.0,20.0,22.0,2025.0,1687.0,33.0,24.0,70.0,83.0,63.0,69.0,176.0,166.0,4559.0,4585.0,18.0,18.0
2023,Rice,American Athletic,247.0,250.0,16.0,11.0,24.0,27.0,9.0,7.0,7.0,9.0,13.0,0.0,2.0,98.0,169.0,16.0,5.0,0.0,0.0,548.0,295.0,26.0,18.0,3282.0,2751.0,431.0,378.0,268.0,220.0,5.0,16.0,29.0,17.0,74.0,81.0,628.0,764.0,24201.0,22599.0,1.0,1.0,223.0,166.0,22.0,16.0,387.0,484.0,21.0,23.0,1436.0,1988.0,19.0,25.0,59.0,69.0,60.0,65.0,158.0,178.0,4718.0,4739.0,25.0,12.0
2023,Rutgers,Big Ten,227.0,239.0,16.0,15.0,25.0,29.0,5.0,9.0,10.0,5.0,13.0,0.0,3.0,52.0,315.0,8.0,9.0,0.0,0.0,165.0,222.0,4.0,14.0,1788.0,2292.0,294.0,373.0,142.0,223.0,9.0,8.0,10.0,16.0,66.0,52.0,587.0,480.0,24819.0,21981.0,2.0,0.0,48.0,25.0,10.0,4.0,517.0,444.0,24.0,16.0,2194.0,1790.0,22.0,14.0,53.0,52.0,62.0,66.0,169.0,169.0,3982.0,4082.0,13.0,18.0
2023,SMU,American Athletic,329.0,234.0,17.0,21.0,29.0,38.0,6.0,4.0,5.0,6.0,14.0,4.0,0.0,172.0,58.0,8.0,12.0,0.0,0.0,449.0,657.0,25.0,33.0,3897.0,2551.0,465.0,428.0,274.0,247.0,12.0,8.0,33.0,17.0,64.0,95.0,563.0,897.0,25291.0,25109.0,1.0,1.0,265.0,190.0,27.0,20.0,556.0,499.0,29.0,14.0,2472.0,1707.0,45.0,15.0,96.0,49.0,84.0,57.0,196.0,203.0,6369.0,4258.0,14.0,16.0
2023,Sam Houston,Conference USA,219.0,222.0,13.0,10.0,22.0,19.0,4.0,7.0,7.0,4.0,12.0,2.0,0.0,217.0,160.0,12.0,13.0,0.0,0.0,440.0,696.0,27.0,30.0,2668.0,2778.0,448.0,364.0,282.0,235.0,13.0,12.0,15.0,14.0,61.0,80.0,506.0,710.0,21382.0,21818.0,0.0,0.0,144.0,119.0,21.0,25.0,368.0,441.0,13.0,25.0,1069.0,1955.0,17.0,20.0,51.0,66.0,65.0,62.0,183.0,166.0,3737.0,4710.0,16.0,20.0
2023,San Diego State,Mountain West,206.0,252.0,13.0,9.0,23.0,16.0,7.0,6.0,6.0,7.0,12.0,1.0,1.0,206.0,129.0,10.0,12.0,0.0,0.0,589.0,590.0,30.0,26.0,2061.0,2894.0,319.0,392.0,202.0,222.0,12.0,10.0,10.0,16.0,59.0,59.0,528.0,525.0,23606.0,19594.0,0.0,0.0,185.0,50.0,22.0,13.0,454.0,401.0,16.0,21.0,1851.0,1989.0,18.0,20.0,49.0,63.0,61.0,63.0,174.0,152.0,3912.0,4883.0,17.0,18.0
2023,San José State,Mountain West,269.0,254.0,7.0,20.0,19.0,30.0,6.0,9.0,9.0,6.0,13.0,1.0,1.0,230.0,120.0,4.0,12.0,0.0,1.0,284.0,404.0,21.0,29.0,2853.0,2379.0,376.0,359.0,230.0,219.0,12.0,4.0,21.0,19.0,74.0,80.0,638.0,730.0,23863.0,22937.0,2.0,0.0,182.0,75.0,11.0,9.0,429.0,486.0,31.0,23.0,2393.0,2213.0,22.0,20.0,64.0,63.0,68.0,78.0,153.0,174.0,5246.0,4592.0,10.0,21.0
2023,South Alabama,Sun Belt,294.0,210.0,17.0,8.0,27.0,21.0,9.0,9.0,9.0,9.0,13.0,0.0,1.0,70.0,37.0,11.0,13.0,0.0,1.0,312.0,661.0,18.0,35.0,3486.0,2589.0,428.0,353.0,291.0,207.0,13.0,11.0,28.0,19.0,87.0,73.0,750.0,586.0,23830.0,22970.0,0.0,0.0,252.0,9.0,24.0,6.0,469.0,459.0,28.0,11.0,2240.0,1478.0,26.0,30.0,84.0,80.0,75.0,60.0,174.0,177.0,5726.0,4067.0,20.0,22.0
2023,South Carolina,SEC,217.0,255.0,9.0,14.0,24.0,23.0,5.0,7.0,7.0,5.0,12.0,1.0,1.0,129.0,27.0,8.0,10.0,0.0,0.0,352.0,233.0,20.0,12.0,3336.0,2948.0,412.0,399.0,283.0,244.0,10.0,8.0,21.0,16.0,85.0,67.0,661.0,530.0,20375.0,22825.0,1.0,0.0,112.0,41.0,15.0,12.0,369.0,463.0,17.0,19.0,1021.0,1799.0,22.0,42.0,55.0,93.0,54.0,78.0,161.0,181.0,4357.0,4747.0,13.0,17.0
2023,South Florida,American Athletic,300.0,273.0,20.0,17.0,46.0,33.0,10.0,10.0,11.0,10.0,13.0,1.0,0.0,175.0,29.0,11.0,14.0,0.0,0.0,414.0,655.0,21.0,37.0,3494.0,3754.0,447.0,466.0,287.0,279.0,14.0,11.0,27.0,29.0,97.0,94.0,852.0,777.0,22298.0,24511.0,0.0,1.0,105.0,91.0,20.0,12.0,580.0,460.0,23.0,26.0,2377.0,1868.0,23.0,44.0,98.0,96.0,78.0,60.0,208.0,184.0,5871.0,5622.0,21.0,24.0
2023,Southern Miss,Sun Belt,243.0,236.0,11.0,9.0,25.0,18.0,8.0,8.0,8.0,8.0,12.0,0.0,1.0,41.0,53.0,8.0,9.0,1.0,2.0,879.0,858.0,40.0,35.0,2288.0,2904.0,365.0,325.0,188.0,189.0,9.0,8.0,15.0,23.0,75.0,66.0,578.0,650.0,23943.0,19249.0,1.0,0.0,167.0,94.0,16.0,14.0,486.0,424.0,16.0,28.0,1961.0,2145.0,25.0,34.0,54.0,84.0,72.0,56.0,188.0,147.0,4249.0,5049.0,16.0,17.0
2023,Stanford,Pac-12,234.0,304.0,9.0,13.0,27.0,21.0,4.0,3.0,4.0,4.0,12.0,0.0,0.0,49.0,103.0,10.0,8.0,0.0,0.0,337.0,188.0,22.0,10.0,2796.0,3576.0,427.0,424.0,233.0,280.0,8.0,10.0,11.0,32.0,75.0,79.0,709.0,740.0,22521.0,20679.0,0.0,1.0,48.0,150.0,7.0,17.0,414.0,420.0,15.0,29.0,1425.0,1964.0,23.0,39.0,51.0,80.0,65.0,79.0,183.0,156.0,4221.0,5540.0,14.0,11.0
2023,Syracuse,ACC,232.0,276.0,10.0,14.0,20.0,30.0,9.0,13.0,13.0,9.0,13.0,3.0,0.0,215.0,104.0,15.0,9.0,0.0,0.0,381.0,75.0,21.0,5.0,2237.0,3019.0,315.0,425.0,191.0,268.0,9.0,15.0,17.0,21.0,95.0,70.0,801.0,686.0,22057.0,24743.0,0.0,0.0,272.0,284.0,27.0,21.0,530.0,500.0,20.0,16.0,2230.0,1926.0,29.0,31.0,78.0,71.0,70.0,79.0,179.0,197.0,4467.0,4945.0,24.0,22.0
2023,TCU,Big 12,300.0,252.0,16.0,12.0,32.0,31.0,4.0,4.0,4.0,4.0,12.0,1.0,1.0,129.0,131.0,15.0,8.0,0.0,1.0,700.0,449.0,32.0,19.0,3746.0,3044.0,503.0,400.0,319.0,239.0,8.0,15.0,27.0,16.0,74.0,59.0,643.0,466.0,19699.0,23501.0,1.0,0.0,152.0,80.0,15.0,11.0,406.0,467.0,19.0,21.0,1854.0,1856.0,22.0,19.0,60.0,45.0,82.0,71.0,177.0,179.0,5600.0,4900.0,19.0,12.0
2023,Temple,American Athletic,247.0,276.0,23.0,11.0,45.0,18.0,9.0,2.0,2.0,9.0,12.0,0.0,1.0,2.0,79.0,16.0,3.0,1.0,0.0,688.0,366.0,39.0,20.0,3320.0,2919.0,508.0,328.0,283.0,211.0,3.0,16.0,23.0,27.0,54.0,70.0,440.0,670.0,20416.0,22784.0,0.0,1.0,76.0,121.0,14.0,8.0,331.0,513.0,9.0,25.0,1155.0,2380.0,22.0,17.0,67.0,53.0,66.0,78.0,173.0,168.0,4475.0,5299.0,25.0,5.0
2023,Tennessee,SEC,284.0,243.0,7.0,7.0,18.0,26.0,7.0,6.0,6.0,7.0,13.0,4.0,1.0,239.0,109.0,5.0,12.0,0.0,0.0,293.0,277.0,15.0,13.0,3163.0,2879.0,411.0,414.0,263.0,270.0,12.0,5.0,22.0,15.0,101.0,71.0,883.0,518.0,19457.0,27328.0,1.0,0.0,251.0,4.0,23.0,8.0,489.0,463.0,23.0,13.0,2662.0,1478.0,41.0,24.0,101.0,54.0,74.0,72.0,176.0,197.0,5825.0,4357.0,12.0,18.0
2023,Texas,Big 12,323.0,247.0,19.0,13.0,31.0,28.0,9.0,8.0,8.0,9.0,14.0,2.0,0.0,210.0,137.0,9.0,16.0,1.0,0.0,636.0,614.0,33.0,35.0,4047.0,3561.0,475.0,504.0,317.0,307.0,16.0,9.0,25.0,21.0,92.0,63.0,731.0,485.0,26223.0,24177.0,2.0,0.0,393.0,87.0,27.0,15.0,527.0,396.0,29.0,9.0,2638.0,1166.0,29.0,25.0,79.0,63.0,71.0,47.0,185.0,177.0,6685.0,4727.0,18.0,24.0
2023,Texas A&M,SEC,288.0,214.0,12.0,7.0,20.0,17.0,5.0,4.0,4.0,5.0,13.0,1.0,2.0,37.0,143.0,10.0,9.0,0.0,2.0,399.0,851.0,23.0,38.0,3520.0,2696.0,426.0,365.0,274.0,217.0,9.0,10.0,24.0,19.0,77.0,108.0,591.0,956.0,24498.0,22302.0,1.0,1.0,324.0,68.0,29.0,11.0,456.0,421.0,23.0,9.0,1770.0,1414.0,42.0,29.0,99.0,65.0,76.0,55.0,175.0,171.0,5290.0,4110.0,15.0,13.0
2023,Texas State,Sun Belt,311.0,289.0,21.0,14.0,32.0,30.0,14.0,10.0,10.0,14.0,13.0,2.0,4.0,141.0,326.0,9.0,11.0,2.0,1.0,1017.0,1133.0,39.0,49.0,3522.0,3189.0,429.0,419.0,287.0,271.0,11.0,9.0,24.0,24.0,95.0,74.0,900.0,614.0,22755.0,24045.0,0.0,0.0,100.0,82.0,13.0,14.0,529.0,489.0,33.0,26.0,2439.0,1980.0,38.0,29.0,106.0,88.0,81.0,89.0,184.0,190.0,5961.0,5169.0,23.0,21.0
2023,Texas Tech,Big 12,285.0,268.0,24.0,11.0,37.0,25.0,5.0,4.0,4.0,5.0,13.0,1.0,2.0,121.0,236.0,18.0,13.0,1.0,1.0,841.0,448.0,33.0,23.0,2909.0,2978.0,471.0,442.0,284.0,266.0,13.0,18.0,24.0,16.0,70.0,72.0,649.0,606.0,22425.0,24375.0,1.0,0.0,261.0,99.0,15.0,12.0,474.0,480.0,17.0,19.0,2117.0,2085.0,28.0,24.0,68.0,56.0,77.0,78.0,194.0,190.0,5026.0,5063.0,23.0,17.0
2023,Toledo,Mid-American,284.0,260.0,13.0,12.0,22.0,26.0,11.0,7.0,7.0,11.0,14.0,1.0,1.0,96.0,143.0,10.0,11.0,1.0,0.0,868.0,850.0,42.0,56.0,3083.0,2562.0,377.0,411.0,232.0,219.0,11.0,10.0,26.0,12.0,93.0,82.0,866.0,715.0,23459.0,26941.0,0.0,0.0,108.0,51.0,20.0,8.0,524.0,524.0,31.0,18.0,2784.0,2076.0,38.0,11.0,80.0,52.0,79.0,73.0,179.0,198.0,5867.0,4638.0,21.0,18.0
2023,Troy,Sun Belt,298.0,248.0,13.0,10.0,29.0,30.0,12.0,13.0,13.0,11.0,14.0,1.0,0.0,63.0,24.0,6.0,10.0,0.0,0.0,413.0,543.0,21.0,26.0,3712.0,2834.0,456.0,436.0,279.0,273.0,10.0,6.0,29.0,13.0,72.0,74.0,650.0,628.0,26037.0,24363.0,0.0,0.0,91.0,62.0,17.0,11.0,485.0,471.0,19.0,13.0,2154.0,1482.0,46.0,26.0,102.0,74.0,77.0,62.0,189.0,191.0,5866.0,4316.0,18.0,23.0
2023,Tulane,American Athletic,257.0,267.0,19.0,17.0,32.0,37.0,13.0,10.0,11.0,13.0,14.0,0.0,0.0,138.0,124.0,7.0,17.0,1.0,0.0,670.0,513.0,28.0,27.0,3010.0,3200.0,368.0,473.0,229.0,309.0,17.0,7.0,25.0,18.0,67.0,63.0,600.0,501.0,26329.0,24071.0,1.0,0.0,126.0,77.0,15.0,11.0,527.0,445.0,16.0,14.0,2171.0,1597.0,35.0,28.0,86.0,63.0,71.0,68.0,186.0,186.0,5181.0,4797.0,20.0,27.0
2023,Tulsa,American Athletic,238.0,251.0,7.0,15.0,16.0,24.0,5.0,11.0,10.0,5.0,12.0,0.0,2.0,-1.0,137.0,19.0,10.0,0.0,2.0,320.0,888.0,15.0,42.0,2456.0,3358.0,334.0,388.0,190.0,250.0,10.0,19.0,20.0,24.0,61.0,48.0,519.0,467.0,21386.0,21814.0,0.0,0.0,67.0,155.0,7.0,21.0,527.0,423.0,13.0,24.0,2171.0,1978.0,21.0,28.0,65.0,84.0,87.0,64.0,195.0,160.0,4627.0,5336.0,24.0,21.0
2023,UAB,American Athletic,284.0,280.0,13.0,16.0,27.0,27.0,7.0,10.0,10.0,7.0,12.0,1.0,2.0,137.0,390.0,13.0,10.0,0.0,0.0,572.0,884.0,31.0,45.0,3467.0,2856.0,427.0,389.0,306.0,241.0,10.0,13.0,22.0,24.0,80.0,66.0,675.0,600.0,21050.0,22150.0,0.0,0.0,60.0,148.0,7.0,16.0,426.0,457.0,24.0,31.0,1933.0,2365.0,27.0,32.0,49.0,93.0,64.0,78.0,159.0,160.0,5400.0,5221.0,20.0,20.0
2023,UCF,Big 12,300.0,283.0,13.0,14.0,23.0,24.0,7.0,4.0,4.0,7.0,13.0,0.0,0.0,135.0,60.0,11.0,12.0,0.0,0.0,390.0,662.0,20.0,30.0,3364.0,2556.0,366.0,367.0,229.0,210.0,12.0,11.0,24.0,12.0,79.0,61.0,651.0,512.0,22523.0,24277.0,0.0,1.0,156.0,165.0,17.0,15.0,529.0,516.0,28.0,26.0,2967.0,2527.0,22.0,23.0,55.0,68.0,83.0,68.0,169.0,172.0,6331.0,5083.0,18.0,16.0
2023,UCLA,Pac-12,278.0,222.0,15.0,8.0,32.0,19.0,8.0,9.0,9.0,9.0,13.0,0.0,3.0,108.0,257.0,14.0,15.0,0.0,1.0,428.0,570.0,21.0,28.0,2979.0,2870.0,410.0,450.0,238.0,273.0,15.0,14.0,24.0,16.0,92.0,72.0,755.0,621.0,22643.0,24157.0,0.0,0.0,126.0,81.0,19.0,15.0,527.0,396.0,21.0,5.0,2573.0,1050.0,42.0,42.0,105.0,78.0,88.0,67.0,198.0,191.0,5552.0,3920.0,22.0,24.0
2023,UConn,FBS Independents,217.0,255.0,8.0,9.0,21.0,18.0,10.0,7.0,7.0,11.0,12.0,1.0,3.0,45.0,226.0,7.0,6.0,0.0,0.0,628.0,469.0,34.0,22.0,2284.0,3106.0,381.0,378.0,219.0,256.0,6.0,7.0,12.0,19.0,73.0,66.0,645.0,548.0,22510.0,20690.0,0.0,0.0,47.0,230.0,11.0,23.0,394.0,420.0,15.0,22.0,1639.0,1790.0,16.0,11.0,68.0,70.0,58.0,66.0,166.0,156.0,3923.0,4896.0,17.0,13.0
2023,UL Monroe,Sun Belt,190.0,299.0,9.0,8.0,26.0,14.0,5.0,8.0,8.0,5.0,12.0,1.0,3.0,154.0,208.0,13.0,11.0,0.0,0.0,493.0,335.0,29.0,18.0,2098.0,3299.0,345.0,397.0,177.0,257.0,11.0,13.0,15.0,28.0,71.0,62.0,643.0,525.0,19468.0,23732.0,1.0,0.0,96.0,106.0,10.0,18.0,415.0,490.0,7.0,21.0,1755.0,2063.0,24.0,35.0,73.0,74.0,56.0,89.0,173.0,175.0,3853.0,5362.0,18.0,19.0
2023,UNLV,Mountain West,285.0,281.0,9.0,12.0,20.0,22.0,7.0,10.0,10.0,7.0,14.0,1.0,1.0,110.0,146.0,12.0,17.0,0.0,0.0,994.0,823.0,43.0,48.0,3349.0,3552.0,404.0,399.0,251.0,245.0,17.0,12.0,17.0,26.0,96.0,80.0,865.0,774.0,23710.0,26690.0,0.0,0.0,314.0,132.0,20.0,12.0,538.0,530.0,39.0,23.0,2429.0,2265.0,21.0,19.0,61.0,62.0,101.0,69.0,206.0,189.0,5778.0,5817.0,19.0,27.0
2023,USC,Pac-12,292.0,294.0,11.0,17.0,18.0,28.0,11.0,9.0,9.0,12.0,13.0,1.0,0.0,127.0,122.0,6.0,7.0,1.0,1.0,552.0,925.0,30.0,42.0,4329.0,3203.0,461.0,417.0,314.0,267.0,7.0,6.0,37.0,31.0,95.0,82.0,844.0,710.0,21558.0,25242.0,1.0,0.0,380.0,30.0,23.0,6.0,362.0,506.0,33.0,25.0,1735.0,2424.0,28.0,34.0,75.0,61.0,62.0,79.0,143.0,183.0,6064.0,5627.0,17.0,16.0
2023,UTEP,Conference USA,220.0,229.0,14.0,9.0,31.0,18.0,6.0,6.0,6.0,6.0,12.0,0.0,0.0,86.0,46.0,12.0,6.0,0.0,0.0,247.0,347.0,13.0,22.0,2612.0,2216.0,330.0,313.0,178.0,177.0,6.0,12.0,13.0,16.0,82.0,79.0,706.0,701.0,22623.0,20577.0,1.0,1.0,96.0,205.0,8.0,16.0,447.0,452.0,16.0,28.0,1732.0,2426.0,24.0,26.0,52.0,62.0,52.0,65.0,158.0,154.0,4344.0,4641.0,18.0,12.0
2023,UTSA,American Athletic,294.0,246.0,15.0,18.0,26.0,31.0,8.0,7.0,7.0,8.0,13.0,0.0,2.0,250.0,91.0,14.0,10.0,0.0,0.0,319.0,493.0,19.0,27.0,3248.0,3037.0,446.0,453.0,290.0,254.0,10.0,14.0,25.0,19.0,73.0,64.0,666.0,553.0,23509.0,23291.0,1.0,0.0,125.0,49.0,18.0,8.0,516.0,474.0,27.0,16.0,2233.0,1761.0,46.0,25.0,99.0,69.0,92.0,83.0,194.0,216.0,5481.0,4798.0,22.0,17.0
2023,Utah,Pac-12,244.0,198.0,12.0,10.0,29.0,24.0,2.0,7.0,7.0,2.0,13.0,2.0,1.0,82.0,200.0,11.0,8.0,0.0,0.0,425.0,730.0,21.0,32.0,2156.0,2917.0,328.0,421.0,189.0,246.0,8.0,11.0,15.0,17.0,64.0,92.0,536.0,694.0,26578.0,20222.0,0.0,1.0,111.0,166.0,24.0,18.0,562.0,345.0,19.0,13.0,2373.0,1076.0,36.0,24.0,75.0,73.0,81.0,49.0,196.0,167.0,4529.0,3993.0,13.0,15.0
2023,Utah State,Mountain West,282.0,303.0,18.0,8.0,32.0,17.0,6.0,10.0,10.0,8.0,13.0,3.0,0.0,263.0,124.0,19.0,10.0,0.0,0.0,375.0,489.0,19.0,24.0,3305.0,2855.0,436.0,425.0,269.0,249.0,10.0,19.0,35.0,27.0,97.0,95.0,921.0,859.0,20951.0,25849.0,0.0,1.0,259.0,228.0,29.0,17.0,496.0,548.0,18.0,31.0,2397.0,2775.0,28.0,44.0,80.0,93.0,67.0,84.0,186.0,198.0,5702.0,5630.0,25.0,20.0
2023,Vanderbilt,SEC,204.0,268.0,8.0,10.0,27.0,14.0,7.0,4.0,4.0,7.0,12.0,2.0,2.0,132.0,270.0,13.0,12.0,1.0,0.0,545.0,544.0,27.0,25.0,2680.0,3355.0,390.0,421.0,217.0,290.0,12.0,12.0,23.0,26.0,59.0,87.0,510.0,742.0,20723.0,22477.0,0.0,1.0,163.0,174.0,16.0,18.0,350.0,413.0,10.0,23.0,1143.0,2104.0,21.0,27.0,65.0,69.0,52.0,77.0,160.0,165.0,3823.0,5459.0,20.0,16.0
2023,Virginia,ACC,252.0,258.0,12.0,11.0,20.0,19.0,6.0,6.0,6.0,6.0,12.0,1.0,1.0,80.0,76.0,14.0,8.0,0.0,2.0,389.0,706.0,20.0,31.0,3010.0,2697.0,396.0,378.0,248.0,232.0,8.0,14.0,19.0,19.0,78.0,69.0,663.0,676.0,22614.0,20586.0,0.0,2.0,61.0,241.0,19.0,22.0,454.0,434.0,12.0,27.0,1415.0,2214.0,11.0,42.0,57.0,95.0,66.0,65.0,183.0,163.0,4425.0,4911.0,20.0,14.0
2023,Virginia Tech,ACC,258.0,220.0,17.0,9.0,26.0,17.0,10.0,9.0,9.0,9.0,13.0,0.0,0.0,64.0,20.0,5.0,7.0,2.0,1.0,716.0,355.0,31.0,15.0,2619.0,2194.0,356.0,341.0,204.0,208.0,7.0,5.0,23.0,16.0,82.0,72.0,752.0,568.0,24306.0,22494.0,0.0,0.0,289.0,84.0,27.0,13.0,499.0,459.0,20.0,21.0,2469.0,1924.0,39.0,25.0,89.0,67.0,61.0,58.0,175.0,168.0,5088.0,4118.0,15.0,16.0
2023,Wake Forest,ACC,239.0,224.0,8.0,12.0,19.0,19.0,10.0,8.0,8.0,11.0,12.0,0.0,2.0,141.0,185.0,12.0,8.0,1.0,0.0,528.0,339.0,23.0,16.0,2352.0,2786.0,321.0,354.0,192.0,218.0,8.0,12.0,14.0,24.0,49.0,80.0,466.0,756.0,20950.0,22249.0,0.0,0.0,148.0,71.0,16.0,17.0,468.0,440.0,13.0,13.0,1565.0,1854.0,23.0,50.0,69.0,92.0,55.0,70.0,161.0,174.0,3917.0,4640.0,22.0,16.0
